"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045910","GO:0045910","negative regulation of DNA recombination","12/2508","51/28891",0.00114933115150052,0.00851366703034119,0.00574043841212757,"94232/243529/50709/117599/51869/80838/17685/56702/74355/65113/77782/214763",12
"GO:0097300","GO:0097300","programmed necrotic cell death","12/2508","51/28891",0.00114933115150052,0.00851366703034119,0.00574043841212757,"69718/11545/26419/22059/74568/217837/100206/12368/12633/11739/56449/72542",12
"GO:1904646","GO:1904646","cellular response to amyloid-beta","10/2508","38/28891",0.00116931809526333,0.00865125924104249,0.00583321155074157,"16971/11545/12293/14289/11820/19164/93759/16401/12286/72183",10
"GO:0001935","GO:0001935","endothelial cell proliferation","28/2508","175/28891",0.00117300264355492,0.00865760746315352,0.00583749191288458,"18654/238328/16840/68992/67122/50721/353156/18803/192119/78757/17260/19130/11983/18176/15370/54485/19108/11491/93759/16401/101540/226841/30878/76905/22340/18707/14254/11689",28
"GO:2000058","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","28/2508","175/28891",0.00117300264355492,0.00865760746315352,0.00583749191288458,"94232/16798/18817/56812/26419/68077/50721/68135/79263/56353/53323/225131/64209/14083/24086/19164/59009/30945/56469/23807/12398/106042/237339/70797/56736/252870/56438/22218",28
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","13/2508","58/28891",0.00118051992566669,0.00868171076186572,0.00585374384067239,"11545/268373/69754/11669/66787/14775/12387/26398/17762/93759/66593/223255/14463",13
"GO:0033047","GO:0033047","regulation of mitotic sister chromatid segregation","13/2508","58/28891",0.00118051992566669,0.00868171076186572,0.00585374384067239,"11799/18817/18519/20877/12235/209334/327799/93759/224023/12534/67629/83560/66991",13
"GO:0070169","GO:0070169","positive regulation of biomineral tissue development","13/2508","58/28891",0.00118051992566669,0.00868171076186572,0.00585374384067239,"212943/338352/102657/12166/107587/17260/105722/338366/22420/21418/14758/11474/11689",13
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","17/2508","87/28891",0.00118342833359905,0.0086926642345657,0.00586112934626112,"77134/212943/14573/11991/67031/192119/140488/73158/70439/230908/214627/72162/218693/22033/74203/19317/140486",17
"GO:0042474","GO:0042474","middle ear morphogenesis","8/2508","26/28891",0.00119679937744159,0.00875055735218379,0.00590016445005227,"107587/17701/12020/67671/14051/110796/20472/20471",8
"GO:1900151","GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","8/2508","26/28891",0.00119679937744159,0.00875055735218379,0.00590016445005227,"11991/244551/214627/378430/72162/218693/140486/208922",8
"GO:1904353","GO:1904353","regulation of telomere capping","8/2508","26/28891",0.00119679937744159,0.00875055735218379,0.00590016445005227,"19360/11991/20877/74493/17165/18761/27354/332110",8
"GO:0001892","GO:0001892","embryonic placenta development","21/2508","118/28891",0.00119818179811975,0.00875055735218379,0.00590016445005227,"238328/243905/20733/16477/17979/22422/17173/19014/14388/50785/16410/12705/15110/235626/16401/72780/226841/252973/18764/53601/15221",21
"GO:0031570","GO:0031570","DNA integrity checkpoint signaling","23/2508","134/28891",0.00119845210879566,0.00875055735218379,0.00590016445005227,"18817/22059/68077/193838/54601/67153/79263/117229/269582/241627/26931/17685/53817/225131/12534/235559/19247/319955/209200/27354/70681/21853/12190",23
"GO:0006906","GO:0006906","vesicle fusion","22/2508","126/28891",0.00120349630811904,0.00877692664706815,0.00591794425195378,"238988/20907/67864/22318/12287/74772/53331/68328/18457/53330/67727/271221/14679/18718/234852/67166/20910/12889/19328/73122/60510/269338",22
"GO:0048641","GO:0048641","regulation of skeletal muscle tissue development","9/2508","32/28891",0.00122423393209666,0.00889129647965572,0.00599505943367683,"17260/12387/18176/105787/17938/21416/22160/11474/56449",9
"GO:0060384","GO:0060384","innervation","9/2508","32/28891",0.00122423393209666,0.00889129647965572,0.00599505943367683,"230857/230103/18752/78405/14402/320790/16401/110532/18996",9
"GO:1901185","GO:1901185","negative regulation of ERBB signaling pathway","9/2508","32/28891",0.00122423393209666,0.00889129647965572,0.00599505943367683,"69601/69178/19164/22088/229007/28084/19268/21418/232431",9
"GO:0032868","GO:0032868","response to insulin","38/2508","262/28891",0.00122498436644294,0.00889129647965572,0.00599505943367683,"20663/11545/16956/22724/12703/16337/69178/22318/54601/18519/17918/18762/68328/107351/192157/74143/210973/12705/18718/79221/105787/20411/23921/93759/14234/20662/19645/18761/18479/24051/19247/18604/50915/19268/233410/320706/12566/67043",38
"GO:0001890","GO:0001890","placenta development","29/2508","184/28891",0.00123288637829706,0.00892749639887446,0.00601946764767658,"238328/243905/20733/16477/11545/17979/22422/17173/19014/214253/14388/50785/18129/13039/16410/12705/15110/235626/16401/72780/226841/11757/252973/17295/211064/18764/16872/53601/15221",29
"GO:0031214","GO:0031214","biomineral tissue development","29/2508","184/28891",0.00123288637829706,0.00892749639887446,0.00601946764767658,"68667/212943/338352/102657/12166/107587/208659/52076/192119/17260/66615/105722/74442/76566/338366/22420/239405/106042/216161/21416/73121/22160/237928/21418/14758/11474/11689/16948/252974",29
"GO:0042330","GO:0042330","taxis","60/2508","464/28891",0.00123856284260507,0.00895801177544117,0.0060400429930806,"18654/228994/20357/56212/16971/18208/68667/237847/22422/19649/68992/268373/18595/14388/12977/18590/65079/17524/108151/13508/105722/14289/68328/11820/67759/118453/16410/20360/15370/13052/20583/14083/11491/193385/18183/11876/11487/104099/101540/14725/20348/12928/20349/18761/20947/243743/22340/238871/20187/17295/102103/23789/22415/71785/223601/18707/14254/11689/12182/16948",60
"GO:0033002","GO:0033002","muscle cell proliferation","40/2508","280/28891",0.00124281472890538,0.00897510332274466,0.00605156716642611,"66934/20851/17300/22059/77044/12166/12846/17260/108655/14682/27401/12387/11684/15182/14679/13052/53817/20475/14083/93759/12633/21752/14465/14234/12534/234593/18479/22355/21416/30878/20471/21385/238871/71785/22668/22062/14463/76937/14254/18168",40
"GO:0032409","GO:0032409","regulation of transporter activity","43/2508","307/28891",0.00124753673949858,0.00897510332274466,0.00605156716642611,"14199/246317/12297/12293/15980/20191/16337/57816/59095/16412/15165/22318/69635/18803/17260/14873/15114/17918/11820/22629/14419/12671/11933/432442/68949/16538/12794/16527/11739/75607/16150/65113/14697/238871/12286/18764/100986/11461/66894/12298/11689/22218/234779",43
"GO:0007091","GO:0007091","metaphase/anaphase transition of mitotic cell cycle","18/2508","95/28891",0.00124971647637956,0.00897510332274466,0.00605156716642611,"11799/18817/17222/77044/20877/12235/209334/67045/327799/239985/224023/67629/19645/29861/69957/83560/11461/66991",18
"GO:0045913","GO:0045913","positive regulation of carbohydrate metabolic process","18/2508","95/28891",0.00124971647637956,0.00897510332274466,0.00605156716642611,"20869/16337/18519/11517/56790/78830/69181/11820/105651/54403/105787/20411/19164/93759/18033/11548/21416/11474",18
"GO:0061053","GO:0061053","somite development","18/2508","95/28891",0.00124971647637956,0.00897510332274466,0.00605156716642611,"84653/17300/22059/18845/12166/67122/20377/59024/20378/19164/21393/16974/226352/14234/20348/20471/15227/382089",18
"GO:1901879","GO:1901879","regulation of protein depolymerization","18/2508","95/28891",0.00124971647637956,0.00897510332274466,0.00605156716642611,"69697/18008/76707/76499/20741/12340/50876/14026/20742/22388/19684/20947/50875/270058/65970/12632/13829/246103",18
"GO:0007093","GO:0007093","mitotic cell cycle checkpoint signaling","25/2508","151/28891",0.0012822258709837,0.00919779354291115,0.00620171862164431,"19360/11799/18817/22059/68077/193838/54601/20877/79263/12235/117229/209334/269582/26931/17685/327799/225131/224023/12534/67629/235559/27354/70681/83560/66991",25
"GO:0003012","GO:0003012","muscle system process","58/2508","446/28891",0.00129303990937348,0.0092645175261075,0.00624670803863529,"11640/17896/106393/11545/68667/230857/12293/14573/20191/17929/229877/52076/17258/216874/17260/108655/71544/19224/26398/50876/12671/15370/14815/53817/68268/68949/13400/14083/16511/93759/21393/170762/66612/12633/11739/12288/14465/50769/11548/18479/50875/245944/21385/22340/238871/11749/114774/17295/107589/100986/16531/242202/14463/14254/67092/11474/22218/13506",58
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus","19/2508","103/28891",0.00129603927817084,0.00927515960055441,0.00625388358035217,"218952/20869/11545/15587/15183/12488/230908/19164/66233/76936/66612/21752/12914/12534/18761/21416/209200/233726/12298",19
"GO:0045047","GO:0045047","protein targeting to ER","11/2508","45/28891",0.00130723906815523,0.00933350411598945,0.0062932230443395,"68818/11426/140740/66661/218544/64209/72265/69019/71446/245944/69276",11
"GO:1900181","GO:1900181","negative regulation of protein localization to nucleus","11/2508","45/28891",0.00130723906815523,0.00933350411598945,0.0062932230443395,"11640/16798/229603/50721/12385/11820/216805/93759/50523/70762/22218",11
"GO:0030239","GO:0030239","myofibril assembly","15/2508","73/28891",0.0013265283531187,0.00943618154104018,0.00636245448511807,"18595/16412/17258/17260/19130/13007/226041/50876/15182/11465/22388/21393/12633/50875/12632",15
"GO:1902893","GO:1902893","regulation of miRNA transcription","15/2508","73/28891",0.0013265283531187,0.00943618154104018,0.00636245448511807,"20185/22059/14281/20602/269401/12166/11820/15182/14815/18028/21752/18033/14465/30878/22160",15
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","27/2508","168/28891",0.00132825053728537,0.00943618154104018,0.00636245448511807,"20185/16798/11545/17979/12064/20602/19014/20605/108655/20377/27401/11604/22629/14815/15468/26424/93759/56198/68465/21834/50523/18479/19247/56736/14600/381022/26423",27
"GO:0045862","GO:0045862","positive regulation of proteolysis","50/2508","372/28891",0.00133182748564606,0.00943618154104018,0.00636245448511807,"18817/12234/69601/56812/26419/68077/103583/107607/18174/69635/244058/50721/19192/320924/13039/11983/11820/67759/11684/15182/69538/27050/66077/170770/64209/14083/76884/72607/19164/93759/230379/59009/30945/56469/23807/66593/12424/12398/106042/237339/70797/56736/114774/66616/56438/12122/50768/14810/26927/22218",50
"GO:0033500","GO:0033500","carbohydrate homeostasis","42/2508","299/28891",0.00133334953916172,0.00943618154104018,0.00636245448511807,"20499/57915/231549/16971/20869/11799/68667/18555/218461/94109/20602/238377/16337/50721/266690/214597/16500/14775/214627/105787/235380/68845/23921/93759/18012/13640/68837/68465/12288/16973/11548/24051/21416/19276/19247/18604/67326/12286/17295/20501/50490/11689",42
"GO:0071902","GO:0071902","positive regulation of protein serine/threonine kinase activity","31/2508","202/28891",0.00133372650315476,0.00943618154104018,0.00636245448511807,"14370/218952/69601/71718/16337/70097/14388/18590/17260/19130/13866/11820/26398/27050/68845/11491/19164/93759/13544/17311/18479/14600/320207/18764/26401/71785/242202/14254/224014/50490/67043",31
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","21/2508","119/28891",0.0013381273212212,0.00943618154104018,0.00636245448511807,"11799/18817/12540/23980/16337/78309/20877/12235/209334/22629/327799/224023/67629/78803/19645/69957/17295/83560/17345/241764/66991",21
"GO:0010657","GO:0010657","muscle cell apoptotic process","21/2508","119/28891",0.0013381273212212,0.00943618154104018,0.00636245448511807,"20539/26419/22059/16880/192119/26398/11684/68949/13400/93759/12633/11739/16974/18537/17938/14465/75734/12176/100040531/14463/19317",21
"GO:0035282","GO:0035282","segmentation","21/2508","119/28891",0.0013381273212212,0.00943618154104018,0.00636245448511807,"84653/17300/497652/22059/18845/12166/67122/20377/59024/16371/19164/21393/16974/226352/14234/214575/20348/20471/15227/22772/382089",21
"GO:0000077","GO:0000077","DNA damage checkpoint signaling","22/2508","127/28891",0.00133856378700031,0.00943618154104018,0.00636245448511807,"18817/22059/68077/193838/54601/67153/79263/117229/269582/241627/26931/17685/53817/225131/12534/235559/19247/319955/209200/27354/70681/12190",22
"GO:0022037","GO:0022037","metencephalon development","22/2508","127/28891",0.00133856378700031,0.00943618154104018,0.00636245448511807,"216049/17300/22059/68703/30928/11990/15114/19130/14472/20370/14712/218756/73750/13131/18012/14402/16974/18013/12928/19247/12286/14810",22
"GO:0046785","GO:0046785","microtubule polymerization","17/2508","88/28891",0.00135018091097328,0.00948533057410813,0.00639559378882078,"69697/26419/76707/75786/230101/76499/16765/75991/27050/17762/103768/18479/22153/54126/83679/17295/100986",17
"GO:0070830","GO:0070830","bicellular tight junction assembly","17/2508","88/28891",0.00135018091097328,0.00948533057410813,0.00639559378882078,"69524/18417/16412/68328/18571/20583/53624/18260/18755/60595/224105/16150/252973/21872/75739/53885/73608",17
"GO:2000628","GO:2000628","regulation of miRNA metabolic process","17/2508","88/28891",0.00135018091097328,0.00948533057410813,0.00639559378882078,"20185/22059/14281/20602/269401/12166/192119/11820/15182/14815/18028/21752/18033/14465/30878/22160/380669",17
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","14/2508","66/28891",0.00137464928183082,0.00964585418493304,0.00650382868905223,"12227/216858/12064/26419/22059/16412/12385/18129/19130/12387/13004/242620/12316/12677",14
"GO:0010762","GO:0010762","regulation of fibroblast migration","12/2508","52/28891",0.00137775422981006,0.00964585418493304,0.00650382868905223,"109880/15587/108911/16412/52392/114886/14083/68465/18479/21418/13829/15116",12
"GO:0021532","GO:0021532","neural tube patterning","12/2508","52/28891",0.00137775422981006,0.00964585418493304,0.00650382868905223,"240888/544696/30841/72507/66743/12151/14472/19164/16974/14232/74019/15285",12
"GO:0006513","GO:0006513","protein monoubiquitination","13/2508","59/28891",0.00139560199205442,0.009737423466202,0.00656557033547719,"104806/66743/21402/22088/213753/76073/224023/19821/240756/67615/18011/56438/26965",13
"GO:0061001","GO:0061001","regulation of dendritic spine morphogenesis","13/2508","59/28891",0.00139560199205442,0.009737423466202,0.00656557033547719,"329165/243725/241638/94245/29819/108672/74143/72162/232560/13048/11487/216831/13631",13
"GO:1904356","GO:1904356","regulation of telomere maintenance via telomere lengthening","13/2508","59/28891",0.00139560199205442,0.009737423466202,0.00656557033547719,"11545/497652/50912/20877/12461/12387/214627/74493/72162/17165/18761/12464/332110",13
"GO:0042490","GO:0042490","mechanoreceptor differentiation","18/2508","96/28891",0.00141551464263176,0.00986512252646437,0.00665167290304417,"12064/57265/22295/192119/270893/110253/102502/218756/73750/78405/193385/14402/13047/14581/11994/16531/68588/11921",18
