"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032332","GO:0032332","positive regulation of chondrocyte differentiation","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"14172/18984/12161/17127/69890/20682/21834/12393/106522/14634/20679/242316/20678/19697",14
"GO:0034312","GO:0034312","diol biosynthetic process","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"13361/11305/20773/13180/110391/19286/56632/72562/20751/20698/66190/14528/104725/11886",14
"GO:0046599","GO:0046599","regulation of centriole replication","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"18148/68729/69871/219103/70799/225523/17245/20873/236266/319675/20620/214444/20460/20479",14
"GO:0048486","GO:0048486","parasympathetic nervous system development","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"21380/15205/15207/14573/78286/243743/18846/18935/17172/18186/11859/21418/18187/20350",14
"GO:0051447","GO:0051447","negative regulation of meiotic cell cycle","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"378430/18747/67141/16878/231600/19355/18749/22137/50796/20112/50915/18159/230103/268930",14
"GO:0060749","GO:0060749","mammary gland alveolus development","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"12443/12034/216233/15227/22339/12675/15902/15251/13982/13869/21802/12305/21943/216439",14
"GO:0061377","GO:0061377","mammary gland lobule development","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"12443/12034/216233/15227/22339/12675/15902/15251/13982/13869/21802/12305/21943/216439",14
"GO:0072111","GO:0072111","cell proliferation involved in kidney development","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"14462/13653/22431/17869/14734/19206/12162/12633/71785/216805/16194/18591/12156/12159",14
"GO:0072578","GO:0072578","neurotransmitter-gated ion channel clustering","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"58234/13385/268566/269788/380702/19699/231637/11816/216856/76742/386750/192167/70546/232813",14
"GO:0090201","GO:0090201","negative regulation of release of cytochrome c from mitochondria","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"16905/66092/50873/381038/216869/12048/105675/170731/14775/78688/14297/56295/74143/11998",14
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"76464/67052/30949/108989/75430/56150/235661/16319/327799/17120/234069/214444/209334/11799",14
"GO:0097502","GO:0097502","mannosylation","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"243853/320752/70551/108902/16795/216395/278279/233115/52014/381510/55981/244745/246179/387314",14
"GO:0097734","GO:0097734","extracellular exosome biogenesis","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"27681/50873/53869/68953/58994/53378/15239/20844/20971/11981/19349/116733/20479/11891",14
"GO:0099515","GO:0099515","actin filament-based transport","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"338367/60595/208943/73178/17920/17910/245049/66196/17921/17913/214459/17918/319565/17912",14
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"76464/67052/30949/108989/75430/56150/235661/16319/327799/17120/234069/214444/209334/11799",14
"GO:1905709","GO:1905709","negative regulation of membrane permeability","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"69903/11740/14629/93734/15937/12048/15277/78688/52538/51800/73333/11739/100040531/77446",14
"GO:2000114","GO:2000114","regulation of establishment of cell polarity","14/9653","22/28891",0.00356271670824789,0.00700757723403781,0.00232753156085518,"14462/12631/14252/227753/71653/107351/67588/211673/223601/11350/240641/193385/78757/11352",14
"GO:0002292","GO:0002292","T cell differentiation involved in immune response","40/9653","83/28891",0.00367048218073288,0.00721516378930234,0.00239648039193485,"14462/20848/16453/240354/11977/16842/15289/56717/17173/64930/230738/54644/21803/12053/22724/93685/19698/56468/23882/16362/381305/19883/243910/108655/319817/19401/192656/16190/214162/57765/17283/18762/230126/16194/15284/19219/17863/381812/80859/53314",40
"GO:0033209","GO:0033209","tumor necrosis factor-mediated signaling pathway","40/9653","83/28891",0.00367048218073288,0.00721516378930234,0.00239648039193485,"84094/20846/432940/74256/50873/71609/60595/110829/19255/22030/59004/66626/21873/106025/52700/19766/68441/53323/15257/78688/12675/18035/72049/69807/240690/20698/22059/21937/16452/22034/319190/263876/14042/14063/229615/266692/21943/20963/19697/19053",40
"GO:0006766","GO:0006766","vitamin metabolic process","46/9653","98/28891",0.00369413273249423,0.00725945246794879,0.00241119065396914,"72621/13361/14629/57028/69568/67283/13115/13081/13350/109129/103711/216134/20583/12408/110948/71707/71974/18830/13082/98711/64654/14182/69634/238505/27973/19300/116914/20613/330064/18605/109136/14873/232174/54219/11677/18033/52710/11647/210009/69698/54338/68214/109857/50500/58810/108037",46
"GO:0006346","GO:0006346","DNA methylation-dependent heterochromatin formation","19/9653","33/28891",0.00370346373852128,0.00726457278733547,0.00241289134232063,"17192/13548/54343/218850/13435/20586/99982/75339/63830/17869/13433/21849/67246/75410/107771/433759/239122/75329/237339",19
"GO:0014887","GO:0014887","cardiac muscle adaptation","19/9653","33/28891",0.00370346373852128,0.00726457278733547,0.00241289134232063,"101490/66277/16905/76055/11938/17127/19016/19055/15214/18021/56458/14463/17128/17260/17125/12156/14056/216874/12159",19
"GO:0030947","GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","19/9653","33/28891",0.00370346373852128,0.00726457278733547,0.00241289134232063,"14172/16840/18570/14783/17999/101540/16542/14180/13855/15239/19246/14366/15251/69601/18186/260299/12159/19876/22341",19
"GO:0031338","GO:0031338","regulation of vesicle fusion","19/9653","33/28891",0.00370346373852128,0.00726457278733547,0.00241289134232063,"12721/74741/116837/22317/116838/12287/111173/210789/238988/60510/20980/19339/94090/13446/12889/20698/12890/20910/54525",19
"GO:0051642","GO:0051642","centrosome localization","19/9653","33/28891",0.00370346373852128,0.00726457278733547,0.00241289134232063,"22350/83431/56150/227695/18472/76895/77053/234663/78906/13383/20358/76123/18845/234686/230917/93742/319565/72823/218977",19
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","19/9653","33/28891",0.00370346373852128,0.00726457278733547,0.00241289134232063,"16453/57432/18124/17869/18015/76089/12484/243910/12028/22059/170770/22418/12125/17260/50996/216742/93759/12578/74769",19
"GO:0009083","GO:0009083","branched-chain amino acid catabolic process","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"11992/66885/12035/58875/104776/12036/78038/56357/15356/13382/110446/12040/66948",13
"GO:0021694","GO:0021694","cerebellar Purkinje cell layer formation","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"16873/12286/11977/114142/73668/19156/319953/67453/19883/16825/11941/20239/235439",13
"GO:0030050","GO:0030050","vesicle transport along actin filament","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"338367/60595/208943/73178/17920/17910/245049/66196/17921/17913/214459/17918/17912",13
"GO:0043116","GO:0043116","negative regulation of vascular permeability","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"20563/232906/14815/54611/22339/218952/19271/207728/83397/11816/20404/11540/69219",13
"GO:0048207","GO:0048207","vesicle targeting, rough ER to cis-Golgi","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"18570/75964/27096/67898/66682/60409/20224/240756/59005/332110/50907/66397/217449",13
"GO:0048208","GO:0048208","COPII vesicle coating","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"18570/75964/27096/67898/66682/60409/20224/240756/59005/332110/50907/66397/217449",13
"GO:0072243","GO:0072243","metanephric nephron epithelium development","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"18504/15205/16878/18510/107515/20682/22422/20681/18993/97064/18591/329628/15208",13
"GO:1901679","GO:1901679","nucleotide transmembrane transport","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"70556/11740/230125/192287/73095/241296/66972/11416/73132/100604/73333/73836/11739",13
"GO:1902916","GO:1902916","positive regulation of protein polyubiquitination","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"211949/11797/50873/233900/13205/56486/93765/192656/70620/11796/64685/106052/27401",13
"GO:1905564","GO:1905564","positive regulation of vascular endothelial cell proliferation","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"20848/17242/23797/15289/192119/30878/50721/14173/14182/20683/18803/67122/12822",13
"GO:2000671","GO:2000671","regulation of motor neuron apoptotic process","13/9653","20/28891",0.00380145184335699,0.00743203903372448,0.00246851441443678,"26404/12017/18039/22687/26400/16500/11603/12028/245944/19877/12043/12931/26398",13
"GO:0019098","GO:0019098","reproductive behavior","33/9653","66/28891",0.00386282466510162,0.00754974868954269,0.00250761108505263,"208727/11486/14810/77128/14815/18442/353342/19211/27386/22764/19049/11820/70093/17978/13488/545156/21834/11480/242523/11804/18142/15212/18430/21833/15182/11998/15567/20720/18441/12801/14682/331046/13491",33
"GO:0032941","GO:0032941","secretion by tissue","28/9653","54/28891",0.00389732922291082,0.00757589677370671,0.00251629603979734,"18014/53883/101772/279561/93670/16534/11486/74244/228355/14284/18442/19055/11830/69847/67443/22260/232341/11793/18605/11539/13057/106042/18754/12847/13649/19219/17831/22063",28
"GO:0000290","GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRNA","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"75901/70640/225929/53872/67207/74203/12457/18983/72587",9
"GO:0003306","GO:0003306","Wnt signaling pathway involved in heart development","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"22411/19664/20671/12387/93840/22418/16974/12156/22416",9
"GO:0007440","GO:0007440","foregut morphogenesis","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"74123/20671/17127/18128/15227/12387/11481/14463/17126",9
"GO:0009133","GO:0009133","nucleoside diphosphate biosynthetic process","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"69719/56749/21915/22247/14923/11637/66588/11639/56248",9
"GO:0009143","GO:0009143","nucleoside triphosphate catabolic process","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"66422/11486/93685/18605/110074/57319/75686/16434/56045",9
"GO:0009191","GO:0009191","ribonucleoside diphosphate catabolic process","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"74167/76025/12495/53893/93685/213484/11717/23959/12496",9
"GO:0010944","GO:0010944","negative regulation of transcription by competitive promoter binding","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"12912/18673/107586/208727/79362/225876/71890/15182/21418",9
"GO:0014842","GO:0014842","regulation of skeletal muscle satellite cell proliferation","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"20848/67367/270190/19015/68050/14173/20475/12633/16452",9
"GO:0014889","GO:0014889","muscle atrophy","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"56717/56484/227753/70430/65256/328572/78688/12633/11474",9
"GO:0015937","GO:0015937","coenzyme A biosynthetic process","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"106564/68087/73095/71743/73132/211347/110446/74450/75735",9
"GO:0032790","GO:0032790","ribosome disassembly","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"56422/76366/320806/67871/77987/68184/24015/75452/16865",9
"GO:0036302","GO:0036302","atrioventricular canal development","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"21386/19664/21385/320790/14463/17128/18032/12156/19247",9
"GO:0042559","GO:0042559","pteridine-containing compound biosynthetic process","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"13361/13180/14287/110391/19286/72562/20751/14450/14528",9
"GO:0043278","GO:0043278","response to morphine","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"14810/19060/217124/11548/19049/20510/11514/71978/18754",9
"GO:0045843","GO:0045843","negative regulation of striated muscle tissue development","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"12064/16842/22160/66978/20670/79221/14179/56233/12159",9
"GO:0046166","GO:0046166","glyceraldehyde-3-phosphate biosynthetic process","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"17448/18655/18563/18648/17449/14433/13806/27376/21881",9
"GO:0051231","GO:0051231","spindle elongation","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"101706/233406/74393/71819/51792/16319/11799/26934/16551",9
"GO:0051964","GO:0051964","negative regulation of synapse assembly","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"12404/56637/13841/24088/22418/74762/14083/19249/19876",9
"GO:0060379","GO:0060379","cardiac muscle cell myoblast differentiation","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"23892/211323/19664/18128/214384/21385/16412/20807/106042",9
"GO:0060433","GO:0060433","bronchus development","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"74123/21813/22158/20682/108655/22422/20807/30051/12159",9
"GO:0060628","GO:0060628","regulation of ER to Golgi vesicle-mediated transport","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"67180/76983/14451/67023/72772/11840/241062/20660/71116",9
"GO:0070202","GO:0070202","regulation of establishment of protein localization to chromosome","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"21454/12465/12468/12461/245474/12462/12469/216853/21749",9
"GO:0070262","GO:0070262","peptidyl-serine dephosphorylation","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"108954/19060/51792/19055/19252/17973/320717/17872/20947",9
"GO:0090232","GO:0090232","positive regulation of spindle checkpoint","9/9653","12/28891",0.00391945407841978,0.00757589677370671,0.00251629603979734,"67052/108989/56150/235661/16319/17120/234069/209334/11799",9
