"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050867","GO:0050867","positive regulation of cell activation","142/6846","454/28891",0.000122994000272686,0.00048404573100017,0.000207588798001537,"12144/20227/83766/18159/16196/106763/11776/13482/22410/74015/207952/13846/14456/17242/12399/18124/13641/20850/22034/21943/18950/74256/20588/12575/12042/14969/14375/12921/13350/12721/16423/20586/14461/20587/16453/22418/54721/21803/15519/19055/18019/13844/12522/107823/22042/20667/20677/26992/73747/81897/83797/78317/67245/12520/17387/21838/72049/71890/17350/68094/20670/20111/16008/14724/80795/16478/13032/16842/74048/83945/56468/317757/66362/66993/15510/19401/17319/240354/15289/81601/192656/58194/12394/328365/433693/14729/18861/11534/56632/319757/14972/20909/11987/63953/20911/107527/117149/12043/14182/14204/93760/67155/18591/13848/14063/243910/232811/330817/13655/27223/239985/110557/20963/11765/72544/17101/11774/12053/17973/11541/227059/16362/17863/192176/225888/14082/320940/384783/21333/12151/13642/55982/57914/14462/19294/320484/16852/54219/14634/12400/234695/15205",142
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","59/6846","160/28891",0.000123273550744123,0.00048485098681731,0.000207934141584711,"11639/68202/11951/23959/68375/18950/67126/66218/70316/11717/66414/66377/18605/11947/67942/21803/66046/93685/11674/17995/104130/66043/67130/23917/19335/269523/226646/11946/17869/229949/74006/66916/75406/66592/67680/20848/50873/19384/17991/104215/56632/14904/227731/11957/407785/11950/67264/11977/171567/12495/68197/109674/53893/67273/214917/26395/15481/13806/11931",59
"GO:0006835","GO:0006835","dicarboxylic acid transport","40/6846","98/28891",0.000124856080053019,0.000490776936781917,0.000210475556065588,"12064/108068/20513/18216/94245/68267/16523/72961/237831/20512/319924/67903/241296/20514/18212/114644/22228/15565/108114/14580/99296/54208/11539/65106/16513/67760/55963/12934/20927/26889/67863/52466/27416/231549/20509/18753/231583/18015/54393/18627",40
"GO:0048668","GO:0048668","collateral sprouting","18/6846","33/28891",0.000129301767877677,0.0005067125609743,0.000217309738994266,"12064/13841/12808/14025/18049/71955/18032/65086/18080/22241/15185/24136/11858/19280/244058/16971/229285/20354",18
"GO:0048841","GO:0048841","regulation of axon extension involved in axon guidance","18/6846","33/28891",0.000129301767877677,0.0005067125609743,0.000217309738994266,"20357/18846/214968/20352/22418/269878/22339/12168/20350/20359/20562/26456/20315/20353/18186/20358/20360/20354",18
"GO:1901798","GO:1901798","positive regulation of signal transduction by p53 class mediator","18/6846","33/28891",0.000129301767877677,0.0005067125609743,0.000217309738994266,"18854/245000/12578/11920/107771/22187/20115/192231/17869/66143/114715/17701/67427/67025/58801/15248/65019/269610",18
"GO:1903859","GO:1903859","regulation of dendrite extension","18/6846","33/28891",0.000129301767877677,0.0005067125609743,0.000217309738994266,"54338/19415/14025/116838/22418/382018/75788/116837/15387/20980/50873/83814/211232/12767/17257/68350/18786/110058",18
"GO:2000780","GO:2000780","negative regulation of double-strand break repair","18/6846","33/28891",0.000129301767877677,0.0005067125609743,0.000217309738994266,"117599/15364/68149/214763/73747/67956/71890/107260/78412/50755/223970/69885/81601/80886/27223/108937/66911/18294",18
"GO:0016053","GO:0016053","organic acid biosynthetic process","106/6846","324/28891",0.000131282363638356,0.000514162768002522,0.000220504849337777,"19224/14719/76615/18770/207952/20787/20768/26922/58805/22276/108156/107239/57320/70316/67618/20512/68801/170459/13244/72136/19659/16592/69719/19302/19317/20698/19079/238505/228775/70025/100678/320808/12036/11690/19378/231871/17001/14170/57742/59031/14660/235623/217166/665563/54608/27053/14718/104923/170439/71147/56690/231070/14415/11677/106861/69116/30049/230796/23801/17319/22235/70757/16993/26420/22260/17769/234309/76267/111175/68738/56847/71776/16418/66447/108079/71974/26433/23945/216136/20963/13615/67452/236539/107272/12189/96979/20250/27273/13361/328035/83603/106529/72999/11666/108099/57874/68041/69051/108037/54326/107476/104112/105727/26432/18627/11363",106
"GO:0051592","GO:0051592","response to calcium ion","55/6846","147/28891",0.000132335711526409,0.000514540616515134,0.000220666894189196,"16440/19415/54153/18575/18189/19141/80976/229709/12497/11747/15444/12313/20271/192167/18570/105675/234577/19055/18019/16510/13605/110789/11690/110862/13649/232341/66871/16478/20980/171180/233011/211232/14282/14281/69162/13829/11991/11514/20866/229731/16476/18799/11502/108079/18018/26556/65973/22065/238276/233908/54526/56737/266692/110058/94178",55
"GO:0018279","GO:0018279","protein N-linked glycosylation via asparagine","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"13200/16430/68292/67695/320011/53618/67075/217664/17308/107895/80286/103963",12
"GO:0021702","GO:0021702","cerebellar Purkinje cell differentiation","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"12286/19156/16873/20239/19883/319953/73668/11977/11941/235439/67453/67269",12
"GO:0021781","GO:0021781","glial cell fate commitment","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"50913/18027/18205/18023/20586/211323/20682/18508/20681/18032/20679/15208",12
"GO:0031062","GO:0031062","positive regulation of histone methylation","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"381359/76719/116848/24116/140858/226976/69612/51812/93762/319974/15161/13626",12
"GO:0045605","GO:0045605","negative regulation of epidermal cell differentiation","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"18128/252973/67996/14184/13388/14056/15208/21808/54616/107586/17702/15205",12
"GO:0045683","GO:0045683","negative regulation of epidermis development","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"18128/252973/67996/14184/13388/14056/15208/21808/54616/107586/17702/15205",12
"GO:0045945","GO:0045945","positive regulation of transcription by RNA polymerase III","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"56717/67772/15376/18432/72308/81898/57432/22385/218333/93762/56200/13716",12
"GO:0046755","GO:0046755","viral budding","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"20479/105513/73711/68942/75608/67064/68953/227738/208092/116733/72543/330192",12
"GO:0051444","GO:0051444","negative regulation of ubiquitin-protein transferase activity","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"57320/12578/16885/20115/213539/71890/56150/19165/327799/67025/65019/100503670",12
"GO:0061179","GO:0061179","negative regulation of insulin secretion involved in cellular response to glucose stimulus","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"57915/18575/15357/22228/93691/66461/18576/223775/14226/223527/110385/11551",12
"GO:0061430","GO:0061430","bone trabecula morphogenesis","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"22410/14119/23892/22337/18605/14184/22339/170826/235611/17702/20354/17390",12
"GO:0070314","GO:0070314","G1 to G0 transition","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"22642/20869/72149/218820/18432/101867/14056/14465/83669/58994/236539/65019",12
"GO:0070571","GO:0070571","negative regulation of neuron projection regeneration","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"66368/18007/84035/269473/101490/21838/19280/244058/233781/76893/13838/68585",12
"GO:1904294","GO:1904294","positive regulation of ERAD pathway","12/6846","18/28891",0.000132571747717269,0.000514540616515134,0.000220666894189196,"22393/13666/229317/216157/269695/110616/52551/76892/329795/224727/56085/193670",12
"GO:0051154","GO:0051154","negative regulation of striated muscle cell differentiation","22/6846","44/28891",0.000132978152380254,0.000515808540707582,0.000221210658635839,"12064/18128/74116/14381/22632/22608/15184/208727/13163/12444/20679/13388/14056/14369/19735/17341/17701/18133/67655/18091/28185/79362",22
"GO:0008033","GO:0008033","tRNA processing","48/6846","124/28891",0.00013386475071249,0.000518625710844196,0.000222418835725258,"56361/75284/73681/212528/98956/68291/228019/319582/100087/240174/69606/69185/68045/66971/211006/74753/108943/102614/14911/233189/68857/20823/72341/78697/28114/70047/320816/68260/328162/67789/57773/234734/72181/227522/98985/100233175/66078/208366/66966/83669/76265/66161/60507/231413/70359/66628/106338/74097",48
"GO:0048477","GO:0048477","oogenesis","48/6846","124/28891",0.00013386475071249,0.000518625710844196,0.000222418835725258,"100009600/18159/74229/17242/194908/56335/14160/231386/22417/74090/22697/56484/11920/11705/268697/53975/633285/15081/317755/75033/223499/16336/20899/17350/72634/15078/75410/51792/210510/14566/268491/20104/223593/57746/20112/13870/12043/223989/70891/54611/16324/102991/332397/54418/56436/72504/15212/19288",48
"GO:0072524","GO:0072524","pyridine-containing compound metabolic process","38/6846","92/28891",0.000135541266286931,0.000524806698310258,0.000225069626087341,"319801/14381/17436/17448/57028/216134/18950/170718/56717/18563/107029/78914/17449/223646/11647/14571/103711/246703/68352/21351/269523/59027/74080/237868/15926/15929/192185/56716/21881/78920/103988/110208/67880/18293/269951/74637/19895/54683",38
"GO:0006029","GO:0006029","proteoglycan metabolic process","37/6846","89/28891",0.000140723240262383,0.000544545074460297,0.000233534664650995,"72043/50786/72136/100910/19015/230815/59031/54710/234356/76898/12824/15476/50785/22235/53374/242585/319415/15478/50787/319901/76025/233781/15442/68947/58250/215015/15531/54616/218271/235534/83398/15212/23908/269941/52120/15211/78752",37
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","54/6846","144/28891",0.000141496663946263,0.000547210648973296,0.000234677828145059,"54338/20513/18216/68267/216225/72961/19300/20512/14057/330836/55951/241296/80879/72055/20514/114644/17250/72401/17254/17869/14081/14580/54208/13723/65106/16513/26457/67760/30805/55963/215335/19735/11987/20502/26889/20525/14664/67863/52466/625098/27416/231549/11652/20509/18753/20503/102857/11666/384783/214663/240638/13358/105727/18627",54
"GO:0008608","GO:0008608","attachment of spindle microtubules to kinetochore","23/6846","47/28891",0.000143123461291115,0.000552511213934078,0.000236951038791219,"26934/72415/12237/67052/66442/18005/268697/13605/13589/81601/66977/100041286/12617/16319/78798/76464/11789/109359/67177/22680/17120/67037/56208",23
"GO:0010824","GO:0010824","regulation of centrosome duplication","23/6846","47/28891",0.000143123461291115,0.000552511213934078,0.000236951038791219,"69871/219103/18148/20479/98956/100502766/66917/17245/103573/20460/68942/12449/75608/67064/68953/329795/12009/382073/236266/214444/68729/30839/19878",23
"GO:1990573","GO:1990573","potassium ion import across plasma membrane","23/6846","47/28891",0.000143123461291115,0.000552511213934078,0.000236951038791219,"16514/13383/16523/16511/16520/57138/16519/11928/107723/232341/16535/16513/69847/171286/16522/16529/330953/211480/16524/192113/279561/11932/11931",23
"GO:0034109","GO:0034109","homotypic cell-cell adhesion","36/6846","86/28891",0.000145711867762416,0.000561833006211461,0.000240948800841684,"19273/21943/18717/21873/16480/208936/246707/16194/216033/20912/12304/73182/22174/109620/14683/12845/16451/70417/18595/109246/67451/228788/67916/117197/17967/11735/15567/17096/20963/20720/18753/16923/214058/26395/12527/16852",36
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","36/6846","86/28891",0.000145711867762416,0.000561833006211461,0.000240948800841684,"12144/83766/29861/100683/20588/59004/67561/14194/20586/20587/66713/12055/26992/73747/83797/71890/68094/66993/81601/15193/70127/71777/19708/93760/67155/232811/21761/103537/64050/239985/17314/233908/226151/54418/225888/13831",36
"GO:0021895","GO:0021895","cerebral cortex neuron differentiation","16/6846","28/28891",0.000147384639557822,0.000567268660285015,0.000243279946068706,"13392/15572/13489/13488/94190/15904/20466/21907/13796/18472/16874/15452/233552/54713/269610/15205",16
"GO:0036010","GO:0036010","protein localization to endosome","16/6846","28/28891",0.000147384639557822,0.000567268660285015,0.000243279946068706,"242274/70796/226016/22339/20660/18016/69981/216169/22350/226594/219181/23970/105782/18186/19878/27008",16
"GO:2000647","GO:2000647","negative regulation of stem cell proliferation","16/6846","28/28891",0.000147384639557822,0.000567268660285015,0.000243279946068706,"19411/22411/21807/19206/17283/18952/14173/19664/12580/218772/18018/107586/246735/18015/235505/14634",16
"GO:0070918","GO:0070918","regulatory ncRNA processing","35/6846","83/28891",0.000150430046882366,0.00057864589971992,0.000248159211203402,"227715/75284/194908/56335/74108/245474/57749/98558/21803/56417/20383/94223/13865/636931/83701/72634/27998/239528/23992/66362/20848/210510/241624/57746/21357/227695/17257/14000/76793/72544/22099/19766/214150/13205/236511",35
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","53/6846","141/28891",0.000151229977725925,0.000580505278241795,0.00024895662790944,"20227/83766/16196/11776/22410/207952/14456/17242/12399/20850/18950/74256/20588/14375/20586/20587/21803/15519/12522/20667/20677/26992/83797/17387/68094/16842/74048/56468/317757/66993/19401/240354/81601/192656/12394/328365/63953/107527/14204/93760/67155/243910/13655/239985/20963/11774/12053/16362/320940/14462/14634/12400/234695",53
"GO:0032210","GO:0032210","regulation of telomere maintenance via telomerase","24/6846","50/28891",0.000151362040864592,0.000580505278241795,0.00024895662790944,"18854/245000/21454/74108/98956/245474/18005/11920/72836/332110/12468/26400/21748/12462/18768/15381/108689/26413/21749/70640/12469/21951/72400/106052",24
"GO:0045663","GO:0045663","positive regulation of myoblast differentiation","24/6846","50/28891",0.000151362040864592,0.000580505278241795,0.00024895662790944,"83766/68050/117606/20588/17927/11906/20586/20587/20677/26992/83797/12226/18708/68094/66993/81601/23956/70127/68190/93760/67155/239985/22026/16009",24
"GO:0090102","GO:0090102","cochlea development","24/6846","50/28891",0.000151362040864592,0.000580505278241795,0.00024895662790944,"21380/19156/18504/110886/22418/244585/21417/14184/18014/20682/13543/16535/233651/230824/67042/17216/71461/18472/11941/13838/21385/14633/14048/15205",24
"GO:0099068","GO:0099068","postsynapse assembly","24/6846","50/28891",0.000151362040864592,0.000580505278241795,0.00024895662790944,"73340/272381/58234/80749/19699/18189/20743/192167/22418/18190/226359/13844/12929/227580/12404/18222/171171/18213/19280/19266/12558/225875/74342/386750",24
"GO:0051220","GO:0051220","cytoplasmic sequestering of protein","14/6846","23/28891",0.000152753114209607,0.000584454552889506,0.000250650321551572,"50868/18763/54401/24069/12913/56320/21335/14084/66915/17120/192176/24105/18036/19274",14
"GO:0070861","GO:0070861","regulation of protein exit from endoplasmic reticulum","14/6846","23/28891",0.000152753114209607,0.000584454552889506,0.000250650321551572,"216440/68889/20660/192193/238257/76157/12520/116891/69981/231070/70297/20224/75744/22213",14
"GO:0090190","GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","14/6846","23/28891",0.000152753114209607,0.000584454552889506,0.000250650321551572,"20474/22414/18504/94275/23892/21803/22339/20682/14573/20681/58198/18121/319757/107515",14
