category,gene,chromosome,start,end,methylation_score,cpg_density,smarcb1_enrichment
no_deg,Usp21,chr1,171287538,171288060,0.008100516635000532,0.104,0.0
no_deg,Usp39,chr6,72344886,72345318,0.016510926039417312,0.128,12.148445469316412
no_deg,Usp54,chr14,20640711,20641325,0.0016627995612641955,0.146,7.495869956028767
no_deg,Usp7,chr16,8737708,8739261,0.003163644362157554,0.17,12.479961769836047
no_deg,Utp20,chr10,88826481,88826892,0.07152636023313623,0.088,3.8716881279720403
no_deg,Vamp3,chr4,151057443,151058213,0.004729014389017194,0.228,22.562999464152107
no_deg,Vangl1,chr3,102203760,102204765,0.014782547979470326,0.186,8.962672859526029
no_deg,Vars2,chr17,35667375,35667947,0.005423601925740395,0.14,6.299469988850866
no_deg,Vav2,chr2,27425709,27427352,0.007947137641658074,0.212,14.53332755382838
no_deg,Vma21,chrX,71816448,71816991,0.15668483554293755,0.152,2.2529122524569836
no_deg,Vps13c,chr9,67840252,67840647,0.00755161472939898,0.08,2.5762870736951524
no_deg,Vps37d,chr5,135077776,135078576,0.0,0.14,0.0
no_deg,Vps39,chr2,120352722,120353179,0.01034680737007415,0.08,6.496867831931836
no_deg,Vrk2,chr11,26593361,26593788,0.004483799432465791,0.106,14.465424998699616
no_deg,Wasf3,chr5,146385135,146385593,0.02229336813056526,0.124,33.807054756874024
no_deg,Wdr11,chr7,129591837,129592169,0.011776840903580645,0.092,0.0
no_deg,Wdr20,chr12,110737530,110738875,0.022849090420631105,0.196,11.344526147952742
no_deg,Wdr25,chr12,108893867,108894413,0.0,0.122,26.685720281954843
no_deg,Wdr33,chr18,31803980,31804512,0.010442283031588555,0.138,0.0
no_deg,Wdr35,chr12,8973788,8974262,0.005503813153796306,0.108,14.86525028183034
no_deg,Wdr43,chr17,71616052,71616998,0.0036207248038069156,0.182,14.607001434965351
no_deg,Wdr5,chr2,27515043,27515616,0.010145790556818904,0.162,5.7692447904153505
no_deg,Wdr5,chr2,27540220,27540520,0.0089261647549095,0.108,2.2330798826712894
no_deg,Wipf1,chr2,73528866,73529809,0.018427557936871976,0.2,12.084577345441701
no_deg,Wnt7a,chr6,91394412,91394653,0.06712432688184664,0.058,12.802059335804739
no_deg,Wnt7a,chr6,91409724,91409960,0.0178572040242323,0.084,20.73670748136579
no_deg,Wnt7a,chr6,91410967,91411539,0.04132325432172908,0.158,12.51168887119295
no_deg,Wnt7b,chr15,85537341,85537789,0.2512951800084665,0.1,22.321838113748086
no_deg,Wnt7b,chr15,85543705,85543907,0.07149409503630322,0.048,0.0
no_deg,Wnt7b,chr15,85576298,85578144,0.019649678844876034,0.132,6.890640102749793
no_deg,Wrn,chr8,33385461,33386273,0.006094387109254454,0.19,11.964978368695128
no_deg,Wsb2,chr5,117357468,117357759,0.006704969431544485,0.106,3.5883966773906337
no_deg,Wscd1,chr11,71750622,71751672,0.012670469460639202,0.202,1.2341003572639793
no_deg,Wwp2,chr8,107436200,107436435,0.0018867169206405268,0.104,0.0
no_deg,Xiap,chrX,42067966,42068482,0.1458269116167008,0.104,17.098003390150083
no_deg,Xpo4,chr14,57664861,57665494,0.02246472189089996,0.176,5.309121958998454
no_deg,Xrcc1,chr7,24547005,24547384,0.025104353330393913,0.12,12.201230739093894
no_deg,Xylt2,chr11,94676970,94677581,0.023962209456279446,0.14,6.935686778332278
no_deg,Yae1d1,chr13,17993052,17993423,0.06637455177866455,0.114,0.0
no_deg,Yap1,chr9,8003468,8004940,0.005409684022059032,0.206,4.971058469812774
no_deg,Ybx1,chr4,119293683,119294994,0.002448584331558175,0.176,7.1289087406138405
no_deg,Ydjc,chr16,17146855,17147974,0.01321034042421203,0.156,0.0
no_deg,Ypel1,chr16,17070149,17070427,0.0049112033209965655,0.122,7.344284748129679
no_deg,Ythdc2,chr18,44828213,44829021,0.0,0.166,16.018995252762732
no_deg,Ythdf1,chr2,180920342,180921136,0.019981131884293298,0.158,1.1811615368719859
no_deg,Ywhab,chr2,163995281,163995733,0.007084494195849409,0.118,12.76113285574928
no_deg,Zbed5,chr5,129895581,129896007,0.0064528091198325765,0.082,3.632263035357284
no_deg,Zbtb16,chr9,48834678,48836347,0.027381284658209038,0.158,11.695886129473982
no_deg,Zbtb33,chrX,38189630,38190218,0.10181757983586562,0.142,37.56400902923517
no_deg,Zbtb44,chr9,31030138,31031319,0.01309532703204481,0.162,10.92336008299731
no_deg,Zbtb8a,chr4,129377790,129378041,0.004458158638411239,0.09,1.9157908625369713
no_deg,Zc2hc1a,chr3,7503335,7503745,0.011635428400210873,0.142,13.311879625151258
no_deg,Zc3h18,chr8,122376387,122377141,0.0032302461577398455,0.2,0.0
no_deg,Zc3h7a,chr16,11175775,11176512,0.004947784989534605,0.222,7.433121608984877
no_deg,Zcchc3,chr2,152413861,152415027,0.02273298773174847,0.24,0.0
no_deg,Zdhhc12,chr2,30093434,30093955,0.005156433843646461,0.116,20.880125614056148
no_deg,Zdhhc17,chr10,111009455,111010438,0.07039448391677892,0.208,15.772209464457466
no_deg,Zdhhc18,chr4,133632934,133633193,0.046387444311063654,0.104,10.452724596879383
no_deg,Zdhhc7,chr8,120100983,120101870,0.007483015776306625,0.19,15.796368710789086
no_deg,Zfp157,chr5,138441448,138441854,0.0001412474972072184,0.098,18.47383577533953
no_deg,Zfp160,chr17,21009077,21009303,0.010741861371480404,0.068,5.601347999887719
no_deg,Zfp180,chr7,24082063,24082312,0.1659859784751082,0.09,4.630830686844511
no_deg,Zfp213,chr17,23563772,23564289,0.016599742635532013,0.132,0.0
no_deg,Zfp219,chr14,52006642,52006926,0.1936170948993359,0.088,0.0
no_deg,Zfp219,chr14,52019651,52020333,0.016890952837661594,0.162,12.752998345081073
no_deg,Zfp235,chr7,24134117,24134366,0.005940379634098346,0.058,0.0
no_deg,Zfp324,chr7,12965767,12966298,0.0012805799191614032,0.102,6.762040287238926
no_deg,Zfp324,chr7,12971075,12971465,0.6160938448061584,0.098,0.0
no_deg,Zfp329,chr7,12818459,12818889,0.029662895850208752,0.094,8.123092883572545
no_deg,Zfp358,chr8,3492967,3493611,0.013703726121375912,0.118,7.767024887381861
no_deg,Zfp358,chr8,3495872,3496387,0.5303392249702976,0.098,0.0
no_deg,Zfp365,chr10,67912176,67912562,0.0,0.132,10.74551212222893
no_deg,Zfp369,chr13,65278714,65279062,0.008128337281822088,0.1,0.0
no_deg,Zfp37,chr4,62208319,62208792,0.03714447778649373,0.118,23.847745113955035
no_deg,Zfp39,chr11,58904039,58904304,0.010429419474286756,0.084,3.3557080574803493
no_deg,Zfp397,chr18,23954400,23955097,0.05854633942778201,0.164,5.95666378501459
no_deg,Zfp426,chr9,20492516,20492906,0.00640309773832595,0.106,0.0
no_deg,Zfp445,chr9,122865758,122866007,0.017284726657813103,0.08,0.0
no_deg,Zfp451,chr1,33814130,33814690,0.007142650445939731,0.148,10.980256269632077
no_deg,Zfp53,chr17,21489081,21489297,0.009039236180323564,0.078,1.6922837268526494
no_deg,Zfp560,chr9,20384925,20385431,0.01933152226458513,0.108,0.0
no_deg,Zfp597,chr16,3872260,3872728,0.02924727150203029,0.118,6.942164326414998
no_deg,Zfp597,chr16,3884214,3884995,0.011545782896125652,0.18,4.002060460214924
no_deg,Zfp60,chr7,27731313,27731629,0.011829045927806928,0.1,0.0
no_deg,Zfp606,chr7,12478243,12478755,0.014809010396231238,0.11,2.4133766577310602
no_deg,Zfp619,chr7,39517716,39518080,0.004277481964614852,0.104,23.214957133730117
no_deg,Zfp619,chr7,39544411,39544702,0.0043657089890684,0.088,8.384859099306658
no_deg,Zfp619,chr7,39552470,39552852,0.008095082385715394,0.11,7.033260852008555
no_deg,Zfp638,chr6,83867007,83867590,0.004830915136545702,0.116,3.1599470999449824
no_deg,Zfp638,chr6,83914265,83915013,0.006528806340504691,0.176,17.87457684416585
no_deg,Zfp644,chr5,106574317,106574945,0.01083401227939785,0.186,7.768812794328278
no_deg,Zfp644,chr5,106695920,106696816,0.016667064667309484,0.204,10.688197044258214
no_deg,Zfp646,chr7,127875449,127877185,0.02242529022910114,0.186,48.51458327895822
no_deg,Zfp658,chr7,43562155,43562388,0.005466149950488276,0.066,4.285290082971298
no_deg,Zfp688,chr7,127421784,127422149,0.005483927264965321,0.116,5.18558927514041
no_deg,Zfp74,chr7,29953578,29954028,0.020006888361278032,0.112,14.152622459383839
no_deg,Zfp74,chr7,29965121,29965613,0.13100511749214808,0.082,0.0
no_deg,Zfp800,chr6,28215244,28215799,0.015398515013527077,0.162,0.7738325873244415
no_deg,Zfp800,chr6,28260940,28262310,0.003980731407513109,0.256,0.0
no_deg,Zfp800,chr6,28397695,28398016,0.013994261190491322,0.084,0.0
no_deg,Zfp867,chr11,59472154,59472406,0.004690815230445502,0.086,5.311088469785311
no_deg,Zfp954,chr7,7121294,7121514,0.0004765491470471577,0.066,4.65532842033315
no_deg,Zfp961,chr8,71950999,71951295,0.023489335064793136,0.072,1.3365314769629537
no_deg,Zfp974,chr7,27929216,27929571,0.016490931894312114,0.072,0.0
no_deg,Zfyve9,chr4,108780045,108780825,0.005061966873962991,0.21,5.565561970446581
no_deg,Zmynd11,chr13,9763792,9765350,0.03008259903045677,0.128,9.14114551371098
no_deg,Zscan21,chr5,138116834,138117154,0.010963841752516846,0.084,0.0
no_deg,Zscan25,chr5,145280597,145280869,0.022347036652029546,0.086,3.110792178721338
no_deg,Zup1,chr10,33950923,33951152,0.04490888834866284,0.09,2.8977228584392023
no_deg,Zw10,chr9,49055413,49055833,0.0026940454914078414,0.102,1.8137455524898938
