chr,start,end,exo_signal,endo_signal,enrichment,genomic_region
chr18,36734961,36735403,0.39103017627045633,0.23990018203940172,0.39103017627045633,Tmco6 (protein_coding)
chr2,163995281,163995733,0.3910241128616583,0.0,0.3910241128616583,Ywhab (protein_coding)
chr10,84917514,84917973,0.3909247886646122,0.3342288528216028,0.3909247886646122,Ric8b (protein_coding)
chr5,135488854,135489439,0.39091264178065527,0.6353661118739129,0.39091264178065527,Hip1 (protein_coding)
chr3,14611032,14611738,0.39077784832185225,0.3054437520440761,0.39077784832185225,1810022K09Rik (protein_coding)
chr5,142629193,142630089,0.3906242173245611,0.36064135815548315,0.3906242173245611,Wipi2 (protein_coding)
chr2,167777455,167777726,0.3906130230094058,0.465115084819761,0.3906130230094058,Gm14321 (lincRNA)
chr2,117342646,117343063,0.3906051193216368,0.0382438443727962,0.3906051193216368,Rasgrp1 (protein_coding)
chr15,73184091,73185471,0.3905510873101619,0.3196629100607607,0.3905510873101619,Ago2 (protein_coding)
chr1,36068460,36069216,0.3905413347229396,0.5241780359231974,0.3905413347229396,Hs6st1 (protein_coding)
chr1,132007342,132008412,0.3904534986162802,0.2919813038384209,0.3904534986162802,Gm29103 (processed_transcript)
chr1,179959520,179960569,0.3901086834829987,0.2864057403877621,0.3901086834829987,Cdc42bpa (protein_coding)
chr11,115603564,115604631,0.38999926181806,0.2256321774467131,0.38999926181806,Gga3 (protein_coding)
chr8,107056191,107057333,0.38964038098078246,0.33129568429750655,0.38964038098078246,Cog8 (protein_coding)
chr4,135570216,135570449,0.3895909608616383,0.1221056348537088,0.3895909608616383,Grhl3 (protein_coding)
chr9,44604079,44605427,0.38950681588157576,0.2547196393860822,0.38950681588157576,Ddx6 (protein_coding)
chr2,157560050,157560581,0.38935509002241736,0.46597170425544515,0.38935509002241736,Blcap (protein_coding)
chr9,56041810,56042329,0.3893422448237729,0.1479692197312003,0.3893422448237729,Rcn2 (protein_coding)
chr1,82839328,82840320,0.3893299062515526,0.2057951359722563,0.3893299062515526,Gm22396 (miRNA)
chr8,87783002,87783316,0.3893149705462109,0.0,0.3893149705462109,Zfp423 (protein_coding)
chr15,80948113,80948758,0.38920299824179166,0.6442437625478601,0.38920299824179166,Adsl (protein_coding)
chr3,36689487,36690160,0.3891910539411526,0.2065254802380534,0.3891910539411526,Trpc3 (protein_coding)
chr15,76246768,76247202,0.389094491171337,0.1428743763183261,0.389094491171337,Grina (protein_coding)
chr9,75441314,75441983,0.38884852343903054,0.558016978228055,0.38884852343903054,A130057D12Rik (protein_coding)
chr5,107724685,107726871,0.3888320222386381,0.0739733950663901,0.3888320222386381,Gfi1 (protein_coding)
chr11,22002804,22003059,0.3887947050661291,0.1563390783262047,0.3887947050661291,Otx1 (protein_coding)
chr8,83698531,83699339,0.3887551714997352,0.5323886356215778,0.3887551714997352,Pkn1 (protein_coding)
chr16,20141057,20141558,0.3886904811891626,0.1742629250562847,0.3886904811891626,Yeats2 (protein_coding)
chr9,41156840,41157699,0.3884793276287282,0.4210934329614469,0.3884793276287282,Ubash3b (protein_coding)
chr4,11253680,11254312,0.3882838310087392,0.181994233375519,0.3882838310087392,Ints8 (protein_coding)
chr17,5934951,5935164,0.3880421636281727,0.213777153544907,0.3880421636281727,"Near Snx9 (protein_coding), 3918bp"
chr8,79711304,79711930,0.3879745133781679,0.17520342715967638,0.3879745133781679,Abce1 (protein_coding)
chr5,135250228,135251487,0.3879124108502508,0.1712866927075273,0.3879124108502508,Fzd9 (protein_coding)
chr11,57827496,57828164,0.38782009593546085,0.071895227670338,0.38782009593546085,"Near Hand1 (protein_coding), 541bp"
chr11,97279782,97280525,0.3876799853715576,0.1119482465478837,0.3876799853715576,Npepps (protein_coding)
chr4,134852470,134854198,0.3873856890845848,0.3228190902025907,0.3873856890845848,Tmem57 (protein_coding)
chr3,32365290,32365820,0.3873286171286169,0.09644559806888131,0.3873286171286169,Zmat3 (protein_coding)
chr2,163339165,163340023,0.38732814894190326,0.14605928396257561,0.38732814894190326,Jph2 (protein_coding)
chr8,33517017,33517452,0.3873273460280263,0.0820240787065864,0.3873273460280263,Tex15 (protein_coding)
chr6,125145374,125146026,0.3872655999743291,0.0887356691032551,0.3872655999743291,Iffo1 (protein_coding)
chr5,118244853,118245425,0.3872526592288266,0.37734896094544335,0.3872526592288266,Rnft2 (protein_coding)
chr10,77605948,77606817,0.38712637358551283,0.829274590967032,0.38712637358551283,Sumo3 (protein_coding)
chr2,69647125,69647462,0.3870393087797649,0.3967347979444049,0.3870393087797649,Bbs5 (protein_coding)
chr9,55937807,55938304,0.387016728577816,0.430061654579611,0.387016728577816,Intergenic
chr6,38433598,38434970,0.38693403957930683,0.09755847458097029,0.38693403957930683,Ubn2 (protein_coding)
chr5,137030025,137032778,0.386918465924293,0.5966375833487326,0.386918465924293,Vgf (protein_coding)
chr14,121797402,121798622,0.3867460068369161,0.2240125980156706,0.3867460068369161,Dock9 (protein_coding)
chr8,18845955,18846995,0.3865560816665051,0.40026088924543857,0.3865560816665051,Agpat5 (protein_coding)
chr1,37299840,37300507,0.38646969320198055,0.22663293469343482,0.38646969320198055,Inpp4a (protein_coding)
chr11,114764951,114765486,0.38639077310544745,0.0625336180560191,0.38639077310544745,Kif19a (protein_coding)
chr15,59373959,59374401,0.3863664785097931,0.2676812931167043,0.3863664785097931,E430025E21Rik (protein_coding)
chr9,48984969,48985827,0.3861695059799442,0.5376287081941482,0.3861695059799442,Usp28 (protein_coding)
chr3,123446778,123447566,0.3860869129951471,0.046948363313229,0.3860869129951471,Gm43591 (antisense)
chr9,32695608,32696257,0.3859494555908415,0.3466113438836988,0.3859494555908415,Ets1 (protein_coding)
chr8,4217071,4217359,0.3858460602588995,0.2707908774646659,0.3858460602588995,Prr36 (protein_coding)
chrX,158042456,158043904,0.3858095732486186,0.0445886924160988,0.3858095732486186,Cnksr2 (protein_coding)
chr13,22035230,22036225,0.3857993291748574,0.1197711324503816,0.3857993291748574,Gm44390 (miRNA)
chr3,40531509,40532014,0.3857714450194019,0.3113314313520841,0.3857714450194019,Intu (protein_coding)
chr4,133212347,133212751,0.38570983546132265,0.3360525621709696,0.38570983546132265,Gpr3 (protein_coding)
chr14,8002678,8003008,0.3856334290918294,0.1386806051558223,0.3856334290918294,Abhd6 (protein_coding)
chr7,16295475,16295759,0.3855936705495593,0.207488925725926,0.3855936705495593,"Near Ccdc9 (protein_coding), 8680bp"
chr15,94523226,94523538,0.3855518000148848,0.0801205271817638,0.3855518000148848,Pus7l (protein_coding)
chr3,122728915,122730767,0.3854520825400742,0.1844513686223615,0.3854520825400742,Pde5a (protein_coding)
chr5,20881475,20882771,0.38541694698644213,0.3228426738221361,0.38541694698644213,Phtf2 (protein_coding)
chr11,69913830,69914564,0.3853197306875737,0.3770586268405294,0.3853197306875737,Gps2 (protein_coding)
chr18,80707591,80708663,0.38527910309243646,0.4379676176829893,0.38527910309243646,Nfatc1 (protein_coding)
chr2,120154097,120154849,0.3852067575856482,0.21381259709667122,0.3852067575856482,Ehd4 (protein_coding)
chr4,155066907,155067202,0.385065497089624,0.6879684410829723,0.385065497089624,Pex10 (protein_coding)
chr2,119758052,119758997,0.3849420904157544,0.10180151156096899,0.3849420904157544,Ltk (protein_coding)
chr16,42874974,42876399,0.38493218727775874,0.45784420770597645,0.38493218727775874,4932412D23Rik (processed_transcript)
chr4,41639925,41640240,0.3848628351701418,0.4045824944622629,0.3848628351701418,Enho (protein_coding)
chr6,30047621,30048887,0.38480234421408027,0.0209356689318696,0.38480234421408027,Nrf1 (protein_coding)
chr16,20619764,20622355,0.38469515071093996,0.0906960445794216,0.38469515071093996,Ece2 (protein_coding)
chr3,94886480,94886958,0.3846863915172627,0.10882088890057759,0.3846863915172627,Psmb4 (protein_coding)
chr2,121139733,121140708,0.3846821482644901,0.3098401989677035,0.3846821482644901,Lcmt2 (protein_coding)
chrX,152342255,152342599,0.38440794074974527,0.3534315702248296,0.38440794074974527,Tspyl2 (protein_coding)
chr16,23127687,23128101,0.384381785098336,0.2327193727258589,0.384381785098336,Rfc4 (protein_coding)
chr4,58205842,58206499,0.384259374835166,0.33653405181041596,0.384259374835166,Svep1 (protein_coding)
chr16,21694141,21695013,0.3841632604102909,0.1532891835184581,0.3841632604102909,2510009E07Rik (protein_coding)
chr17,42316099,42316855,0.38410733637290584,0.0514313547228731,0.38410733637290584,Ptchd4 (protein_coding)
chr6,148895887,148896457,0.3840016066405107,0.10736903343096489,0.3840016066405107,Caprin2 (protein_coding)
chr12,116262812,116263097,0.38398752620720655,0.3460544705944983,0.38398752620720655,Wdr60 (protein_coding)
chr10,82048213,82048478,0.3839470862831845,0.4003403640706114,0.3839470862831845,Zfp873 (protein_coding)
chr1,133363428,133364312,0.3839234005697596,0.0601429175277284,0.3839234005697596,Etnk2 (protein_coding)
chr3,138442658,138443447,0.38392196707672077,0.2642368971844815,0.38392196707672077,Adh5 (protein_coding)
chr2,28839843,28841000,0.38391227428752606,0.2230160283555907,0.38391227428752606,Gtf3c4 (protein_coding)
chr1,75546264,75546756,0.383898763131376,0.3615299759992374,0.383898763131376,Slc4a3 (protein_coding)
chr12,13248795,13249277,0.38389421615869573,0.1971995617429864,0.38389421615869573,Ddx1 (protein_coding)
chr3,95658487,95659477,0.38375317356187943,0.2351487668824295,0.38375317356187943,Mcl1 (protein_coding)
chr11,69758113,69759319,0.38367590540822577,0.2146194509969333,0.38367590540822577,Polr2a (protein_coding)
chr12,8770986,8772941,0.38363110839448794,0.19628471561573338,0.38363110839448794,Gm4755 (lincRNA)
chr13,100124808,100125087,0.38360318251770353,0.1172354874663766,0.38360318251770353,Smn1 (protein_coding)
chrX,75416284,75416724,0.3834467589552213,0.4457190567567939,0.3834467589552213,Cmc4 (protein_coding)
chr7,44849035,44850481,0.3834141789741975,0.48990394090918576,0.3834141789741975,Tbc1d17 (protein_coding)
chr16,87440272,87440675,0.3833643677102261,0.0,0.3833643677102261,Rwdd2b (protein_coding)
chr1,55052507,55053297,0.3832960548808684,0.3352456414648026,0.3832960548808684,E330011M16Rik (TEC)
chr6,51432616,51433450,0.38329412283209907,0.0,0.38329412283209907,Nfe2l3 (protein_coding)
chr1,174503311,174503629,0.38316160773616126,0.1667131765587128,0.38316160773616126,Fmn2 (protein_coding)
chr3,51275954,51277670,0.3831227106747711,0.1363789950409371,0.3831227106747711,Elf2 (protein_coding)
chr18,32240120,32240537,0.3831043362251479,0.11814611594263819,0.3831043362251479,Ercc3 (protein_coding)
chr12,86881767,86884934,0.3828817628639225,0.2519679559861313,0.3828817628639225,Irf2bpl (protein_coding)
chr7,28981622,28981831,0.3828340400458756,0.26624907828223837,0.3828340400458756,Eif3k (protein_coding)
chr14,57889810,57890537,0.38271155333707846,0.1710426907891207,0.38271155333707846,Zdhhc20 (protein_coding)
chr1,24099641,24100556,0.3825509482688047,0.13038151135993448,0.3825509482688047,Fam135a (protein_coding)
chr8,124948141,124949698,0.3825426798929709,0.3376410457280412,0.3825426798929709,Egln1 (protein_coding)
chr1,104768481,104768920,0.3825183954414567,0.37141343332665594,0.3825183954414567,Cdh20 (protein_coding)
chr17,24658163,24658587,0.3823252920215617,0.0841513154057199,0.3823252920215617,Npw (protein_coding)
chr11,78176583,78177296,0.382157365114963,0.2730724032240802,0.382157365114963,Nek8 (protein_coding)
chr9,53705629,53706515,0.38214824373776357,0.2151913178467812,0.38214824373776357,Rab39 (protein_coding)
chr3,138526990,138528136,0.3820441568754073,0.3615482675059459,0.3820441568754073,Eif4e (protein_coding)
chr19,53676333,53677554,0.3819650418103342,0.2087239168731918,0.3819650418103342,Rbm20 (protein_coding)
chr1,58504543,58505162,0.3818887479348152,0.1051818857080461,0.3818887479348152,Orc2 (protein_coding)
chr11,84513298,84513787,0.3818445942320711,0.08784409063416679,0.3818445942320711,Aatf (protein_coding)
chr5,33018415,33019443,0.381776029141688,0.161476213417177,0.381776029141688,Ywhah (protein_coding)
chr9,22070782,22071501,0.3817336618302821,0.3298696333477295,0.3817336618302821,Zfp653 (protein_coding)
chr4,119108685,119109270,0.3817218414231428,0.21687061925454532,0.3817218414231428,Slc2a1 (protein_coding)
chr10,7867339,7867750,0.38155523540573727,0.0480153660126562,0.38155523540573727,Zc3h12d (protein_coding)
chr9,122865758,122866007,0.3815238047472504,0.1573158614876366,0.3815238047472504,"Near Zfp445 (protein_coding), 3630bp"
chr7,46100675,46100883,0.38133604374657,0.1550915159995453,0.38133604374657,Kcnj11 (protein_coding)
chr17,83861542,83861941,0.38130980991014674,0.4754865531431035,0.38130980991014674,"Near C430042M11Rik (lincRNA), 7149bp"
chr16,34745083,34745420,0.38123767333834546,0.36858953291536256,0.38123767333834546,Mylk (protein_coding)
chr8,22858896,22860577,0.381180946186205,0.2960738400058516,0.381180946186205,Kat6a (protein_coding)
chr12,31498907,31500161,0.38102186618717404,0.0929166090744829,0.38102186618717404,Cbll1 (protein_coding)
chr19,5041272,5041632,0.3809376321254392,0.56748942389436,0.3809376321254392,Brms1 (protein_coding)
chr1,191906596,191907697,0.38084427272499477,0.1094677798251971,0.38084427272499477,1700034H15Rik (antisense)
chr13,73330957,73331558,0.380816290893799,0.2355726297499145,0.380816290893799,Mrpl36 (protein_coding)
chr2,23571664,23572152,0.3807389201361636,0.0661544934157293,0.3807389201361636,Spopl (protein_coding)
chr11,40694730,40694957,0.3807226615939467,0.1838762382804849,0.3807226615939467,Mat2b (protein_coding)
chr2,14055077,14056215,0.3806746293921176,0.2344919972497834,0.3806746293921176,Hacd1 (protein_coding)
chr11,108342957,108344142,0.38048293639173114,0.22704898127003126,0.38048293639173114,Prkca (protein_coding)
chr4,59189067,59189943,0.3804373048970478,0.2341858650855548,0.3804373048970478,Ugcg (protein_coding)
chr4,122995640,122997012,0.3797686011160642,0.403320446136168,0.3797686011160642,Mycl (protein_coding)
chr10,78244166,78244843,0.3795945973790402,0.3044567416374723,0.3795945973790402,Trappc10 (protein_coding)
chr1,180195709,180196322,0.3794613092810678,0.34095959002168347,0.3794613092810678,Adck3 (protein_coding)
chrX,120290331,120290740,0.37944455240837316,0.27836747252079774,0.37944455240837316,Pcdh11x (protein_coding)
chr3,65666031,65666732,0.37942066633834826,0.2044656765044762,0.37942066633834826,Lekr1 (protein_coding)
chr9,121669388,121669638,0.3794052983239593,0.1808151722982213,0.3794052983239593,Vipr1 (protein_coding)
chr2,125723206,125723658,0.37939816495332157,0.334531036198962,0.37939816495332157,Shc4 (protein_coding)
chr15,76538046,76539019,0.37936522886198093,0.06382462794170629,0.37936522886198093,Fbxl6 (protein_coding)
chr4,141545530,141547131,0.3792109983660402,0.8860929342697379,0.3792109983660402,B330016D10Rik (pseudogene)
chr11,60220321,60220640,0.3792053100403095,0.1554708872153522,0.3792053100403095,Srebf1 (protein_coding)
chr19,24899507,24900675,0.37912021515017713,0.1745697191317322,0.37912021515017713,Foxd4 (protein_coding)
chr11,50291634,50292618,0.37907713070240334,0.12961320516725489,0.37907713070240334,Maml1 (protein_coding)
chr1,139454634,139455233,0.37903011415654697,0.08387254838787299,0.37903011415654697,Aspm (protein_coding)
chr9,67632698,67634147,0.3789748042326272,0.36281301046934344,0.3789748042326272,Intergenic
chr12,25095914,25096527,0.3789085191730011,0.18593639706248702,0.3789085191730011,Id2 (protein_coding)
chrX,60547892,60548176,0.37890798009744436,0.22696968495799108,0.37890798009744436,Atp11c (protein_coding)
chr9,79718442,79719250,0.378774591222106,0.0327360340799195,0.378774591222106,Col12a1 (protein_coding)
chr7,28294393,28294952,0.3786872127729537,0.0,0.3786872127729537,Dll3 (protein_coding)
chr15,5143492,5144220,0.3786200848686212,0.0889152582625136,0.3786200848686212,Prkaa1 (protein_coding)
chrX,151096301,151096556,0.3785125857562602,0.0,0.3785125857562602,Tsr2 (protein_coding)
chr2,51972744,51972995,0.3784906940859565,0.35028068053987615,0.3784906940859565,Nmi (protein_coding)
chr1,133423057,133424444,0.3784875976938686,0.0880955357878222,0.3784875976938686,Sox13 (protein_coding)
chr11,102156162,102156447,0.3783766208640429,0.21358102989189992,0.3783766208640429,Tmem101 (protein_coding)
chr4,152177596,152178811,0.37837127639485346,0.10309552005038819,0.37837127639485346,Acot7 (protein_coding)
chr7,118243021,118244276,0.3782434471374746,0.4441694848199365,0.3782434471374746,Smg1 (protein_coding)
chr7,84151109,84152324,0.37813275130956503,0.1546031228277654,0.37813275130956503,Abhd17c (protein_coding)
chr3,30995675,30996205,0.3780577233157467,0.2824178511765873,0.3780577233157467,Prkci (protein_coding)
chr7,13023959,13025144,0.37803815123514006,0.1009243074160994,0.37803815123514006,Trim28 (protein_coding)
chr15,82244142,82244794,0.3779030603421559,0.3091837636326291,0.3779030603421559,Cenpm (protein_coding)
chr12,30911475,30912293,0.37787882496895875,0.1694285603607959,0.37787882496895875,Acp1 (protein_coding)
