"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr8",109737239,109738239,1001,"-","Atxn1l",0,0,24.1099481887817,0.267240453,0.000112607,FALSE,"Promoter (<=1kb)",8,109726451,109737739,11289,2,"52335","ENSMUST00000093162.3",0,"ENSMUSG00000069895","Atxn1l","ataxin 1-like"
"chr3",158206369,158207369,1001,"+","Gm43485",0,0,17.9291831858953,1.014186339,0.000112167,FALSE,"Exon (ENSMUST00000199292.1/ENSMUST00000199292.1, exon 1 of 1)",3,158062679,158064056,1378,1,"67144","ENSMUST00000199290.1",143690,"ENSMUSG00000063052","Lrrc40","leucine rich repeat containing 40"
"chr8",35587298,35588298,1001,"+","Mfhas1",0,0,37.1433293889364,0.328817618,0.000111998,FALSE,"Promoter (<=1kb)",8,35587798,35679449,91652,1,"52065","ENSMUST00000037666.5",0,"ENSMUSG00000070056","Mfhas1","malignant fibrous histiocytoma amplified sequence 1"
"chr14",69608568,69609568,1001,"+","Loxl2",0,0,0,-1.237476557,0.000109532,FALSE,"Promoter (<=1kb)",14,69609068,69695834,86767,1,"94352","ENSMUST00000022660.13",0,"ENSMUSG00000034205","Loxl2","lysyl oxidase-like 2"
"chr10",127739038,127740038,1001,"+","Zbtb39",0,0,20.7576613534292,0.384045601,0.000105752,FALSE,"Promoter (<=1kb)",10,127739538,127747349,7812,1,"320080","ENSMUST00000054287.8",0,"ENSMUSG00000044617","Zbtb39","zinc finger and BTB domain containing 39"
"chr5",132534748,132535748,1001,"-","Gm43186",0,0,17.3213944956462,1.360378777,0.000104992,FALSE,"Exon (ENSMUST00000198130.1/ENSMUST00000198130.1, exon 1 of 1)",5,131439416,132541871,1102456,2,"319974","ENSMUST00000182974.7",7123,"ENSMUSG00000029673","Auts2","autism susceptibility candidate 2"
"chr15",64059978,64060978,1001,"-","Fam49b",0,0,21.7475288441976,-0.337452045,0.000104974,FALSE,"Promoter (<=1kb)",15,63929097,64060448,131352,2,"223601","ENSMUST00000063838.10",0,"ENSMUSG00000022378","Cyrib","CYFIP related Rac1 interactor B"
"chr8",122376109,122377109,1001,"+","Zc3h18",0,0,10.0129117285411,0.317697396,0.000104602,FALSE,"Promoter (<=1kb)",8,122376609,122417359,40751,1,"76014","ENSMUST00000017622.11",0,"ENSMUSG00000017478","Zc3h18","zinc finger CCCH-type containing 18"
"chr4",130102058,130103058,1001,"+","Pef1",0,0,27.5308213615418,-0.388508646,0.000104594,FALSE,"Promoter (<=1kb)",4,130102558,130128135,25578,1,"67898","ENSMUST00000118199.7",0,"ENSMUSG00000028779","Pef1","penta-EF hand domain containing 1"
"chr14",8097711,8098711,1001,"+","Pxk",0,0,21.4693249651591,0.414499636,0.000104184,FALSE,"Promoter (<=1kb)",14,8098211,8165117,66907,1,"218699","ENSMUST00000036682.8",0,"ENSMUSG00000033885","Pxk","PX domain containing serine/threonine kinase"
"chr6",28423060,28424060,1001,"+","Arf5",0,0,31.7058886814117,-0.363381981,0.000102283,FALSE,"Promoter (<=1kb)",6,28423560,28426602,3043,1,"11844","ENSMUST00000020717.11",0,"ENSMUSG00000020440","Arf5","ADP-ribosylation factor 5"
"chr17",23771102,23772102,1001,"-","Flywch1",0.329560478373355,15.0050522460938,45.5304966182709,0.362111519,0.000101811,FALSE,"Promoter (<=1kb)",17,23755420,23771522,16103,2,"224613","ENSMUST00000086325.12",0,"ENSMUSG00000040097","Flywch1","FLYWCH-type zinc finger 1"
"chr10",127521944,127522944,1001,"-","Shmt2",0,0,25.6158274784088,-0.294000186,0.000100653,FALSE,"Promoter (<=1kb)",10,127517123,127522386,5264,2,"108037","ENSMUST00000219239.1",0,"ENSMUSG00000025403","Shmt2","serine hydroxymethyltransferase 2 (mitochondrial)"
"chr2",105668400,105669400,1001,"+","Pax6",0,0,9.54556805292765,-0.338891203,0.000100232,FALSE,"Promoter (<=1kb)",2,105668900,105697364,28465,1,"18508","ENSMUST00000111086.10",0,"ENSMUSG00000027168","Pax6","paired box 6"
"chr7",31155396,31156396,1001,"-","Gramd1a",0,0,15.9773352705638,-0.34677975,9.9088e-05,FALSE,"Promoter (<=1kb)",7,31155668,31163550,7883,1,"100038516","ENSMUST00000187312.1",0,"ENSMUSG00000100985","Gm10640","predicted gene 10640"
"chr7",27496888,27497888,1001,"+","Prx",0,0,17.1855615018209,0.676956584,9.78961e-05,FALSE,"Promoter (<=1kb)",7,27497388,27519831,22444,1,"19153","ENSMUST00000238964.1",0,"ENSMUSG00000053198","Prx","periaxin"
"chr18",35552871,35553871,1001,"+","Snhg4",0,0,33.3097503941854,-0.676707882,9.71824e-05,FALSE,"Promoter (<=1kb)",18,35553410,35554764,1355,1,"100316700","ENSMUST00000235956.1",0,"ENSMUSG00000105743","Mir1949","microRNA 1949"
"chr18",35552904,35553904,1001,"+","Snhg4",0,0,33.6342745850881,-0.676707882,9.71824e-05,FALSE,"Promoter (<=1kb)",18,35553410,35554764,1355,1,"100316700","ENSMUST00000235956.1",0,"ENSMUSG00000105743","Mir1949","microRNA 1949"
"chr9",123677939,123678939,1001,"+","Ccr9",0,0,8.41525617949168,1.177146922,9.62867e-05,FALSE,"Promoter (<=1kb)",9,123634770,123678806,44037,2,"102680","ENSMUST00000171647.8",0,"ENSMUSG00000036814","Slc6a20a","solute carrier family 6 (neurotransmitter transporter), member 20A"
"chr7",102255554,102256554,1001,"-","Rhog",0,0,13.1828210398356,0.463933409,9.52263e-05,FALSE,"Promoter (<=1kb)",7,102239994,102256054,16061,2,"56212","ENSMUST00000209968.1",0,"ENSMUSG00000073982","Rhog","ras homolog family member G"
"chr13",95330100,95331100,1001,"+","Snora47",0,0,27.8861005719503,-0.964419924,9.49883e-05,FALSE,"Promoter (<=1kb)",13,95330600,95330737,138,1,"100217450","ENSMUST00000157483.1",0,"ENSMUSG00000088108","Snora47","small nucleolar RNA, H/ACA box 47"
"chr2",174283820,174284820,1001,"+","Gnas",0,0,13.4560992272695,0.416811869,9.43696e-05,FALSE,"Promoter (<=1kb)",2,174284320,174296895,12576,1,"14683","ENSMUST00000109095.7",0,"ENSMUSG00000027523","Gnas","GNAS complex locus"
"chr2",32351827,32352827,1001,"+","Ciz1",0.450953694291875,15.671962677002,34.7529311221441,0.461635279,9.41148e-05,FALSE,"Promoter (<=1kb)",2,32352327,32378297,25971,1,"68379","ENSMUST00000113334.7",0,"ENSMUSG00000039205","Ciz1","CDKN1A interacting zinc finger protein 1"
"chr8",78485910,78486910,1001,"-","Gm2225",0,0,9.85252443313599,-1.228431682,9.28741e-05,FALSE,"Exon (ENSMUST00000209570.1/ENSMUST00000209570.1, exon 1 of 1)",8,78505277,78508879,3603,2,"19656","ENSMUST00000211719.1",22969,"ENSMUSG00000037070","Rbmxl1","RNA binding motif protein, X-linked like-1"
"chr3",82357544,82358544,1001,"+","Map9",0.478910596366308,40.0135217285156,83.5511304868062,-0.301394812,9.28563e-05,FALSE,"Promoter (<=1kb)",3,82358044,82383592,25549,1,"213582","ENSMUST00000193559.5",0,"ENSMUSG00000033900","Map9","microtubule-associated protein 9"
"chr11",85832051,85833051,1001,"+","Tbx2",0,0,68.9926916389465,1.350733325,9.24248e-05,FALSE,"Promoter (<=1kb)",11,85832551,85841948,9398,1,"21385","ENSMUST00000000095.6",0,"ENSMUSG00000000093","Tbx2","T-box 2"
"chr1",137908791,137909791,1001,"+","Gm37298",0,0,14.4200515130361,-0.34220409,9.19707e-05,FALSE,"Exon (ENSMUST00000193770.1/ENSMUST00000193770.1, exon 1 of 1)",1,137966455,137966541,87,1,"735252","ENSMUST00000083631.1",-56664,"ENSMUSG00000065565","Mir181a-1","microRNA 181a-1"
"chr9",15326039,15327039,1001,"-","Gm24339",0,0,17.4332864882151,-0.863901823,9.18658e-05,FALSE,"Promoter (<=1kb)",9,15326264,15326333,70,2,"100216535","ENSMUST00000104318.1",0,NA,"Scarna9","small Cajal body-specific RNA 9"
"chr17",86175075,86176075,1001,"+","AC154542.1",0,0,8.87091061274211,0.97396152,8.90073e-05,FALSE,"Exon (ENSMUST00000234087.1/ENSMUST00000234087.1, exon 1 of 1)",17,86168174,86655415,487242,1,"18754","ENSMUST00000097274.2",6901,"ENSMUSG00000045038","Prkce","protein kinase C, epsilon"
"chr6",28427890,28428890,1001,"-","Gcc1",0,0,27.7125242805481,0.529472488,8.88126e-05,FALSE,"Promoter (<=1kb)",6,28417829,28428390,10562,2,"74375","ENSMUST00000064377.6",0,"ENSMUSG00000029708","Gcc1","golgi coiled coil 1"
"chr1",50900147,50901147,1001,"+","Tmeff2",0,0,9.89933878898621,-0.287996,8.84533e-05,FALSE,"Exon (ENSMUST00000186103.6/ENSMUST00000186103.6, exon 1 of 2)",1,50909962,50979920,69959,1,"56363","ENSMUST00000114565.7",-8815,"ENSMUSG00000026109","Tmeff2","transmembrane protein with EGF-like and two follistatin-like domains 2"
"chr7",67952327,67953327,1001,"+","Igf1r",0.859937530157676,15.3384927978516,17.8367523918152,0.30571865,8.78388e-05,FALSE,"Promoter (<=1kb)",7,67952827,68233668,280842,1,"16001","ENSMUST00000005671.9",0,"ENSMUSG00000005533","Igf1r","insulin-like growth factor I receptor"
"chr11",86630526,86631526,1001,"-","Gm11478",0,0,18.6603540293376,-1.433823318,8.69373e-05,FALSE,"Exon (ENSMUST00000117851.1/ENSMUST00000117851.1, exon 1 of 1)",11,86585272,86602295,17024,2,"75909","ENSMUST00000153971.1",-29231,"ENSMUSG00000018171","Vmp1","vacuole membrane protein 1"
"chr19",10604827,10605827,1001,"+","Ddb1",0,0,100.999319396337,0.260237047,8.63758e-05,FALSE,"Promoter (<=1kb)",19,10605327,10629819,24493,1,"13194","ENSMUST00000025649.9",0,"ENSMUSG00000024740","Ddb1","damage specific DNA binding protein 1"
"chr7",126759101,126760101,1001,"+","Mapk3",0,0,46.1061918118795,0.315948713,8.55268e-05,FALSE,"Promoter (<=1kb)",7,126759601,126764845,5245,1,"26417","ENSMUST00000050201.10",0,"ENSMUSG00000063065","Mapk3","mitogen-activated protein kinase 3"
"chr10",45874791,45875791,1001,"+","Gpx4-ps2",0,0,10.1246218392054,-0.712114111,8.48728e-05,FALSE,"Exon (ENSMUST00000214811.1/ENSMUST00000214811.1, exon 1 of 1)",10,45837880,45852283,14404,1,"320363","ENSMUST00000215085.1",36911,"ENSMUSG00000110874","D030045P18Rik","RIKEN cDNA D030045P18 gene"
"chr16",11060445,11061445,1001,"+","Snn",0,0,13.4819660663605,-0.240148532,8.4675e-05,FALSE,"Promoter (<=1kb)",16,11060945,11072983,12039,1,"20621","ENSMUST00000228962.1",0,"ENSMUSG00000037972","Snn","stannin"
"chr1",55558960,55559960,1001,"+","Gm37382",0,0,6.5275411828359,1.012379643,8.4561e-05,FALSE,"Exon (ENSMUST00000193032.1/ENSMUST00000193032.1, exon 1 of 1)",1,55702025,55735227,33203,1,"227120","ENSMUST00000187059.1",-142065,"ENSMUSG00000038349","Plcl1","phospholipase C-like 1"
"chr2",83353449,83354449,1001,"-","Gm13680",0,0,18.5638615922928,-0.987447559,8.39987e-05,FALSE,"Exon (ENSMUST00000119790.1/ENSMUST00000119790.1, exon 1 of 1)",2,83644435,83664622,20188,1,"69082","ENSMUST00000081591.6",-290986,"ENSMUSG00000027091","Zc3h15","zinc finger CCCH-type containing 15"
"chr7",45525768,45526768,1001,"-","Ppp1r15a",0,0,51.6016496384939,0.623906617,8.23387e-05,FALSE,"Promoter (<=1kb)",7,45522917,45526268,3352,2,"17872","ENSMUST00000042105.10",0,"ENSMUSG00000040435","Ppp1r15a","protein phosphatase 1, regulatory subunit 15A"
"chr17",22716437,22717437,1001,"-","Gm20008",0,0,7.94231776809692,0.338957038,7.94305e-05,FALSE,"Exon (ENSMUST00000232973.1/ENSMUST00000232973.1, exon 1 of 2)",17,22600951,22613183,12233,1,"628185","ENSMUST00000234464.1",116486,"ENSMUSG00000094921","Vmn2r112","vomeronasal 2, receptor 112"
"chr7",133119771,133120771,1001,"-","B930086L07Rik",0,0,8.25131604194641,0.458115912,7.83129e-05,FALSE,"Promoter (2-3kb)",7,132995194,133122200,127007,2,"13017","ENSMUST00000172341.7",2429,"ENSMUSG00000030970","Ctbp2","C-terminal binding protein 2"
"chr15",8108773,8109773,1001,"+","Nup155",0.85702741786867,30.0101412963867,35.0165475114187,-0.248173634,7.75069e-05,FALSE,"Promoter (<=1kb)",15,8109273,8161247,51975,1,"170762","ENSMUST00000163765.2",0,"ENSMUSG00000022142","Nup155","nucleoporin 155"
"chr5",134270236,134271236,1001,"-","Gm43481",0,0,27.4482193069458,0.460185024,7.71425e-05,FALSE,"Promoter (2-3kb)",5,134255860,134272637,16778,2,"14886","ENSMUST00000174182.7",2401,"ENSMUSG00000060261","Gtf2i","general transcription factor II I"
"chr10",34418052,34419052,1001,"-","Nt5dc1",0,0,71.0739640096029,-0.551064192,7.63837e-05,FALSE,"Promoter (<=1kb)",10,34303609,34418539,114931,2,"319638","ENSMUST00000105512.7",0,"ENSMUSG00000039480","Nt5dc1","5'-nucleotidase domain containing 1"
"chr18",37719869,37720869,1001,"+","Pcdhgb4",0,0,7.30033157571157,0.623872456,7.6016e-05,FALSE,"Promoter (<=1kb)",18,37720369,37841870,121502,1,"93701","ENSMUST00000195363.1",0,"ENSMUSG00000103585","Pcdhgb4","protocadherin gamma subfamily B, 4"
"chrX",13631589,13632589,1001,"+","Gpr34",0,0,3.62715025552114,0.838673505,7.49511e-05,FALSE,"Promoter (<=1kb)",20,13632089,13640856,8768,1,"23890","ENSMUST00000041708.9",0,"ENSMUSG00000040229","Gpr34","G protein-coupled receptor 34"
"chr13",67060670,67061670,1001,"-","Zfp712",0,0,51.2775489362081,-0.726519939,7.4573e-05,FALSE,"Promoter (<=1kb)",13,67038596,67061170,22575,2,"78251","ENSMUST00000167565.2",0,"ENSMUSG00000090641","Zfp712","zinc finger protein 712"
"chr9",122126794,122127794,1001,"+","4632418H02Rik",0,0,14.6754718907674,0.748846598,7.41144e-05,FALSE,"Exon (ENSMUST00000217287.1/ENSMUST00000217287.1, exon 1 of 1)",9,122117752,122136976,19225,1,"20623","ENSMUST00000142784.1",9042,"ENSMUSG00000038145","Snrk","SNF related kinase"
"chr7",66308695,66309695,1001,"+","Gm44752",0,0,21.2919310744603,1.108684982,7.40235e-05,FALSE,"Exon (ENSMUST00000207140.1/ENSMUST00000207140.1, exon 1 of 1)",7,66259184,66282217,23034,2,"233328","ENSMUST00000145954.1",-26478,"ENSMUSG00000015133","Lrrk1","leucine-rich repeat kinase 1"
"chr11",82975085,82976085,1001,"-","1190001M18Rik",0,0,6.86762593269348,0.976868769,7.3827e-05,FALSE,"Exon (ENSMUST00000215937.1/ENSMUST00000215937.1, exon 1 of 1)",11,82985003,82985065,63,2,"102466846","ENSMUST00000183379.1",9980,"ENSMUSG00000119469","Mir7679","microRNA 7679"
"chr18",34953857,34954857,1001,"-","Hspa9",0,0,64.4912601613998,-0.240292438,7.27728e-05,FALSE,"Promoter (<=1kb)",18,34937414,34954357,16944,2,"15526","ENSMUST00000025217.10",0,"ENSMUSG00000024359","Hspa9","heat shock protein 9"
"chr9",100665339,100666339,1001,"+","Gm37204",0,0,5.82932528527578,0.658302711,7.12361e-05,FALSE,"Exon (ENSMUST00000192389.1/ENSMUST00000192389.1, exon 1 of 1)",9,100643770,100776795,133026,1,"20842","ENSMUST00000133388.1",21569,"ENSMUSG00000037286","Stag1","STAG1 cohesin complex component"
"chr6",4902417,4903417,1001,"+","Ppp1r9a",0,0,27.9023552589417,-0.277313438,7.07089e-05,FALSE,"Promoter (<=1kb)",6,4902917,5159590,256674,1,"243725","ENSMUST00000175889.7",0,"ENSMUSG00000032827","Ppp1r9a","protein phosphatase 1, regulatory subunit 9A"
"chr11",101939001,101940001,1001,"+","Rpl27-ps2",0,0,19.7961022405624,-0.856890565,7.01881e-05,FALSE,"Exon (ENSMUST00000120378.1/ENSMUST00000120378.1, exon 1 of 1)",11,101952421,101960573,8153,1,"73887","ENSMUST00000123249.1",-12420,"ENSMUSG00000071818","4930417O22Rik","RIKEN cDNA 4930417O22 gene"
"chr13",36734631,36735631,1001,"-","Nrn1",0,0,22.7352809680303,-1.090019884,7.00103e-05,FALSE,"Promoter (<=1kb)",13,36726636,36735131,8496,2,"68404","ENSMUST00000224960.1",0,"ENSMUSG00000039114","Nrn1","neuritin 1"
"chr11",18887291,18888291,1001,"-","Gm37818",0,0,25.2845583813985,0.755842817,6.9973e-05,FALSE,"Exon (ENSMUST00000194952.1/ENSMUST00000194952.1, exon 1 of 1)",11,18880668,19012002,131335,2,"17268","ENSMUST00000118661.7",124711,"ENSMUSG00000020160","Meis1","Meis homeobox 1"
"chr13",9412017,9413017,1001,"+","Gm48889",0,0,8.95744442685445,0.897427667,6.90119e-05,FALSE,"Exon (ENSMUST00000221027.1/ENSMUST00000221027.1, exon 1 of 1)",13,9276982,9666178,389197,1,"208440","ENSMUST00000166299.1",135035,"ENSMUSG00000048264","Dip2c","disco interacting protein 2 homolog C"
"chrX",139998095,139999095,1001,"-","Rbm41",0,0,17.9954995187124,-0.364483353,6.74437e-05,FALSE,"Promoter (<=1kb)",20,139889511,139998595,109085,2,"237073","ENSMUST00000087400.11",0,"ENSMUSG00000031433","Rbm41","RNA binding motif protein 41"
"chr4",86669560,86670560,1001,"-","Plin2",0,0,35.0772341791789,-0.37815867,6.68851e-05,FALSE,"Promoter (<=1kb)",4,86656565,86670060,13496,2,"11520","ENSMUST00000000466.12",0,"ENSMUSG00000028494","Plin2","perilipin 2"
"chr1",97948889,97949889,1001,"-","Gm3531",0,0,14.2139605156581,-0.916013078,6.65119e-05,FALSE,"Exon (ENSMUST00000162698.1/ENSMUST00000162698.1, exon 1 of 1)",1,97933471,97977068,43598,2,"18484","ENSMUST00000159428.7",28179,"ENSMUSG00000026335","Pam","peptidylglycine alpha-amidating monooxygenase"
"chr3",95110522,95111522,1001,"+","Vps72",1.11080555137389,60.687174621582,54.6334815724691,-0.430286019,6.61011e-05,FALSE,"Promoter (<=1kb)",3,95111022,95123051,12030,1,"21427","ENSMUST00000009102.8",0,"ENSMUSG00000008958","Vps72","vacuolar protein sorting 72"
"chr14",54685716,54686716,1001,"+","1700123O20Rik",0.319399238991422,22.0074205322266,68.9025452963511,-0.43949603,6.56511e-05,FALSE,"Promoter (<=1kb)",14,54642162,54686616,44455,2,"56215","ENSMUST00000147714.7",0,"ENSMUSG00000022185","Acin1","apoptotic chromatin condensation inducer 1"
"chr5",107874607,107875607,1001,"-","Evi5",0,0,26.6345085115433,-0.254073071,6.54711e-05,FALSE,"Promoter (<=1kb)",5,107744795,107875107,130313,2,"14020","ENSMUST00000112642.7",0,"ENSMUSG00000011831","Evi5","ecotropic viral integration site 5"
"chr6",50802531,50803531,1001,"-","Gm44109",0,0,37.876369073232,1.27961359,6.47693e-05,FALSE,"Exon (ENSMUST00000204514.1/ENSMUST00000204514.1, exon 1 of 2)",6,50776324,50815033,38710,1,"319981","ENSMUST00000204275.1",27207,"ENSMUSG00000107667","C530044C16Rik","RIKEN cDNA C530044C16 gene"
"chr4",40269350,40270350,1001,"-","Topors",0,0,28.409764397939,-0.275043119,6.43186e-05,FALSE,"Promoter (<=1kb)",4,40269579,40270940,1362,1,"100504309","ENSMUST00000129758.2",0,"ENSMUSG00000028407","Smim27","small integral membrane protein 27"
"chr17",8568360,8569360,1001,"-","Gm15425",0,0,8.34365770339966,-0.766260571,6.43186e-05,FALSE,"Exon (ENSMUST00000119013.1/ENSMUST00000119013.1, exon 1 of 2)",17,8527026,8798731,271706,1,"23984","ENSMUST00000233016.1",42334,"ENSMUSG00000023868","Pde10a","phosphodiesterase 10A"
"chr5",97264328,97265328,1001,"+","Gm5560",0,0,4.93380825106303,-1.246906637,6.34956e-05,FALSE,"Exon (ENSMUST00000086918.5/ENSMUST00000086918.5, exon 1 of 1)",5,97382198,97392379,10182,2,"97243","ENSMUST00000060265.5",127051,"ENSMUSG00000046000","Naa11","N(alpha)-acetyltransferase 11, NatA catalytic subunit"
"chr19",9899051,9900051,1001,"-","Incenp",0.890716599924917,63.3547427368164,71.1278343102137,0.299128564,6.32636e-05,FALSE,"Promoter (<=1kb)",19,9872296,9899551,27256,2,"16319","ENSMUST00000025562.8",0,"ENSMUSG00000024660","Incenp","inner centromere protein"
"chr11",71749420,71750420,1001,"+","Wscd1",0,0,38.8166508547465,0.285121396,6.07182e-05,FALSE,"Promoter (<=1kb)",11,71749920,71760112,10193,1,"216881","ENSMUST00000150531.1",0,"ENSMUSG00000020811","Wscd1","WSC domain containing 1"
"chr4",43492563,43493563,1001,"-","Rmrp",0.910582211787062,82.0275919189453,90.0825766824087,-1.207826069,6.03583e-05,FALSE,"Promoter (<=1kb)",4,43492783,43493063,281,2,"19782","ENSMUST00000226420.1",0,"ENSMUSG00000088088","Rmrp","RNA component of mitochondrial RNAase P"
"chr4",43492558,43493558,1001,"-","Rmrp",0.876090797045208,78.6931369628906,89.8230380096436,-1.207826069,6.03583e-05,FALSE,"Promoter (<=1kb)",4,43492783,43493063,281,2,"19782","ENSMUST00000226420.1",0,"ENSMUSG00000088088","Rmrp","RNA component of mitochondrial RNAase P"
"chr13",67609207,67610207,1001,"-","Zfp729b",0,0,32.9756162522634,-0.538955132,5.97178e-05,FALSE,"Promoter (<=1kb)",13,67589439,67609707,20269,2,"100416706","ENSMUST00000012873.15",0,"ENSMUSG00000058093","Zfp729b","zinc finger protein 729b"
"chr10",119653564,119654564,1001,"+","Gm47026",0,0,14.0092908973694,0.563005455,5.96937e-05,FALSE,"Exon (ENSMUST00000218068.1/ENSMUST00000218068.1, exon 1 of 1)",10,119692054,119931531,239478,1,"74053","ENSMUST00000238454.1",-37490,"ENSMUSG00000034813","Grip1","glutamate receptor interacting protein 1"
"chr11",80088900,80089900,1001,"+","Atad5",0,0,28.891658932368,-0.312830765,5.94473e-05,FALSE,"Promoter (<=1kb)",11,80089400,80135791,46392,1,"237877","ENSMUST00000017694.6",0,"ENSMUSG00000017550","Atad5","ATPase family, AAA domain containing 5"
"chr8",70873435,70874435,1001,"-","Ccdc124",0,0,43.7115860684713,-0.464477738,5.88186e-05,FALSE,"Promoter (<=1kb)",8,70868227,70873935,5709,2,"234388","ENSMUST00000007865.6",0,"ENSMUSG00000007721","Ccdc124","coiled-coil domain containing 124"
"chr16",87698445,87699445,1001,"+","Bach1",0.0344306493863047,1.66723007202148,48.4228471358617,-0.310088658,5.82439e-05,FALSE,"Promoter (<=1kb)",16,87698945,87733346,34402,1,"12013","ENSMUST00000026703.5",0,"ENSMUSG00000025612","Bach1","BTB and CNC homology 1, basic leucine zipper transcription factor 1"
"chr10",81266460,81267460,1001,"+","Apba3",0.656004538191655,43.3479818725586,66.07878352801,-0.482579163,5.78855e-05,FALSE,"Promoter (<=1kb)",10,81266960,81273236,6277,1,"57267","ENSMUST00000220297.1",0,"ENSMUSG00000004931","Apba3","amyloid beta precursor protein binding family A member 3"
"chr7",36721346,36722346,1001,"+","Gm38340",0,0,3.67666117286682,1.262462407,5.76364e-05,FALSE,"Exon (ENSMUST00000195039.1/ENSMUST00000195039.1, exon 1 of 1)",7,36698217,36702113,3897,1,"243931","ENSMUST00000176413.1",23129,"ENSMUSG00000021217","Tshz3","teashirt zinc finger family member 3"
"chr5",132372181,132373181,1001,"-","Gm42989",0,0,7.62011777178446,1.370440857,5.72707e-05,FALSE,"Exon (ENSMUST00000200646.1/ENSMUST00000200646.1, exon 1 of 1)",5,132030990,132449360,418371,2,"319974","ENSMUST00000160135.3",77179,"ENSMUSG00000029673","Auts2","autism susceptibility candidate 2"
