"seqnames","start","end","width","strand","gene","fold_change","bm3_signal","avg_bg_signal","log2FoldChange","padj","is_higher_than_bg","peak_id","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr13",103920014,103921014,1001,"-","Erbin",12.1363393977778,328.109887207031,27.0353255996704,-0.189364488,0.001008306,TRUE,"peak_2427","Promoter (<=1kb)",13,103818787,103920514,101728,2,"59079","ENSMUST00000022222.11",0,"ENSMUSG00000021709","Erbin","Erbb2 interacting protein"
"chr15",32778404,32779404,1001,"+","Gm32618",20.6456213425978,1797.93937036133,87.0857476520538,0.992674491,0.000975818,TRUE,"peak_2428","Exon (ENSMUST00000147013.2/ENSMUST00000147013.2, exon 1 of 4)",15,32757416,32773152,15737,2,"105245909","ENSMUST00000227504.1",-5252,"ENSMUSG00000115749","Gm41289","predicted gene, 41289"
"chr4",132273875,132274875,1001,"+","Taf12",0,0,64.5669325431188,-0.308296314,0.000973275,FALSE,"peak_2429","Promoter (<=1kb)",4,132274375,132295766,21392,1,"66464","ENSMUST00000030731.10",0,"ENSMUSG00000028899","Taf12","TATA-box binding protein associated factor 12"
"chr8",69088146,69089146,1001,"+","Atp6v1b2",9.68380600839761,358.120221862793,36.9813502616882,-0.259215347,0.000972001,TRUE,"peak_2430","Promoter (<=1kb)",8,69088646,69113711,25066,1,"11966","ENSMUST00000006435.7",0,"ENSMUSG00000006273","Atp6v1b2","ATPase, H+ transporting, lysosomal V1 subunit B2"
"chr3",153944132,153945132,1001,"-","Acadm",2.77767956506567,380.128538513184,136.851112451553,-0.274705388,0.000967074,TRUE,"peak_2431","Promoter (<=1kb)",3,153922357,153944632,22276,2,"11364","ENSMUST00000072697.12",0,"ENSMUSG00000062908","Acadm","acyl-Coenzyme A dehydrogenase, medium chain"
"chr11",69845876,69846876,1001,"+","Plscr3",8.51117779185335,373.459200439453,43.8786745586395,0.431009206,0.000954982,TRUE,"peak_2432","Promoter (<=1kb)",11,69846376,69851036,4661,1,"70310","ENSMUST00000108632.7",0,"ENSMUSG00000019461","Plscr3","phospholipid scramblase 3"
"chr2",27247837,27248837,1001,"-","Sardh",4.60203552926294,111.037522796631,24.1279151563644,0.367181188,0.000953431,TRUE,"peak_2433","Promoter (<=1kb)",2,27241487,27248337,6851,2,"192166","ENSMUST00000139312.7",0,"ENSMUSG00000009614","Sardh","sarcosine dehydrogenase"
"chr12",54696282,54697282,1001,"+","Gm22513",6.66424583669419,440.148565795898,66.0462678871155,-0.778280042,0.000921484,TRUE,"peak_2434","Promoter (<=1kb)",12,54673471,54695897,22427,2,"66266","ENSMUST00000067272.8",-385,"ENSMUSG00000054302","Eapp","E2F-associated phosphoprotein"
"chr9",21091508,21092508,1001,"-","Raver1",4.46159962186621,293.432420043945,65.7684339504242,0.437490028,0.000919692,TRUE,"peak_2435","Promoter (<=1kb)",9,21067514,21091997,24484,2,"100568458","ENSMUST00000217359.1",0,NA,"Gm38431","predicted gene, 38431"
"chr12",71015490,71016490,1001,"+","Arid4a",11.1110325478811,1287.10036590576,115.839851999283,-0.29676541,0.000911469,TRUE,"peak_2436","Promoter (<=1kb)",12,71015990,71098592,82603,1,"238247","ENSMUST00000046305.11",0,"ENSMUSG00000048118","Arid4a","AT-rich interaction domain 4A"
"chr7",16097958,16098958,1001,"+","Napa",6.4824192279012,1113.04060919189,171.701423505783,0.26282257,0.000910581,TRUE,"peak_2437","Promoter (<=1kb)",7,16098458,16117975,19518,1,"108124","ENSMUST00000006181.6",0,"ENSMUSG00000006024","Napa","N-ethylmaleimide sensitive fusion protein attachment protein alpha"
"chr5",72167689,72168689,1001,"-","Commd8",12.1085635476393,497.833727264404,41.1141854527791,-0.290152107,0.000910581,TRUE,"peak_2438","Promoter (<=1kb)",5,72156575,72168189,11615,2,"27784","ENSMUST00000013693.10",0,"ENSMUSG00000029213","Commd8","COMM domain containing 8"
"chrX",107402876,107403876,1001,"-","Itm2a",1.90186850380071,30.6769855957031,16.1299193579356,0.662032559,0.000909809,TRUE,"peak_2439","Promoter (<=1kb)",20,107397099,107403376,6278,2,"16431","ENSMUST00000033591.5",0,"ENSMUSG00000031239","Itm2a","integral membrane protein 2A"
"chr4",116807223,116808223,1001,"+","Mutyh",15.0844909372839,1338.7844317627,88.7523773476283,-0.760244458,0.000909809,TRUE,"peak_2440","Promoter (<=1kb)",4,116794310,116807548,13239,2,"68276","ENSMUST00000106455.7",0,"ENSMUSG00000028688","Toe1","target of EGR1, member 1 (nuclear)"
"chr15",76350611,76351611,1001,"-","Sharpin",12.6197698988821,2378.96767028809,188.51117645963,0.399228279,0.000900424,TRUE,"peak_2441","Promoter (<=1kb)",15,76347040,76350750,3711,2,"106025","ENSMUST00000230314.1",0,"ENSMUSG00000022552","Sharpin","SHANK-associated RH domain interacting protein"
"chr10",84440097,84441097,1001,"-","Nuak1",43.347302882186,1576.53118127441,36.3697641248703,0.834145839,0.00089169,TRUE,"peak_2443","Promoter (<=1kb)",10,84370905,84440597,69693,2,"77976","ENSMUST00000020220.14",0,"ENSMUSG00000020032","Nuak1","NUAK family, SNF1-like kinase, 1"
"chr17",15376372,15377372,1001,"-","Dll1",10.2348763768662,690.89881628418,67.5043635940552,0.377237593,0.000891148,TRUE,"peak_2444","Promoter (<=1kb)",17,15374794,15376872,2079,2,"13388","ENSMUST00000143460.1",0,"ENSMUSG00000014773","Dll1","delta like canonical Notch ligand 1"
"chr16",4003270,4004270,1001,"-","Slx4",5.42272509679035,440.148410644531,81.1673840713501,0.349065852,0.000885327,TRUE,"peak_2445","Promoter (2-3kb)",16,3979123,4001680,22558,2,"52864","ENSMUST00000040790.13",-2590,"ENSMUSG00000039738","Slx4","SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae)"
"chr8",72492114,72493114,1001,"-","Slc35e1",8.1646971984474,720.242905273437,88.2142825101217,0.258260018,0.00088466,TRUE,"peak_2446","Promoter (<=1kb)",8,72480641,72492614,11974,2,"270066","ENSMUST00000152080.7",0,"ENSMUSG00000019731","Slc35e1","solute carrier family 35, member E1"
"chr1",44551011,44552011,1001,"+","Gulp1",33.4875164292071,644.550394958496,19.2474827543894,0.932447753,0.000880245,TRUE,"peak_2447","Promoter (<=1kb)",1,44551511,44796838,245328,1,"70676","ENSMUST00000074525.9",0,"ENSMUSG00000056870","Gulp1","GULP, engulfment adaptor PTB domain containing 1"
"chr16",21694165,21695165,1001,"-","2510009E07Rik",18.3729438232772,1003.67146514893,54.6276892153422,-0.247036586,0.000877795,TRUE,"peak_2448","Promoter (<=1kb)",16,21649045,21694665,45621,2,"72190","ENSMUST00000053336.7",0,"ENSMUSG00000043391","2510009E07Rik","RIKEN cDNA 2510009E07 gene"
"chr9",75409505,75410505,1001,"-","Mapk6",10.2103084326616,561.856453552246,55.0283526945114,-0.248391802,0.000871976,TRUE,"peak_2449","Promoter (<=1kb)",9,75386904,75410005,23102,2,"50772","ENSMUST00000049355.10",0,"ENSMUSG00000042688","Mapk6","mitogen-activated protein kinase 6"
"chr5",3927554,3928554,1001,"+","Akap9",18.3967735523143,316.107448486328,17.1827656402588,-0.237017335,0.000871449,TRUE,"peak_2450","Promoter (<=1kb)",5,3928054,3954765,26712,1,"100986","ENSMUST00000132058.1",0,"ENSMUSG00000040407","Akap9","A kinase anchor protein 9"
"chr9",4308971,4309971,1001,"-","Aasdhppt",4.96759168680469,850.619588897705,171.233797487259,-0.286441455,0.000870396,TRUE,"peak_2451","Promoter (<=1kb)",9,4294793,4309467,14675,2,"67618","ENSMUST00000051589.8",0,"ENSMUSG00000025894","Aasdhppt","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase"
"chr6",52713229,52714229,1001,"+","Tax1bp1",11.0614217903012,360.621558105469,32.6017364622752,-0.208521989,0.000869354,TRUE,"peak_2452","Promoter (<=1kb)",6,52713729,52766780,53052,1,"52440","ENSMUST00000080723.10",0,"ENSMUSG00000004535","Tax1bp1","Tax1 (human T cell leukemia virus type I) binding protein 1"
"chr1",82290916,82291916,1001,"-","Irs1",7.05544196227652,514.840729553223,72.970727036794,0.285199597,0.000869259,TRUE,"peak_2453","Promoter (<=1kb)",1,82233101,82291416,58316,2,"16367","ENSMUST00000069799.2",0,"ENSMUSG00000055980","Irs1","insulin receptor substrate 1"
"chr10",80115303,80116303,1001,"+","Stk11",6.49017027075283,839.616222473144,129.36736440595,0.257522385,0.000867165,TRUE,"peak_2454","Promoter (<=1kb)",10,80115803,80130469,14667,1,"20869","ENSMUST00000144883.7",0,"ENSMUSG00000003068","Stk11","serine/threonine kinase 11"
"chr13",36117026,36118026,1001,"-","Lyrm4",9.15403629688378,802.603953674316,87.6776022777557,-0.38108334,0.000856769,TRUE,"peak_2455","Promoter (<=1kb)",13,35978395,36117526,139132,2,"380840","ENSMUST00000053265.7",0,"ENSMUSG00000046573","Lyrm4","LYR motif containing 4"
"chr3",5218026,5219026,1001,"+","Zfhx4",0,0,12.1042630634308,0.393652362,0.000856507,FALSE,"peak_2456","Promoter (<=1kb)",3,5218526,5413165,194640,1,"80892","ENSMUST00000175866.7",0,"ENSMUSG00000025255","Zfhx4","zinc finger homeodomain 4"
"chr15",43476729,43477729,1001,"+","Emc2",2.78738518429318,280.094371948242,100.486424885432,-0.355642701,0.000856387,TRUE,"peak_2457","Promoter (<=1kb)",15,43430943,43477036,46094,2,"100038728","ENSMUST00000100683.2",0,"ENSMUSG00000072592","Gm10373","predicted gene 10373"
"chr1",104768029,104769029,1001,"+","Cdh20",17.3827205448856,909.306759185791,52.3109577029546,-0.236614826,0.000855183,TRUE,"peak_2458","Promoter (<=1kb)",1,104768529,104995481,226953,1,"23836","ENSMUST00000062528.8",0,"ENSMUSG00000050840","Cdh20","cadherin 20"
"chr3",108554251,108555251,1001,"-","Scarna2",8.48605618151657,389.464891540527,45.8946869087219,-1.114406455,0.000852001,TRUE,"peak_2459","Promoter (<=1kb)",3,108554338,108554751,414,2,"100217438","ENSMUST00000157560.1",0,NA,"Scarna2","small Cajal body-specific RNA 2"
"chr4",96553161,96554161,1001,"-","Cyp2j6",26.0106283995644,560.189662780762,21.5369522864024,-0.305845943,0.000847375,TRUE,"peak_2460","Promoter (<=1kb)",4,96516138,96553661,37524,2,"13110","ENSMUST00000030303.5",0,"ENSMUSG00000052914","Cyp2j6","cytochrome P450, family 2, subfamily j, polypeptide 6"
"chr5",120612089,120613089,1001,"-","Rita1",4.61199656166005,879.963098907471,190.798732640584,-0.586578989,0.000843331,TRUE,"peak_2461","Promoter (<=1kb)",5,120594305,120612339,18035,2,"100764","ENSMUST00000111884.7",0,"ENSMUSG00000029600","Rita1","RBPJ interacting and tubulin associated 1"
"chr8",25601101,25602101,1001,"+","Nsd3",7.2358914307769,416.806871032715,57.6026983019511,0.266216167,0.000830335,TRUE,"peak_2462","Promoter (<=1kb)",8,25601601,25677214,75614,1,"234135","ENSMUST00000155861.7",0,"ENSMUSG00000054823","Nsd3","nuclear receptor binding SET domain protein 3"
"chr11",55469185,55470185,1001,"+","G3bp1",6.50311323858294,1955.65872192383,300.726536687215,-0.201802749,0.000808424,TRUE,"peak_2463","Promoter (<=1kb)",11,55469685,55504838,35154,1,"27041","ENSMUST00000018727.3",0,"ENSMUSG00000018583","G3bp1","G3BP stress granule assembly factor 1"
"chr18",64660767,64661767,1001,"-","Atp8b1",5.1391237669162,243.581937011719,47.3975619306564,-1.108480757,0.000805539,TRUE,"peak_2464","Promoter (<=1kb)",18,64528967,64661267,132301,2,"54670","ENSMUST00000025482.9",0,"ENSMUSG00000039529","Atp8b1","ATPase, class I, type 8B, member 1"
"chr17",55891593,55892593,1001,"+","Zfp959",0,0,51.5257729622523,-0.49729414,0.00079273,FALSE,"peak_2465","Promoter (<=1kb)",17,55892093,55897665,5573,1,"224893","ENSMUST00000224379.1",0,"ENSMUSG00000003198","Zfp959","zinc finger protein 959"
"chr4",148160121,148161121,1001,"+","Fbxo2",3.84202506956822,206.402792388916,53.7223960415522,0.801971544,0.000791771,TRUE,"peak_2466","Promoter (<=1kb)",4,148156166,148160482,4317,2,"230903","ENSMUST00000173352.1",0,"ENSMUSG00000029001","Fbxo44","F-box protein 44"
"chr6",38380969,38381969,1001,"+","Ttc26",36.3477580804065,1529.18070422363,42.0708397156397,-0.416426387,0.000789589,TRUE,"peak_2467","Promoter (<=1kb)",6,38381469,38427647,46179,1,"264134","ENSMUST00000162554.7",0,"ENSMUSG00000056832","Ift56","intraflagellar transport 56"
"chr14",77156263,77157263,1001,"+","Enox1",5.72195894613546,253.418576660156,44.288779253006,1.045264806,0.000785643,TRUE,"peak_2468","Promoter (<=1kb)",14,77156763,77721407,564645,1,"239188","ENSMUST00000022589.8",0,"ENSMUSG00000022012","Enox1","ecto-NOX disulfide-thiol exchanger 1"
"chr13",65112475,65113475,1001,"-","Mfsd14b",9.91470586072236,437.647521972656,44.1412512000402,-0.245860585,0.000780348,TRUE,"peak_2469","Promoter (<=1kb)",13,65064663,65112975,48313,2,"66631","ENSMUST00000155487.7",0,"ENSMUSG00000038212","Mfsd14b","major facilitator superfamily domain containing 14B"
"chr7",28741320,28742320,1001,"-","Mrps12",4.38697335034178,570.193427124023,129.974217208227,-0.456240798,0.000776369,TRUE,"peak_2470","Promoter (<=1kb)",7,28739641,28741770,2130,2,"24030","ENSMUST00000171183.1",0,"ENSMUSG00000045948","Mrps12","mitochondrial ribosomal protein S12"
"chr12",52503472,52504472,1001,"+","Arhgap5",8.90354977445412,1033.01589825439,116.022926183701,-0.185263941,0.000766119,TRUE,"peak_2471","Promoter (<=1kb)",12,52503972,52545639,41668,1,"11855","ENSMUST00000218755.1",0,"ENSMUSG00000035133","Arhgap5","Rho GTPase activating protein 5"
"chr11",3914164,3915164,1001,"-","Slc35e4",19.7216541657967,1039.68334387207,52.7178569876353,0.394740198,0.000765883,TRUE,"peak_2472","Promoter (<=1kb)",11,3907021,3914664,7644,2,"103710","ENSMUST00000109995.1",0,"ENSMUSG00000048807","Slc35e4","solute carrier family 35, member E4"
"chr4",149426249,149427249,1001,"-","Ube4b",6.26603180359064,547.852571166992,87.4321402028402,0.259213729,0.000759443,TRUE,"peak_2473","Promoter (<=1kb)",4,149328416,149426749,98334,2,"63958","ENSMUST00000103212.9",0,"ENSMUSG00000028960","Ube4b","ubiquitination factor E4B"
"chr19",46395248,46396248,1001,"-","Actr1a",9.8599132143769,722.911250976563,73.3182164243062,-0.213718459,0.000748999,TRUE,"peak_2474","Promoter (<=1kb)",19,46376811,46395747,18937,2,"54130","ENSMUST00000040270.5",0,"ENSMUSG00000025228","Actr1a","ARP1 actin-related protein 1A, centractin alpha"
"chr11",78245246,78246246,1001,"+","Sdf2",11.4319794734235,657.554751098633,57.5188883628845,-0.352296712,0.000747096,TRUE,"peak_2475","Promoter (<=1kb)",11,78245746,78255496,9751,1,"20316","ENSMUST00000002133.8",0,"ENSMUSG00000002064","Sdf2","stromal cell derived factor 2"
"chr5",146384485,146385485,1001,"+","Wasf3",24.6704918081958,393.465167236328,15.9488173278173,-0.264873206,0.000744528,TRUE,"peak_2476","Promoter (<=1kb)",5,146384985,146473615,88631,1,"245880","ENSMUST00000016143.8",0,"ENSMUSG00000029636","Wasf3","WASP family, member 3"
"chr6",85374134,85375134,1001,"-","Rab11fip5",16.433192959879,1245.08543719482,75.7664953022003,0.673619356,0.000732998,TRUE,"peak_2477","Promoter (<=1kb)",6,85334962,85374564,39603,2,"52055","ENSMUST00000060837.9",0,"ENSMUSG00000051343","Rab11fip5","RAB11 family interacting protein 5 (class I)"
"chr1",106713774,106714774,1001,"-","Bcl2",3.05949361431043,150.050522460937,49.0442345619202,0.310340492,0.000726065,TRUE,"peak_2478","Promoter (<=1kb)",1,106538178,106714274,176097,2,"12043","ENSMUST00000112751.1",0,"ENSMUSG00000057329","Bcl2","B cell leukemia/lymphoma 2"
"chr11",32642224,32643224,1001,"+","Fbxw11",8.16251094331514,608.872038391113,74.5937178668976,0.236898613,0.000722563,TRUE,"peak_2479","Promoter (<=1kb)",11,32642724,32746569,103846,1,"103583","ENSMUST00000109366.7",0,"ENSMUSG00000020271","Fbxw11","F-box and WD-40 domain protein 11"
"chr8",84846434,84847434,1001,"-","Calr",5.83454294886475,783.598036499023,134.303242493312,0.208152817,0.000716782,TRUE,"peak_2480","Promoter (<=1kb)",8,84841850,84846934,5085,2,"12317","ENSMUST00000003912.6",0,"ENSMUSG00000003814","Calr","calreticulin"
"chr13",74493492,74494492,1001,"-","Zfp825",0,0,72.7006109822591,-0.537410733,0.000711198,FALSE,"peak_2481","Promoter (<=1kb)",13,74480054,74493970,13917,2,"235956","ENSMUST00000202645.3",0,"ENSMUSG00000069208","Zfp825","zinc finger protein 825"
"chr13",108158123,108159123,1001,"-","Ndufaf2",4.61939402082723,296.766732177734,64.243649889946,-0.849143746,0.000702225,TRUE,"peak_2482","Promoter (<=1kb)",13,108158731,108195364,36634,1,"71991","ENSMUST00000123657.7",0,"ENSMUSG00000021694","Ercc8","excision repaiross-complementing rodent repair deficiency, complementation group 8"
"chr15",100038164,100039164,1001,"+","Dip2b",11.5018896952369,627.545703369141,54.5602261886597,0.254417283,0.000696281,TRUE,"peak_2483","Promoter (<=1kb)",15,100038664,100219473,180810,1,"239667","ENSMUST00000100203.9",0,"ENSMUSG00000023026","Dip2b","disco interacting protein 2 homolog B"
"chr13",35905859,35906859,1001,"-","Rpp40",4.79681206123048,327.110381744385,68.1932870349884,-0.573844222,0.00069425,TRUE,"peak_2484","Promoter (<=1kb)",13,35893472,35906359,12888,2,"208366","ENSMUST00000171686.8",0,"ENSMUSG00000021418","Rpp40","ribonuclease P 40 subunit"
"chr6",38533002,38534002,1001,"+","Fmc1",8.14817602222245,782.26347442627,96.0047343470255,-0.597073767,0.000692396,TRUE,"peak_2485","Promoter (<=1kb)",6,38533502,38539448,5947,1,"66117","ENSMUST00000147651.1",0,"ENSMUSG00000019689","Fmc1","formation of mitochondrial complex V assembly factor 1"
"chr4",136205865,136206865,1001,"+","Asap3",11.0861973219468,686.898738098145,61.9598152685165,1.034104092,0.00068601,TRUE,"peak_2486","Promoter (<=1kb)",4,136206365,136245216,38852,1,"230837","ENSMUST00000047526.7",0,"ENSMUSG00000036995","Asap3","ArfGAP with SH3 domain, ankyrin repeat and PH domain 3"
"chr7",123369415,123370415,1001,"-","Arhgap17",4.13036790051131,350.117455444336,84.7666512711843,0.385697073,0.000679467,TRUE,"peak_2487","Promoter (<=1kb)",7,123369784,123401477,31694,1,"30949","ENSMUST00000206721.1",0,"ENSMUSG00000030763","Lcmt1","leucine carboxyl methyltransferase 1"
"chr15",58076041,58077041,1001,"-","Zhx1",8.26269739843514,1573.52937850952,190.437735116323,0.225232049,0.000676512,TRUE,"peak_2488","Promoter (<=1kb)",15,58047003,58076245,29243,2,"22770","ENSMUST00000175805.8",0,"ENSMUSG00000022361","Zhx1","zinc fingers and homeoboxes 1"
"chr1",176813567,176814567,1001,"-","Cep170",30.9362794669598,2423.81743450928,78.3487050244013,-0.222101465,0.00067554,TRUE,"peak_2489","Promoter (<=1kb)",1,176733662,176814067,80406,2,"545389","ENSMUST00000195717.5",0,"ENSMUSG00000057335","Cep170","centrosomal protein 170"
"chr4",108164937,108165937,1001,"+","Echdc2",36.8527237437353,893.632840881348,24.248759660085,-0.908702154,0.000665622,TRUE,"peak_2490","Promoter (<=1kb)",4,108165437,108179308,13872,1,"52430","ENSMUST00000052999.12",0,"ENSMUSG00000028601","Echdc2","enoyl Coenzyme A hydratase domain containing 2"
"chr2",109280248,109281248,1001,"-","Mettl15",32.8185892919031,1113.04079742432,33.9149494673411,-0.428804625,0.000660417,TRUE,"peak_2491","Promoter (<=1kb)",2,109280738,109341747,61010,1,"228421","ENSMUST00000028527.7",0,"ENSMUSG00000027115","Kif18a","kinesin family member 18A"
"chr9",27029675,27030675,1001,"+","Ncapd3",6.18696469863901,523.509064636231,84.6148459116618,-0.246885477,0.000652685,TRUE,"peak_2492","Promoter (<=1kb)",9,27007771,27030065,22295,2,"69091","ENSMUST00000034470.10",0,"ENSMUSG00000031988","Vps26b","VPS26 retromer complex component B"
"chr6",29767511,29768511,1001,"+","Ahcyl2",6.91466816375222,734.913761627197,106.283301558812,0.257169902,0.000648369,TRUE,"peak_2493","Promoter (<=1kb)",6,29768443,29867419,98977,1,"74340","ENSMUST00000143707.1",0,"ENSMUSG00000029772","Ahcyl2","S-adenosylhomocysteine hydrolase-like 2"
"chr16",45158285,45159285,1001,"+","Atg3",8.46575175020262,643.551632995605,76.0182500012716,-0.276559051,0.000638876,TRUE,"peak_2494","Promoter (<=1kb)",16,45158785,45188538,29754,1,"67841","ENSMUST00000023343.3",0,"ENSMUSG00000022663","Atg3","autophagy related 3"
"chr2",32534832,32535832,1001,"+","Fam102a",0,0,93.8825744895935,0.49517538,0.000633676,FALSE,"peak_2495","Promoter (<=1kb)",2,32535332,32569750,34419,1,"98952","ENSMUST00000136816.7",0,"ENSMUSG00000039157","Eeig1","estrogen-induced osteoclastogenesis regulator 1"
"chr2",30077184,30078184,1001,"+","Pkn3",17.0574640557783,437.481376586914,25.6475039405823,-0.842747259,0.000631686,TRUE,"peak_2496","Promoter (<=1kb)",2,30077684,30081125,3442,1,"263803","ENSMUST00000125346.7",0,"ENSMUSG00000026785","Pkn3","protein kinase N3"
"chr1",181211501,181212501,1001,"-","Wdr26",0.873204003734717,27.009127166748,30.9310619869232,0.222174928,0.00063143,FALSE,"peak_2497","Promoter (<=1kb)",1,181173228,181211978,38751,2,"226757","ENSMUST00000162819.8",0,"ENSMUSG00000038733","Wdr26","WD repeat domain 26"
"chr12",111537516,111538516,1001,"+","Eif5",7.01107909419115,723.576780395508,103.204766438166,0.197618107,0.000630632,TRUE,"peak_2498","Promoter (<=1kb)",12,111538016,111546752,8737,1,"217869","ENSMUST00000166123.8",0,"ENSMUSG00000021282","Eif5","eukaryotic translation initiation factor 5"
