"gene","chromosome","tss","strand","log2FoldChange","padj","bm3_signal","avg_bg_signal","fold_change","is_higher_than_bg"
"Ndufb1-ps","chr12",101977068,"-",-0.830856144,0.000534376,0,21.5999197915395,0,FALSE
"Eno1","chr4",150236721,"+",-0.270440882,0.000528422,1880.79967205811,88.7073505077362,21.2022979075909,TRUE
"Slc25a18","chr6",120773578,"+",-0.245587458,0.000525268,479.494796203613,122.461289301554,3.91548054849303,TRUE
"A930003A15Rik","chr16",19884274,"-",0.870016922,0.000514394,510.173413696289,27.982957552592,18.2315758703295,TRUE
"G530011O06Rik","chrX",169978917,"-",0.956874629,0.000511634,210.404486816406,30.9234487584432,6.80404338015366,TRUE
"9330188P03Rik","chr14",105589476,"+",-0.523897074,0.000509997,56.0188432617188,55.1262314141591,1.01619214346168,FALSE
"Zfp84","chr7",29768552,"+",-0.331555277,0.000494932,292.098254150391,76.5607280356089,3.81524917075676,TRUE
"Spef1","chr2",131187282,"-",0.660011863,0.0004929,702.238698852539,57.2743228391012,12.2609690353793,TRUE
"Pex12","chr11",83302586,"-",-0.424494097,0.000489593,382.796689208984,39.2750962174733,9.74655000434294,TRUE
"Mat2a","chr6",72439558,"-",0.198655226,0.000488272,476.826549682617,76.925002219518,6.1985900022715,TRUE
"Creld2","chr15",88819646,"+",-0.412070733,0.000486014,816.94138458252,139.134129825592,5.87161026274844,TRUE
"Ccdc93","chr1",121431049,"+",0.284381668,0.000484573,153.384959106445,25.5354512132009,6.00674559559578,TRUE
"Taf15","chr11",83473086,"+",0.289498576,0.000483265,373.458955078125,75.2003003883362,4.96618967144511,TRUE
"Maip1","chr1",57406328,"+",-0.378131386,0.000483201,28.6763178100586,47.5986892401377,0.602460241402555,FALSE
"Pxmp4","chr2",154603708,"-",-0.441456267,0.000475856,533.513292541504,81.0383993206024,6.58346286469492,TRUE
"Creb3","chr4",43562332,"+",-0.345268034,0.000473814,253.418576660156,112.824956013997,2.24612165263079,TRUE
"Mospd1","chrX",53370502,"-",-0.374435381,0.000468627,312.772039855957,39.514333685557,7.91540716199091,TRUE
"Fv1","chr4",147868979,"+",-0.447254087,0.000463856,426.810389404297,105.999791795095,4.02652101646909,TRUE
"Ice1","chr13",70637634,"-",0.243749433,0.000462975,703.570322814941,71.4449555988312,9.84772566401387,TRUE
"Eral1","chr11",78080383,"-",-0.383913956,0.000455171,342.115078491211,43.3511010697683,7.89172754668027,TRUE
"Smtnl2","chr11",72411713,"-",-1.075339711,0.000449419,1168.06183575439,43.0630848051707,27.1244347923292,TRUE
"Gpr137c","chr14",45219717,"+",0.4701912,0.000448132,729.245307403564,118.834962676366,6.13662251394468,TRUE
"Fbxo9","chr9",78109065,"-",0.32095955,0.000439732,476.828653106689,81.6440168762207,5.84033798618216,TRUE
"Arhgap21","chr2",20968881,"-",0.242730672,0.000439184,531.845750183105,32.8660509338379,16.1822225388062,TRUE
"1810026B05Rik","chr7",73558395,"-",-0.327154979,0.000439013,585.197719421387,107.547961265246,5.44127208490834,TRUE
"Trp53bp2","chr1",182409172,"+",0.362048664,0.000434243,853.956288330078,71.2998488388062,11.9769719324468,TRUE
"Ccdc189","chr7",127588595,"-",0.976518395,0.000428234,710.239360961914,76.8338274828593,9.24383678686787,TRUE
"Ano10","chr9",122294423,"-",0.316364853,0.000425854,2208.90997958374,111.899582463582,19.740109220717,TRUE
"Uxs1","chr1",43827800,"-",-0.333082706,0.000414983,1383.79992706299,90.6364488506317,15.2675876494619,TRUE
"Sugt1","chr14",79587691,"+",-0.286381944,0.000407529,433.145937957764,48.0859178905487,9.0077502304037,TRUE
"Gtf2e1","chr16",37539789,"-",-0.305303134,0.000403235,393.46619720459,87.7498212830226,4.48395439958253,TRUE
"Psip1","chr4",83486459,"-",-0.209351751,0.000399289,1140.05028994751,49.043880639712,23.2455155480577,TRUE
"Utrn","chr10",12869365,"-",0.228352313,0.000398054,255.086468811035,29.2621184587479,8.71729328724583,TRUE
"Mars2","chr1",55237177,"+",-0.268231262,0.000392912,590.200615844727,45.0669824635188,13.0960757428676,TRUE
"Kansl1l","chr1",66817562,"-",-0.298765763,0.00039271,953.654135131836,54.1284948603312,17.6183383187094,TRUE
"Slc1a5","chr7",16781340,"+",-0.436028319,0.000389853,216.739909362793,35.3718877410889,6.12746232118741,TRUE
"Qdpr","chr5",45450236,"-",-0.39232751,0.000387231,1782.60054272461,187.354215606054,9.51460065607945,TRUE
"Terf2","chr8",107096547,"-",0.377798845,0.000382852,942.650533538818,39.6266520223618,23.7882961448994,TRUE
"Hacd3","chr9",65021693,"-",0.255423688,0.000375039,210.070812683105,59.6605413484573,3.52110134998863,TRUE
"Ddias","chr7",92874247,"-",0.261273931,0.000369306,982.498328369141,48.7948850040436,20.1352729551002,TRUE
"Map3k12","chr15",102517064,"-",0.346986445,0.000367491,92.0310999755859,44.3155872751872,2.07672075750907,TRUE
"Emp2","chr16",10313968,"-",0.315983258,0.000367479,415.474329956055,30.4469587726593,13.6458400675847,TRUE
"Dgcr8","chr16",18289246,"-",0.307569411,0.000367321,210.070729675293,84.4218409837087,2.48834575540507,TRUE
"Mkrn3","chr7",62420139,"-",-0.678233173,0.000362197,0,15.158861374855,0,FALSE
"Limk1","chr5",134688598,"-",0.397781768,0.000355367,1228.41332476807,85.745740843455,14.326231398604,TRUE
"Pex3","chr10",13553142,"-",-0.394119187,0.000353016,161.387619873047,43.3703243656158,3.72115316714107,TRUE
"Crebl2","chr6",134830154,"+",0.904859528,0.000345755,1106.70583685303,114.831619276683,9.63764025818064,TRUE
"Gnb1l","chr16",18498713,"+",0.790926525,0.000345435,460.155032043457,70.7337386897405,6.50545327544237,TRUE
"Vps13b","chr15",35371160,"+",0.252050264,0.000344157,253.418576660156,37.1886231486003,6.81441137649901,TRUE
"Cryba1","chr11",77725283,"-",0.944817414,0.000341694,563.523453979492,32.9162696259816,17.1199063679649,TRUE
"Safb","chr17",56584825,"+",0.327107439,0.000333915,411.805042266846,35.9708517344793,11.4482983418521,TRUE
"Ppp2ca","chr11",52098681,"+",-0.218437657,0.000332906,147.049692352295,56.4236313289007,2.60617207522719,TRUE
"Gm44190","chr6",128350154,"-",0.697195682,0.000332725,272.092423828125,46.1741770801544,5.89274007755018,TRUE
"Rad18","chr6",112696686,"-",-0.291975751,0.000330169,203.40183013916,23.3191072718302,8.72253932228666,TRUE
"Ocrl","chrX",47912387,"+",0.290883533,0.000330031,0,14.4304575389226,0,FALSE
"Abhd5","chr9",122351608,"+",0.35731188,0.000327847,697.567984375,54.1751485296885,12.8761619175391,TRUE
"Nudt16l1","chr16",4938761,"+",-0.447070825,0.00032474,104.034999816895,32.192826631546,3.23162054104779,TRUE
"Ppp2r2d","chr7",138846079,"+",-0.276927702,0.000323234,1362.12402212524,41.2858369750977,32.9925253288879,TRUE
"Pycr2","chr1",180904293,"+",-0.443113614,0.00032073,100.033804321289,62.1515379432043,1.609514545122,FALSE
"Pfkp","chr13",6648777,"-",0.525346562,0.000318693,546.518662902832,37.0890746428172,14.7353005747927,TRUE
"Atg9a","chr1",75192196,"-",0.525397758,0.000315793,62.0209586791992,82.2852661177317,0.753731033578492,FALSE
"Nek8","chr11",78176675,"-",0.4700533,0.000311605,1202.90465881348,37.7551482041677,31.8606790339838,TRUE
"Paqr8","chr1",20890606,"+",0.341684178,0.000311019,232.078426025391,33.0983916486104,7.01177351725288,TRUE
"Nt5dc3","chr10",86779005,"+",0.405460153,0.000309604,3191.07480453491,130.429617500305,24.4658756629984,TRUE
"Plcb1","chr2",134786067,"+",0.365074252,0.000308322,612.20766506958,49.9891372289658,12.2468139881166,TRUE
"Ss18","chr18",14682914,"-",-0.257323676,0.000307925,630.214204101562,41.4611403217316,15.2001174885979,TRUE
"Fam20b","chr1",156719086,"-",-0.247695654,0.000304452,264.088832519531,80.7118657735189,3.27199513960656,TRUE
"Cog3","chr14",75754558,"-",-0.299865669,0.000297124,802.604673095703,34.1481561756134,23.5036020383694,TRUE
"Ddx20","chr3",105687574,"-",-0.314707165,0.000289183,1060.35762939453,103.462999574025,10.2486650663542,TRUE
"Swap70","chr7",110221711,"+",-0.273814255,0.00028484,1336.4503633728,63.6541953754425,20.9954796457674,TRUE
"Cnnm2","chr19",46761596,"+",0.451255703,0.000279862,1252.42168939209,163.102580535253,7.67873619952562,TRUE
"Urod","chr4",116994413,"-",-0.407839145,0.000277989,588.866509979248,54.0778675518036,10.8892331861116,TRUE
"Rnf139","chr15",58889229,"+",-0.348132919,0.000277631,651.71950201416,74.2148979317347,8.78151853841574,TRUE
"Ctdspl2","chr2",121956001,"+",-0.232303553,0.000276404,1943.98727081299,78.8389671163559,24.657695831351,TRUE
"Jund","chr8",70698949,"+",0.601862422,0.000273508,913.307854034424,92.6146566076279,9.86137494310164,TRUE
"Tcerg1","chr18",42511487,"+",0.28174125,0.000271449,845.952770172119,92.0147588100433,9.19366394165654,TRUE
"Scube3","chr17",28142141,"+",0.769806581,0.000269848,292.765145141602,5.63911110782623,51.9168960397478,TRUE
"Fads2","chr19",10101746,"-",0.252180137,0.000269771,1634.21654418945,148.015781730652,11.0408263570386,TRUE
"Rnf145","chr11",44518964,"+",0.259942826,0.000269403,288.764385864258,33.1553883152008,8.70942554251031,TRUE
"Cdca2","chr14",67715841,"-",-0.243824585,0.000261107,4288.77798254395,388.098290844599,11.0507520484321,TRUE
"Wrn","chr8",33385527,"-",-0.342265033,0.000261107,947.318924377441,77.6206995306015,12.2044625996184,TRUE
"Cdca4","chr12",112829423,"-",-0.367143815,0.000260811,0,96.5159852701823,0,FALSE
"Scnm1","chr3",95134011,"-",-0.594055446,0.000260438,501.17035345459,51.1163966280619,9.80449301035936,TRUE
"Usf3","chr16",44173246,"+",0.261556526,0.0002603,297.433506591797,86.7721543242137,3.42775293420136,TRUE
"Snx32","chr19",5510538,"-",0.53722424,0.00025582,278.760434326172,73.0243127015432,3.81736471064768,TRUE
"Dnhd1","chr7",105650827,"+",0.588022139,0.000255087,519.176157928467,32.8597579914729,15.799755983084,TRUE
"Serf2","chr2",121449195,"+",-0.3881754,0.000252694,170.057521362305,133.205883340836,1.2766517296175,FALSE
"Tfdp1","chr8",13338751,"+",-0.247195982,0.000250388,126.709288330078,64.222851041158,1.97296268035305,TRUE
"Polr3f","chr2",144527718,"+",-0.268552223,0.00024921,0,42.7995111172994,0,FALSE
"AU040320","chr4",126753544,"+",0.325828057,0.000247746,993.667746337891,104.875254805247,9.47475882831587,TRUE
"Coa4","chr7",100537071,"+",-0.738637312,0.000247256,150.050706481934,65.8427514654795,2.27892521412328,TRUE
"Hook3","chr8",26119224,"-",-0.211107021,0.000246447,166.723314208984,60.7776773357391,2.74316692439555,TRUE
"Mphosph9","chr5",124327972,"-",-0.249274151,0.000246447,832.946532287598,114.830730510712,7.25369009308792,TRUE
"6430562O15Rik","chr13",99412876,"-",-0.70660069,0.000246427,727.578259399414,56.5840518080393,12.8583626684726,TRUE
"mt-Nd1","chrM",2751,"+",-0.304263125,0.000246114,18984.7232666016,38249.138345459,0.496343815516447,FALSE
"Sqor","chr2",122765237,"+",-0.707139334,0.000245757,364.790221801758,27.1813042475383,13.420629800529,TRUE
"Ddx42","chr11",106216926,"+",0.27805917,0.000240351,357.454393249512,69.0584478009542,5.17611392424857,TRUE
"Dync1li2","chr8",104443047,"-",0.25176655,0.000235361,264.422305511475,41.5836677074432,6.35880190683961,TRUE
"Tpd52l2","chr2",181497142,"+",-0.292344498,0.000232936,632.212840270996,68.7255242048899,9.19909811653373,TRUE
"Armc5","chr7",128237342,"+",0.53375521,0.000232886,0,25.6099965311686,0,FALSE
"Slc35b1","chr11",95384692,"+",-0.298061588,0.000229417,0,58.5685832354228,0,FALSE
"Gm42517","chr5",108367922,"-",0.980298806,0.000228342,16.0054086914062,19.1488926963806,0.835839907047548,FALSE
"Zfpm1","chr8",122282141,"+",1.218518956,0.000224719,1101.70439770508,93.5624061396917,11.7750755154821,TRUE
"Gm34684","chr17",9726361,"-",1.167112357,0.000224075,590.532929840088,139.15162690862,4.24380902300112,TRUE
"Slc22a5","chr11",53891660,"-",0.527701475,0.000224004,140.047326049805,86.4706248633067,1.61959424106386,TRUE
"Ahsa2","chr11",23498030,"-",-0.388421707,0.000221701,356.786695861816,102.602512089411,3.47736803511107,TRUE
"H2-T10","chr17",36121465,"-",1.223091323,0.000220251,776.928568115234,32.1626602458954,24.1562284392936,TRUE
"Etfa","chr9",55512243,"-",-0.400741338,0.000217641,949.319339172363,74.2256268002192,12.7896439558198,TRUE
"Mtmr6","chr14",60265228,"+",-0.247088827,0.00021348,665.558351196289,58.4162687066396,11.3933732148942,TRUE
"Tmem175","chr5",108629770,"+",0.421933361,0.0002121,193.398688354492,51.438884344101,3.7597761075211,TRUE
"Rabif","chr1",134494648,"+",-0.300704813,0.00020662,1167.72487097168,60.087584496816,19.4337129833128,TRUE
"Ptrhd1","chr12",4234027,"+",-0.580113577,0.000205448,710.239368286133,98.0030097579956,7.24711792056149,TRUE
"Tmem147","chr7",30729540,"-",-0.282628513,0.000205235,6.66890991210937,49.3627068424225,0.13510016647584,FALSE
"Sec23b","chr2",144556229,"+",-0.264233447,0.000203824,534.179170043945,87.7421331691742,6.08805770671204,TRUE
"Dram2","chr3",106547798,"+",-0.355482854,0.000202571,210.737663208008,74.9849947897593,2.81039778423494,TRUE
"Atp6v0a2","chr5",124628576,"+",0.320119756,0.000200376,520.176813964844,45.8546279125214,11.3440417607838,TRUE
"Strn3","chr12",51691897,"-",-0.253970536,0.000200324,1648.55467004395,89.7640849310557,18.3654149798345,TRUE
"Clcn3","chr8",60983300,"-",-0.24436018,0.000198229,553.519663085938,58.8084746805827,9.41224315189896,TRUE
"Hnrnpul1","chr7",25754757,"-",0.250318861,0.000198037,1417.80980871582,91.4943163515727,15.4961517310846,TRUE
"Uck1","chr2",32260159,"-",0.3578724,0.000195942,407.137075164795,33.3510847094854,12.207611197995,TRUE
"Trip10","chr17",57249455,"+",0.489970039,0.00019297,338.447434844971,30.0013105519613,11.2810883464171,TRUE
"Lrpprc","chr17",84790789,"-",-0.233249139,0.000192415,70.0236630249023,110.354156645775,0.634535799586335,FALSE
"Med26","chr8",72548270,"-",0.522128554,0.000192055,356.786996765137,25.2954749170939,14.1047755748611,TRUE
"Irak1bp1","chr9",82829540,"+",-0.413880721,0.000192027,160.054086914063,44.8000009409587,3.57263579357946,TRUE
"Rras","chr7",45017961,"+",-0.551386317,0.000191681,666.391201171875,103.964381827672,6.40980294844115,TRUE
"Cwc15","chr9",14500617,"+",-0.39345617,0.000191515,0,44.9925566886266,0,FALSE
"Arf2","chr11",103966739,"+",0.337495792,0.000186381,2590.20437890625,115.526512871106,22.4208652588359,TRUE
"Rn7s1","chr12",69159295,"+",-0.857077594,0.000181601,1190.39982467651,97.1677520259221,12.2509762740929,TRUE
"Rrm2b","chr15",37961318,"-",-0.420307795,0.000178211,1298.43707904053,162.631338600794,7.98392911361171,TRUE
"Gan","chr8",117158135,"+",0.558952131,0.000178076,595.201846160889,36.8530915737152,16.1506625562292,TRUE
"Gt(ROSA)26Sor","chr6",113077333,"-",-0.534511624,0.000176174,2810.94662176514,56.6777856032054,49.5952089844203,TRUE
"Atp6v1d","chr12",78861638,"-",-0.294347747,0.000176134,962.324965026855,103.459414819082,9.30147311107126,TRUE
"Pik3r1","chr13",101768217,"-",-0.203647537,0.000173614,1758.09274624634,128.688239349683,13.6616427043429,TRUE
"Map2k3os","chr11",60931867,"-",-1.175654406,0.00017321,1970.66447265625,90.0768553765615,21.8775895807862,TRUE
"Slc25a10","chr11",120491840,"+",0.402167104,0.000170138,380.12796875,89.5722399044037,4.24381448042042,TRUE
"Zfp128","chr7",12881177,"+",-0.510707901,0.00017009,468.491067199707,71.1885132233302,6.58099243806333,TRUE
"Dcun1d3","chr7",119896298,"-",0.370589677,0.000168913,964.323769470215,111.644033287048,8.63748595494431,TRUE
"Rmi2","chr16",10835059,"+",0.457337097,0.000168211,647.217027740479,24.4135370979309,26.5105799763579,TRUE
"Ranbp2","chr10",58446920,"+",-0.224121609,0.000166632,283.428852844238,40.2566387335459,7.0405493792023,TRUE
"Csgalnact2","chr6",118139140,"-",-0.381826248,0.000165591,691.900004577637,49.9290953477224,13.8576515308163,TRUE
"Poln","chr5",34169448,"-",-0.739909746,0.000165452,560.855764404297,94.8066265214284,5.91578653289104,TRUE
"Dennd1b","chr1",138963435,"+",-0.303498359,0.00016521,425.143260955811,23.828171989123,17.8420426522806,TRUE
"Nol8","chr13",49653078,"+",-0.316136855,0.000164237,1179.39934442139,101.698717753728,11.5969932607941,TRUE
"Syt1","chr10",109010982,"-",0.804278866,0.000163828,830.278514282227,34.7412293243408,23.8989388236906,TRUE
"Invs","chr4",48279760,"+",0.368082501,0.000162988,506.838403625488,114.259184087118,4.43586577022156,TRUE
"Gabrg1","chr5",70842617,"-",0.294554841,0.000162908,276.593233886719,53.8441224346161,5.13692528321157,TRUE
"Nectin3","chr16",46498525,"-",0.25805663,0.000162378,151.717900390625,10.212133957545,14.8566304575874,TRUE
"Bscl2","chr19",8837467,"+",0.617446832,0.000161356,330.444729125977,28.0805462347666,11.7677457683089,TRUE
"Fem1c","chr18",46525971,"-",0.264466915,0.000159057,2554.86115765381,137.992266771317,18.5145241645155,TRUE
"2900097C17Rik","chr2",156392979,"-",0.265902613,0.000157539,0,13.5290983206431,0,FALSE
"Rev1","chr1",38129801,"-",0.296291778,0.00015463,1539.51763024902,46.0308229678472,33.4453640188963,TRUE
"Mapk14","chr17",28691329,"+",0.307949996,0.000152871,752.919911682129,53.5347199001312,14.0641421695434,TRUE
"Gsk3a","chr7",25237851,"-",0.343137397,0.000151324,1671.23043218994,149.561281912168,11.174218426206,TRUE
"Dhrs7","chr12",72664909,"-",-0.4972261,0.000150719,600.20292388916,68.3307870130539,8.78378473490284,TRUE
"Rrp9","chr9",106475963,"+",-0.487266917,0.000150001,0,29.084934621493,0,FALSE
"Prr11","chr11",87108708,"-",-0.296278045,0.00014785,1378.13136743164,184.172809961319,7.48281664226703,TRUE
"Immt","chr6",71831331,"+",-0.231596518,0.000145939,1627.54736691284,55.6436713768641,29.2494604802363,TRUE
"Trip4","chr9",65908794,"-",-0.269943488,0.000145059,276.093015625,67.8105418097178,4.07153531378264,TRUE
"Pts","chr9",50528724,"-",-0.573150587,0.000141837,90.0304238891602,71.9908655935923,1.25058121119707,FALSE
"Piezo2","chr18",63387183,"-",-0.517894331,0.000138628,475.827339263916,27.6959145657221,17.1804161994644,TRUE
"Hyal2","chr9",107567945,"+",-0.352085503,0.00013841,0,19.2845150899887,0,FALSE
"Cbll1","chr12",31499616,"-",0.389992861,0.000137068,1556.5218371582,71.3531250445048,21.8143471107588,TRUE
"Gstcd","chr3",133092033,"-",-0.33832023,0.000136836,0,74.5206949154536,0,FALSE
"Prkar2b","chr12",32061296,"-",-0.309491443,0.000134819,1015.00815539551,40.7608712266286,24.9015323973844,TRUE
"Tfb1m","chr17",3557781,"-",-0.584602696,0.000133668,1137.04961181641,145.543883954684,7.81241767720335,TRUE
"Gm37936","chr1",126071461,"-",0.883415833,0.000132706,252.751685668945,9.53186012268066,26.5165122458662,TRUE
"Cttnbp2","chr6",18514843,"-",0.403558641,0.000131931,850.619976928711,30.5824379517237,27.8140015610092,TRUE
"Hspa4l","chr3",40745382,"+",-0.269589108,0.000129911,210.070921325684,77.5165821622213,2.7100126897502,TRUE
"Snupn","chr9",56950878,"+",-0.629359895,0.000128043,166.722747802734,54.140570883433,3.07944199852816,TRUE
"Hltf","chr3",20057811,"+",-0.374969326,0.000126885,440.149016113281,53.8264880199432,8.17718250446141,TRUE
"Drp2","chrX",134404551,"+",0.68908687,0.000126879,149.216908447266,24.0390848175685,6.20726244695528,TRUE
"Pabpc1","chr15",36609668,"-",0.301300671,0.000126729,1008.33920245361,58.8172541020711,17.1435953250002,TRUE
"Flrt3","chr2",140671469,"-",-0.380334699,0.000125042,645.549593994141,40.5130732812881,15.9343525856949,TRUE
"Grpel1","chr5",36464998,"+",-0.32220553,0.000124818,277.42691796875,122.665562990824,2.26165283233977,TRUE
"Smarcb1","chr10",75921617,"-",0.297122824,0.000121374,253.418576660156,40.2493103014628,6.29622159391253,TRUE
"Cand1","chr10",119240055,"-",0.234885988,0.000121136,2668.39851501465,113.245049104691,23.5630478869572,TRUE
"Med17","chr9",15279931,"-",-0.327491054,0.00012036,350.784666564941,53.0048567469915,6.61797216506678,TRUE
"Fam210b","chr2",172345565,"+",-0.586955835,0.000118712,225.075783691406,131.214560642242,1.71532627621318,TRUE
