chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,cpg_score,cpg_name,region_length,distanceToTSS,geneId,SYMBOL
chr19,6840107,6840737,38.0754610279617,24.2258974594443,1.57168423137688,0.4,both,exo_only,False,CpG:,637,2507,0,56613,Rps6ka4
chr19,6855396,6855669,15.8593250475373,11.7422711250126,1.35061819631765,1,both,exo_only,False,CpG:,637,2287,-158,78317,Ccdc88b
chr19,6909376,6910635,28.7236993471587,26.041587105756,1.10299342472909,0.7,both,both,False,CpG:,637,4901,0,54683,Prdx5
chr19,6921725,6922047,39.0246060932541,40.0591051121844,0.974175683255198,0.7,both,both,False,CpG:,637,4770,0,26379,Esrra
chr19,6922322,6922532,39.2244430221851,43.8779582346948,0.893944125940891,0.7,both,both,False,CpG:,637,4240,-509,26379,Esrra
chr19,6933720,6934328,23.5217205539423,7.14588736008994,3.29164446186375,0.4,both,both,False,CpG:,637,3555,-166,16528,Kcnk4
chr19,6941192,6942181,39.2912667244762,25.5047520570745,1.54054690030118,0.4,both,both,False,CpG:,637,2771,0,107173,Gpr137
chr19,6942381,6942662,39.2912667244762,25.5047520570745,1.54054690030118,0.4,both,both,False,CpG:,637,2771,0,107173,Gpr137
chr19,6951848,6952181,25.6147436416002,22.3428888132013,1.14643830776555,1,both,both,False,CpG:,638,6201,1081,12015,Bad
chr19,6974262,6974691,20.2679453916494,19.6664156284172,1.03058664957548,0.7,both,both,False,CpG:,638,5924,0,18797,Plcb3
chr19,6975355,6975691,20.2679453916494,19.6664156284172,1.03058664957548,0.7,both,both,False,CpG:,638,5924,40,18938,Ppp1r14b
chr19,6979756,6980595,79.190105222664,71.2338648872264,1.11169182449996,0.7,both,both,False,CpG:,638,3478,0,114841036,Gm51400
chr19,6987252,6987914,16.0862608121927,14.0891982628725,1.1417442293067,1,both,both,False,CpG:,638,3574,0,22340,Vegfb
chr19,7039515,7039951,320.416428967461,436.10689668638,0.734719930828986,0.2,both,both,False,CpG:,638,2837,16,20867,Stip1
chr19,7040435,7040678,320.416428967461,436.10689668638,0.734719930828986,0.2,both,both,False,CpG:,638,2837,-468,20867,Stip1
chr19,7056514,7057249,45.625456190349,24.6807720750474,1.84862353785428,0.7,both,exo_only,False,CpG:,638,4209,0,107227,Macrod1
chr19,7206073,7206292,48.9602903439842,34.746662758434,1.40906453907146,0.7,both,both,False,CpG:,639,1959,0,107260,Otub1
chr19,7217346,7217699,29.0963340129153,31.1582754394383,0.933823634413567,1,both,both,False,CpG:,640,3090,0,12868,Cox8a
chr19,7240973,7241374,22.8157882205724,4.52291355589435,5.04448911937271,0.7,both,exo_only,False,CpG:,640,2020,0,70999,Naa40
chr19,7268378,7269070,33.5893671547347,21.0987141615585,1.59201015272931,0.2,both,both,False,CpG:,640,8006,99,104383,Rcor2
chr19,7341173,7342052,14.7619477206868,25.6121675426898,0.576364639817458,0.1,both,both,False,CpG:,641,3805,0,13728,Mark2
chr19,7382223,7383222,32.8126586316899,20.943416506596,1.56672903016352,0.4,both,both,False,CpG:,641,4054,0,654802,1700105P06Rik
chr19,7416805,7418524,15.2865699494622,11.7693792433904,1.29884249911031,0.7,both,both,False,CpG:,641,5525,0,108899,Zfta
chr19,7421280,7421530,31.2538470843869,35.961511248563,0.869091592629767,0.7,both,exo_only,False,CpG:,641,3519,252,108899,Zfta
chr19,7422096,7423728,25.8744688953129,33.3810082879192,0.775125444748085,0.7,both,both,False,CpG:,641,4474,0,102466781,Mir6991
chr19,7482834,7483388,51.6609227339475,51.3842827228608,1.00538374764476,0.7,both,both,False,CpG:,642,3313,0,20168,Rtn3
chr19,7493993,7494992,30.8215334752931,33.5462960593516,0.918776052675452,0.7,both,both,False,CpG:,642,3385,0,109168,Atl3
chr19,7612344,7612763,21.3654703935583,10.1928941450464,2.0961142232544,0.4,both,exo_only,False,CpG:,643,1335,0,66727,Plaat5
chr19,8713354,8713997,22.2540659108212,27.5693936766235,0.807201862030454,0.4,both,both,False,CpG:,651,9806,0,17254,Slc3a2
chr19,8722989,8723409,35.5173361464298,19.0221102652296,1.86716066993639,0.2,both,both,False,CpG:,651,2952,0,17254,Slc3a2
chr19,8735780,8736044,28.9244724917061,42.5911275300786,0.679119670435564,1,both,exo_only,False,CpG:,651,837,0,107071,Wdr74
chr19,8741314,8741705,60.2286924739278,39.187911593834,1.53692018850539,0.2,both,both,False,CpG:,651,2878,0,102465599,Mir6992
chr19,8756705,8757374,13.0185283797931,10.0837954871415,1.291034551067,0.7,both,both,False,CpG:,651,4354,0,53319,Nxf1
chr19,8770964,8771322,53.0061257003892,7.9015210306109,6.70834456999365,0.1,both,exo_only,False,CpG:,651,705,0,66836,Tmem223
chr19,8774317,8774992,13.0648353458604,16.5758771409192,0.788183649938413,1,both,both,False,CpG:,651,3584,0,67706,Tmem179b
chr19,8786113,8786439,12.7187891241786,21.2641767388237,0.598132214587782,0.4,both,both,False,CpG:,652,3715,0,225895,Taf6l
chr19,8819796,8820888,66.641809114426,72.1802781469135,0.923268943059284,0.7,both,both,False,CpG:,652,3294,0,68693,Hnrnpul2
chr19,8837377,8837730,14.3619688934569,15.0893096787004,0.9517976103128,0.7,both,both,False,CpG:,652,4972,0,14705,Bscl2
chr19,8871472,8871954,36.9295280541148,30.426093254755,1.21374531212099,1,both,both,False,CpG:,652,2555,0,225896,Ubxn1
chr19,8888448,8889270,28.2712995024811,10.384853111521,2.72235911272704,0.2,both,both,False,CpG:,652,2148,0,100628605,Mir5136
chr19,8892903,8893284,11.4402756964677,9.27768923537241,1.23309537603934,1,both,exo_only,False,CpG:,652,1462,0,109077,Ints5
chr19,8897936,8898511,32.7740405071117,26.3940832889161,1.24171921973417,0.7,both,both,False,CpG:,652,1756,0,14376,Ganab
chr19,8920297,8920831,19.029480918823,9.58776206560504,1.98476774753193,0.1,both,both,False,CpG:,653,3154,0,72727,B3gat3
chr19,8929380,8930066,25.3132800031234,18.1969724104505,1.39107096676071,0.7,both,both,False,CpG:,653,3508,0,225898,Eml3
chr19,8941736,8942716,34.8816336711959,26.2036452016018,1.33117485765162,0.7,both,both,False,CpG:,653,3017,0,23942,Mta2
chr19,8953723,8954028,64.4555620881827,81.4102589828083,0.791737588032905,0.4,both,both,False,CpG:,653,4427,0,70044,Tut1
chr19,8966869,8967358,51.3365182101483,60.2941620747338,0.851434308789587,1,both,both,False,CpG:,653,4414,0,67160,Eef1g
chr19,8989235,8989930,26.998331997956,12.1822447238712,2.21620338532951,0.2,both,exo_only,False,CpG:,653,2725,0,66395,Ahnak
chr19,9899272,9899823,34.083178891548,33.6566233126075,1.0126737484916,0.7,both,both,False,CpG:,660,4490,0,16319,Incenp
chr19,9982451,9983071,25.6858579702237,21.957466497659,1.16980062216933,1,both,both,False,CpG:,661,3369,0,14319,Fth1
chr19,10018130,10018402,36.2074707671249,23.962610638163,1.5109985849981,0.4,both,both,False,CpG:,661,2413,0,74760,Rab3il1
chr19,10041235,10042048,20.0168361938775,18.7857162663819,1.06553489417376,1,both,both,False,CpG:,661,5590,0,60527,Fads3
chr19,10101222,10102220,43.0109188796299,41.138994151405,1.04550244280003,1,both,both,False,CpG:,662,3416,0,56473,Fads2
chr19,10182746,10183385,56.7033723144789,46.8953672404419,1.20914656715981,0.2,both,both,False,CpG:,662,8292,0,76267,Fads1
chr19,10203698,10203953,36.1776628447965,31.1247321856958,1.16234455059578,0.7,both,both,False,CpG:,662,3004,0,14156,Fen1
chr19,10240531,10240879,12.3958844416011,6.47048546190814,1.91575802381072,0.4,both,both,False,CpG:,663,6220,0,225908,Myrf
chr19,10304533,10305238,13.0229910666996,1.69290974464502,7.69266708275129,0.4,both,exo_only,False,CpG:,663,2541,0,269060,Dagla
chr19,10388671,10388915,17.1278166172482,13.267074840086,1.29100173351681,0.7,both,both,False,CpG:,664,9495,-175,54525,Syt7
chr19,10389412,10389768,19.159655192762,17.2857015667998,1.108410620114,1,both,both,False,CpG:,664,7282,0,54525,Syt7
chr19,10456554,10457813,11.2140325928403,19.9390997087116,0.562414189038877,0.4,both,both,False,CpG:,664,3137,0,278795,Lrrc10b
chr19,10525035,10525859,23.1404407423624,10.0290767723514,2.30733508852549,0.1,both,both,False,CpG:,665,2542,0,269061,Cpsf7
chr19,10555714,10556041,17.6549573786233,20.5273112356138,0.860071598076268,0.7,both,both,False,CpG:,665,2459,0,68642,Tmem216
chr19,10577078,10577461,56.4120506115422,45.252549283515,1.2466049207109,1,both,both,False,CpG:,665,2270,0,225912,Cyb561a3
chr19,10605403,10605952,24.2071481754534,19.0734467362153,1.2691543647164,0.7,both,both,False,CpG:,665,6757,0,13194,Ddb1
chr19,10688656,10689219,38.8761985914468,39.1540612104306,0.99290335126437,1,both,both,False,CpG:,666,2802,0,107305,Vps37c
chr19,10869478,10869885,18.9836262266493,10.2594529749917,1.85035462153035,0.2,both,exo_only,False,CpG:,667,3050,0,98170,Tmem132a
chr19,10881658,10882067,36.2547594097286,15.6859314008363,2.31129146770307,0.1,both,both,False,CpG:,668,3824,0,68539,Tmem109
chr19,10895156,10895627,46.8041261375299,15.1318591020958,3.09308498194035,0.1,both,both,False,CpG:,668,1368,0,28000,Prpf19
chr19,10948779,10949403,20.0104602600563,11.4839753496596,1.74246806099678,0.2,both,both,False,CpG:,668,1809,0,108673,Ccdc86
chr19,11818526,11819169,16.9865441277153,17.0084333733843,0.998713035751823,1,both,exo_only,False,CpG:,675,2375,0,20908,Stx3
chr19,11912128,11912986,44.1144028517405,38.1743385783195,1.15560359379205,1,both,both,False,CpG:,675,2500,0,225929,Patl1
chr19,11965448,11965926,126.345375960592,145.839415102764,0.866332163164293,0.4,both,both,False,CpG:,676,7585,-15,76303,Osbp
chr19,11966142,11966407,126.345375960592,145.839415102764,0.866332163164293,0.4,both,both,False,CpG:,676,7585,201,76303,Osbp
chr19,12501007,12501800,34.004418390578,25.8759230419759,1.31413354164858,0.7,both,both,False,CpG:,680,2502,0,207521,Dtx4
chr19,12595855,12596343,26.9901737571306,10.877038564447,2.48138991116124,0.2,both,exo_only,False,CpG:,681,2557,176,74333,A330040F15Rik
chr19,12794747,12796354,40.4775841996913,47.8219740612062,0.846422277505419,0.7,both,both,False,CpG:,682,3771,0,107321,Lpxn
chr19,14596913,14599106,93.014772169127,78.7062835630375,1.18179601371509,0.4,both,both,False,CpG:,696,6637,0,21888,Tle4
chr19,15924513,15925286,61.3458246897244,70.8715541837984,0.865591638228084,0.7,both,both,False,CpG:,706,5017,0,107272,Psat1
chr19,15984492,15985120,29.3700327692287,19.8608765064606,1.47878834852404,0.7,both,both,False,CpG:,706,2240,0,100502653,C130060C02Rik
chr19,16132349,16133737,44.1362616920892,27.7690971949533,1.58940211063507,0.4,both,both,False,CpG:,708,4001,0,14682,Gnaq
chr19,16780258,16781242,25.3657889466927,19.5535954022149,1.29724423692532,1,both,both,False,CpG:,713,4219,0,271564,Vps13a
chr19,16872320,16874653,15.9008914875286,9.95360578060937,1.59750062821506,0.7,both,exo_only,False,CpG:,713,2423,0,14240,Foxb2
chr19,16955885,16956227,60.2182203301043,27.9491332085641,2.15456486184167,0.2,both,both,False,CpG:,714,3219,0,353211,Prune2
chr19,17356352,17356764,22.55226074973,1.65618759198712,13.6169724123289,0.1,both,exo_only,False,CpG:,717,805,0,14537,Gcnt1
chr19,17393920,17394515,35.3693675092785,21.1615562634777,1.67139727668904,0.1,both,both,False,CpG:,717,2354,0,54391,Rfk
chr19,17836803,17837681,23.8480594181267,19.6515755895196,1.2135443954349,0.7,both,both,False,CpG:,721,2925,0,18552,Pcsk5
chr19,18631292,18632186,37.8986004164669,29.9378335655536,1.26590991741209,1,both,both,False,CpG:,727,3376,0,20409,Ostf1
chr19,18670717,18671512,37.1316600164239,23.0469947084707,1.6111280662019,0.1,both,both,False,CpG:,727,4823,0,67383,Carnmt1
chr19,18712854,18713731,19.5207695426991,14.3708692355856,1.35835691096271,0.4,both,both,False,CpG:,727,4743,0,225995,D030056L22Rik
chr19,19110175,19110732,84.0990756307609,45.6082929826232,1.84394262821462,0.1,both,both,False,CpG:,730,4719,464,225998,Rorb
chr19,21271794,21273103,72.9443935102539,56.5894809232951,1.28900976506795,0.4,both,both,False,CpG:,747,1982,0,22682,Zfand5
chr19,21472273,21472643,11.8735176968935,7.69923054779106,1.54216939253755,0.2,both,exo_only,False,CpG:,748,3176,0,14544,Gda
chr19,21652828,21653873,64.7113429551341,45.6618571318736,1.41718596263496,0.1,both,both,False,CpG:,750,4687,0,226016,Abhd17b
chr19,21778133,21779000,28.6016344213848,10.7265222996445,2.66644058739641,0.1,both,both,False,CpG:,751,6703,0,83921,Cemip2
chr19,22138847,22139301,42.8598745230268,22.4645375447044,1.90789035553195,0.4,both,both,False,CpG:,753,2122,0,226025,Trpm3
chr19,23140879,23142677,51.1611658054814,46.8554009943605,1.09189473827445,1,both,both,False,CpG:,761,3336,0,16601,Klf9
chr19,23273561,23274010,21.0545992511143,8.78337744768839,2.39709603469853,0.4,both,both,False,CpG:,762,2818,0,226026,Smc5
chr19,23687135,23687892,20.307580425756,8.67076762074933,2.3420741177701,0.1,both,both,False,CpG:,765,4707,0,72351,Ptar1
chr19,23758223,23758664,29.5721003955665,23.4474779597317,1.26120602166054,0.7,both,both,False,CpG:,766,3886,-223,319924,Apba1
chr19,23759008,23759313,29.5721003955665,23.4474779597317,1.26120602166054,0.7,both,both,False,CpG:,766,3886,121,319924,Apba1
chr19,24031103,24031392,35.2013446184943,9.82003669565904,3.58464491625119,0.1,both,both,False,CpG:,768,3163,-84,381217,Entrep1
chr19,24173876,24174518,34.5601192692568,23.3246702891721,1.48169808365096,0.4,both,both,False,CpG:,769,5091,0,21873,Tjp2
chr19,24224387,24225004,14.844365925856,19.5212979764903,0.76041900204245,1,both,both,False,CpG:,769,3479,22,21873,Tjp2
chr19,24280224,24280692,26.6076008663168,12.1935777620397,2.18209957615146,0.1,both,both,False,CpG:,770,4483,0,14297,Fxn
chr19,24476916,24477661,15.0170736846967,17.4148952542472,0.862312030331294,0.7,both,both,False,CpG:,771,3836,0,68034,Pabir1
chr19,24555538,24556407,29.7418570802841,17.2990416944993,1.71927772679693,0.4,both,both,False,CpG:,772,4402,0,18719,Pip5k1b
chr19,24861500,24861944,16.4306374193397,11.6596015100347,1.40919373661259,0.7,both,both,False,CpG:,774,3428,0,226041,Pgm5
chr19,24899507,24900675,32.4800002644259,13.5269181124583,2.40113823373499,0.2,both,both,False,CpG:,774,1490,522,14237,Foxd4
chr19,24961573,24961828,68.0263718162993,130.970588790324,0.519401893544249,0.1,both,both,False,CpG:,775,763,0,226043,Zng1
chr19,24999191,24999943,16.5649667614451,0,Inf,1,exo_only,exo_only,False,CpG:,775,877,0,76088,Dock8
chr19,25236538,25237775,20.7306904348753,33.5259917750397,0.618346820997238,0.2,both,both,False,CpG:,777,2316,0,107351,Kank1
chr19,25671983,25672491,20.7391748872094,15.0488294047604,1.37812545610019,1,both,both,False,CpG:,780,1028,0,100503074,2610016A17Rik
chr19,26604478,26607883,66.658780002774,31.9260881761271,2.08790941236009,0.2,both,both,False,CpG:,98,5563,0,67155,Smarca2
chr19,27216955,27218327,32.6480248100002,26.622166431483,1.22634740842846,0.7,both,both,False,CpG:,792,4758,0,22359,Vldlr
chr19,27218890,27219125,44.1163953977123,29.2082318589068,1.51040965474462,0.2,both,endo_only,False,CpG:,792,3239,1432,22359,Vldlr
chr19,27429646,27430195,45.959988516665,49.14762679396,0.935141562569065,0.7,both,both,False,CpG:,794,3625,0,52874,Pum3
chr19,28011247,28012039,43.6931237318761,35.9384669988675,1.21577594651583,0.7,both,both,False,CpG:,798,3990,-81,19726,Rfx3
chr19,28678103,28678514,30.823337261943,9.98676408820547,3.08641888300395,0.1,both,exo_only,False,CpG:,803,4704,0,320176,D930032P07Rik
chr19,28679626,28680390,30.823337261943,9.98676408820547,3.08641888300395,0.1,both,both,False,CpG:,803,4704,0,226075,Glis3
chr19,28835000,28835428,9.49955026585976,11.3556750626529,0.836546503263583,1,both,both,False,CpG:,804,3726,0,20510,Slc1a1
chr19,28963841,28964659,20.5714861444702,16.2923834458111,1.26264436464385,0.2,both,both,False,CpG:,805,3884,0,381218,Spata6l
chr19,28990229,28990818,30.3961359684022,11.7549026487287,2.58582626132507,0.1,both,both,False,CpG:,806,2661,0,67072,Cdc37l1
chr19,29047520,29048047,19.8423394473761,15.6301119451084,1.26949439115092,1,both,both,False,CpG:,806,8408,0,56248,Ak3
chr19,29100954,29101853,40.7043154378897,21.6736554031279,1.87805493262642,0.7,both,both,False,CpG:,807,3493,0,59028,Rcl1
chr19,29251112,29252179,26.9296178679921,18.7684004051202,1.43483820073688,0.4,both,both,False,CpG:,808,8159,0,16452,Jak2
chr19,29361736,29362043,23.9744217919102,10.4650956637523,2.2908937062993,0.2,both,both,False,CpG:,809,4524,0,67759,Plgrkt
chr19,29521968,29523214,19.2368187687825,12.9035761211456,1.49081297991944,0.4,both,both,False,CpG:,810,5131,0,226089,Ric1
chr19,29647797,29648439,34.4151006254587,20.2972028890312,1.69555878283391,0.7,both,both,False,CpG:,811,2555,0,226090,Ermp1
chr19,29805086,29806698,34.627247747622,20.3656759408482,1.70027490608199,0.7,both,both,False,CpG:,812,3610,0,240613,9930021J03Rik
chr19,29812908,29813157,35.5750884619992,13.3314703375016,2.66850449060567,0.1,both,both,False,CpG:,812,2094,0,240614,Ranbp6
chr19,30029914,30031343,20.5167472991412,14.6058323773532,1.4046955195072,0.4,both,both,False,CpG:,814,2607,0,109113,Uhrf2
chr19,30174874,30175472,57.9402519140624,40.1275448939041,1.44390223890484,1,both,both,False,CpG:,815,1795,0,104174,Gldc
chr19,31082638,31083149,70.5310113550114,51.456931852211,1.37068046648376,0.2,both,both,False,CpG:,822,2839,0,83410,Cstf2t
chr19,31663915,31664750,24.9016849397111,12.9504685955147,1.92284045600756,0.4,both,both,False,CpG:,826,2116,0,19091,Prkg1
chr19,31764058,31764689,16.9015156796429,7.63757218345017,2.21294349482768,0.2,both,exo_only,False,CpG:,827,2882,284,19091,Prkg1
chr19,32387473,32389832,38.3014798098368,21.1755412226926,1.80876037155505,0.4,both,both,False,CpG:,832,4359,0,208449,Sgms1
chr19,32485651,32486656,9.88619205685009,7.20972662800392,1.37122980758387,0.7,both,exo_only,False,CpG:,832,5981,0,17330,Minpp1
chr19,32595558,32596215,31.6602204203273,5.90087729089676,5.36534126360656,0.1,both,exo_only,False,CpG:,833,2271,0,23972,Papss2
chr19,32711913,32712444,53.5912815610229,40.9590123222458,1.30841244753151,0.4,both,both,False,CpG:,834,1642,0,67979,Atad1
chr19,32755981,32758346,38.0242905533336,28.237194519174,1.3466029894547,0.2,both,both,False,CpG:,834,5773,0,19211,Pten
chr19,33391775,33392230,24.884349149562,17.1226280106181,1.45330197760126,0.7,both,both,False,CpG:,839,1545,35,67795,Rnls
chr19,34192452,34192788,18.275676586018,11.4696358575902,1.59339640882529,0.7,both,both,False,CpG:,845,4878,-34,76630,Stambpl1
chr19,34474264,34475032,32.0573824713565,12.7525077138385,2.51381008274703,0.1,both,exo_only,False,CpG:,848,2242,132,12642,Ch25h
chr19,34746975,34747423,11.8033751046784,4.30873257313536,2.73940768064176,0.4,both,exo_only,False,CpG:,850,2272,0,240638,Slc16a12
chr19,34878280,34879247,152.967572032088,73.4431937465496,2.08280119952265,0.1,both,both,False,CpG:,851,3106,208,75735,Pank1
chr19,34922033,34922556,43.4192298404699,33.0871213046155,1.31226979345626,1,both,both,False,CpG:,851,1376,0,240641,Kif20b
chr19,36348496,36349541,12.3502247136679,7.05519540153763,1.75051490579216,0.7,both,both,False,CpG:,862,2382,0,76073,Pcgf5
chr19,36409532,36410360,17.0326197785208,18.37005180487,0.927194977969818,1,both,both,False,CpG:,862,2938,0,76073,Pcgf5
chr19,36553947,36555055,30.5769508820365,10.950519760817,2.79228306508761,0.2,both,both,False,CpG:,863,2164,0,226098,Hectd2
chr19,36736571,36736971,37.1115532580423,32.3256927099619,1.1480512913063,0.7,both,both,False,CpG:,865,5523,0,53412,Ppp1r3c
chr19,36834155,36834907,31.4097906853236,8.39005724574639,3.7436920589842,0.1,both,both,False,CpG:,866,4418,0,74493,Tnks2
chr19,36918570,36919208,50.8834831367816,37.1328274133829,1.37030995701779,0.7,both,both,False,CpG:,866,1863,391,72514,Fgfbp3
chr19,36925963,36926627,34.7665222672175,38.7325252916767,0.89760535894334,0.7,both,both,False,CpG:,866,2474,0,107182,Btaf1
chr19,37173995,37174879,22.7863722968748,17.1167350621262,1.33123356844458,0.2,both,both,False,CpG:,868,4698,0,208922,Cpeb3
chr19,37207046,37208023,17.4123948700124,17.0003966151878,1.02423462605905,0.7,both,both,False,CpG:,868,4601,0,208922,Cpeb3
chr19,37375917,37376608,59.9355621362205,35.3923440581749,1.69346121968366,0.4,both,both,False,CpG:,870,2811,0,16551,Kif11
chr19,37434266,37435575,23.2748118651699,4.58913096058822,5.07172535825533,0.1,both,both,False,CpG:,870,2533,0,15242,Hhex
chr19,37550468,37551056,16.9007720347176,7.99530994114937,2.11383575610178,0.4,both,both,False,CpG:,871,2899,9,107371,Exoc6
