chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,cpg_score,cpg_name,cpg_length,region_start,region_end,region_length,distanceToTSS,tss_position,strand,geneId,SYMBOL
chr2,130284119,130284541,16.472185855824,4.29809908496818,3.83243511380007,0.2,both,exo_only,False,CpG:,1578,422,130283639,130286521,2882,0,130284541,*,170718,Idh3b
chr2,130294738,130295054,16.5363416931948,11.0776763632163,1.4927626652918,0.7,both,both,False,CpG:,1579,316,130289846,130296813,6967,-115,130294939,*,228598,Ebf4
chr2,130295425,130296228,16.8911220234521,10.9947930986119,1.5362837546788,0.4,both,both,False,CpG:,1579,803,130289846,130297052,7206,0,130296228,*,228598,Ebf4
chr2,130397413,130397861,21.9056950582412,9.45848299275161,2.31598397703188,0.2,both,exo_only,False,CpG:,1579,448,130396070,130398899,2829,0,130397861,*,56264,Cpxm1
chr2,130423677,130424824,44.6885927352146,23.6988308900624,1.88568765026944,0.4,both,both,False,CpG:,1580,1147,130423371,130425381,2010,0,130424824,*,319513,Pced1a
chr2,130450117,130450774,22.1629728319669,16.5938449149841,1.33561407531017,0.2,both,both,False,CpG:,1580,657,130448356,130451722,3366,0,130450774,*,19262,Ptpra
chr2,130563566,130564314,40.8937918491673,16.7671511688576,2.43892307269951,0.1,both,both,False,CpG:,1581,748,130560808,130565369,4561,0,130564314,*,321014,4930473A02Rik
chr2,130580656,130581246,11.4553570970531,1.5587279975926,7.34917003784209,0.2,both,exo_only,False,CpG:,1581,590,130580385,130582171,1786,1308,130582554,*,11998,Avp
chr2,130629550,130630080,14.1970426602658,6.49099009935191,2.18719216066642,0.4,both,both,False,CpG:,1581,530,130627227,130631391,4164,0,130630080,*,140629,Ubox5
chr2,130642401,130642980,27.3663027944343,13.5707186542022,2.01656990257921,0.4,both,both,False,CpG:,1581,579,130641744,130644298,2554,0,130642980,*,241638,Lzts3
chr2,130664301,130664667,30.7771821621435,33.1400983003507,0.92869918137261,0.7,both,both,False,CpG:,1581,366,130663647,130665779,2132,0,130664667,*,77006,Ddrgk1
chr2,130667562,130667918,23.812121331004,15.2331770896147,1.56317498253453,0.2,both,both,False,CpG:,1581,356,130666351,130668431,2080,0,130667918,*,16434,Itpa
chr2,130696902,130697789,26.2874616640853,11.1557413162705,2.35640652815653,0.1,both,both,False,CpG:,1582,887,130695502,130699864,4362,0,130697789,*,269356,Slc4a11
chr2,130839643,130840396,26.5116275561074,18.249418901176,1.4527381775646,0.2,both,both,False,CpG:,1583,753,130838023,130842442,4419,0,130840396,*,228602,Dnaaf9
chr2,130906267,130906976,33.1206510743186,13.6366777139626,2.42879180464948,0.1,both,both,False,CpG:,1583,709,130905254,130907765,2511,0,130906976,*,11990,Atrn
chr2,131041044,131041752,7.8221088433076,15.2004799179383,0.514596176274449,0.7,both,endo_only,False,CpG:,1584,708,131040598,131042735,2137,0,131041752,*,14588,Gfra4
chr2,131159928,131160570,39.0498639596975,43.828574998281,0.890968140333767,1,both,both,False,CpG:,1585,642,131159565,131161435,1870,0,131160570,*,67326,Adissp
chr2,131179167,131179864,16.9998802316281,11.2992487336314,1.50451420553556,0.4,both,exo_only,False,CpG:,1585,697,131175860,131182310,6450,203,131180067,*,12616,Cenpb
chr2,131210066,131210421,23.597393043147,29.855684758832,0.790381906620527,0.4,both,both,False,CpG:,1586,355,131208444,131211674,3230,0,131210421,*,69596,Ap5s1
chr2,131233995,131234508,38.9261363588848,20.7560737688287,1.8754094243654,0.1,both,both,False,CpG:,1586,513,131232269,131235830,3561,0,131234508,*,228607,Mavs
chr2,131262245,131262878,26.605729399126,14.5104187187459,1.8335604171611,0.1,both,both,False,CpG:,1586,633,131257790,131265645,7855,0,131262878,*,74450,Pank2
chr2,131352450,131353160,28.2845231145358,14.0064585166844,2.01939148863672,0.1,both,both,False,CpG:,1587,710,131351403,131354049,2646,0,131353160,*,51902,Rnf24
chr2,131520580,131520808,4.43407920523626,6.81502346273694,0.650633006545148,0.4,both,exo_only,False,CpG:,1588,228,131518815,131523682,4867,394,131521202,*,228608,Smox
chr2,131561114,131562649,26.8877997981703,10.2924051442158,2.61239228551753,0.2,both,both,False,CpG:,1588,1535,131559462,131563492,4030,0,131562649,*,11550,Adra1d
chr2,131909853,131910095,19.3376945200137,21.2227567283354,0.911177316290634,1,both,both,False,CpG:,1591,242,131907296,131910897,3601,0,131910095,*,111368,Prn
chr2,132029074,132029328,95.9721474754252,144.80925171439,0.662748728684221,0.4,both,both,False,CpG:,1592,254,132028347,132032152,3805,0,132029328,*,215653,Rassf2
chr2,132029695,132029943,95.9721474754252,144.80925171439,0.662748728684221,0.4,both,both,False,CpG:,1592,248,132028347,132032152,3805,58,132030001,*,215653,Rassf2
chr2,132144516,132145099,9.73078762476717,10.3788369877553,0.93756050280463,1,both,both,False,CpG:,1593,583,132142785,132146403,3618,9,132145108,*,54338,Slc23a2
chr2,132247527,132247857,17.6941724509756,16.569700648155,1.06786313323927,1,both,both,False,CpG:,1593,330,132246173,132248868,2695,0,132247857,*,70612,Tmem230
chr2,132252581,132253554,33.5481945813779,24.5961964741129,1.36395863550231,1,both,both,False,CpG:,1594,973,132252266,132254296,2030,0,132253554,*,18538,Pcna
chr2,132262953,132263752,32.7888559476185,17.962512468427,1.82540477036562,0.1,both,both,False,CpG:,1594,799,132261535,132266167,4632,0,132263752,*,110911,Cds2
chr2,132385076,132385503,16.6974732003165,19.5413265608994,0.854469789872236,1,both,exo_only,False,CpG:,1595,427,132384732,132385711,979,0,132385503,*,246313,Prokr2
chr2,132577579,132578283,18.9497904254991,5.07045798749585,3.73729364728605,0.1,both,both,False,CpG:,1596,704,132574725,132579090,4365,0,132578283,*,74182,Gpcpd1
chr2,132686949,132687166,52.0014625304141,22.9737624780369,2.26351528532289,0.1,both,both,False,CpG:,1597,217,132686047,132687282,1235,18,132687184,*,73747,Shld1
chr2,132781384,132781782,29.624756178745,21.2909797150959,1.39142287368487,1,both,both,False,CpG:,1598,398,132779518,132782098,2580,106,132781888,*,12653,Chgb
chr2,132815842,132816413,20.0144060156882,15.8393224781237,1.26358978064439,1,both,both,False,CpG:,1598,571,132814035,132817446,3411,0,132816413,*,66634,Mcm8
chr2,132846556,132847257,16.9998039865894,17.3472974374954,0.979968438763558,1,both,both,False,CpG:,1598,701,132845736,132848475,2739,0,132847257,*,66586,Crls1
chr2,133551963,133553485,24.8313849312919,4.87711883586045,5.09140452939383,0.1,both,both,False,CpG:,1603,1522,133551576,133553725,2149,0,133553485,*,12156,Bmp2
chr2,134643672,134644243,22.5705648042978,10.6271353645559,2.12386160804691,0.1,both,both,False,CpG:,1612,571,134643154,134645762,2608,0,134644243,*,52837,Tmx4
chr2,134785987,134786804,23.1346341331533,13.873881178513,1.66749547840893,0.7,both,both,False,CpG:,1613,817,134784841,134788864,4023,0,134786804,*,18795,Plcb1
chr2,135659044,135660003,13.1001276379714,15.6569841757728,0.836695463883919,1,both,both,False,CpG:,202,959,135656425,135660330,3905,0,135660003,*,18798,Plcb4
chr2,136387569,136387780,12.0894817640783,9.63622133191639,1.25458738935732,0.8,both,exo_only,False,CpG:,1625,211,136384567,136388751,4184,158,136387938,*,241656,Pak5
chr2,136890970,136891306,112.698019077463,207.027435332014,0.544362726112735,0.4,both,both,False,CpG:,1629,336,136890386,136892552,2166,0,136891306,*,59030,Mkks
chr2,137114533,137114856,55.2924596682385,38.1513829838802,1.44929109625202,0.2,both,both,False,CpG:,1631,323,137109091,137118028,8937,1788,137116644,*,16449,Jag1
chr2,137115363,137117627,34.3066011251541,19.3928168407956,1.76903651526194,0.2,both,both,False,CpG:,1631,2264,137112601,137118709,6108,0,137117627,*,16449,Jag1
chr2,138256536,138257223,23.0004140793314,27.142143987489,0.847405941473649,0.7,both,both,False,CpG:,1639,687,138255903,138258173,2270,0,138257223,*,228662,Btbd3
chr2,139677248,139678860,17.0278535940839,2.92743862046796,5.81663898092658,0.1,both,exo_only,False,CpG:,1650,1612,139677126,139679372,2246,0,139678860,*,319909,Ism1
chr2,140066396,140066950,33.186045455577,13.0866288654912,2.53587427263922,0.1,both,both,False,CpG:,1653,554,140065834,140068158,2324,0,140066950,*,75812,Tasp1
chr2,140170493,140170996,36.9804648266932,16.695966548775,2.2149340512069,0.2,both,both,False,CpG:,1654,503,140169825,140171407,1582,0,140170996,*,66580,Esf1
chr2,140395181,140396082,27.3218081347454,17.1145034201666,1.59641255512861,0.4,both,both,False,CpG:,1656,901,140394454,140396945,2491,0,140396082,*,72899,Macrod2
chr2,142901137,142901691,27.838115158769,13.5490234656378,2.05462151788063,0.4,both,both,False,CpG:,1675,554,142900802,142903958,3156,0,142901691,*,16558,Kif16b
chr2,143862425,143863111,25.7113567004237,17.7177942268498,1.45116013716089,0.8,both,exo_only,False,CpG:,1682,686,143862706,143863744,1038,0,143863111,*,12075,Bfsp1
chr2,143914805,143915832,34.5681724369409,22.7191680335674,1.52154217909154,0.4,both,both,False,CpG:,1682,1027,143914681,143917910,3229,0,143915832,*,56431,Dstn
chr2,144010003,144011636,53.4275737309807,41.221749771847,1.29610154898058,0.7,both,both,False,CpG:,1683,1633,144009069,144012032,2963,0,144011636,*,81910,Rrbp1
chr2,144270330,144271165,16.2625509686124,12.4082176518504,1.31062747486438,1,both,both,False,CpG:,1685,835,144269849,144272450,2601,0,144271165,*,69178,Snx5
chr2,144368886,144369304,26.7662321666488,15.7697429007538,1.6973156972248,0.2,both,both,False,CpG:,1686,418,144368097,144370296,2199,0,144369304,*,228714,Kat14
chr2,144527315,144528079,76.334618543831,37.2643978229844,2.04845973646053,0.4,both,both,False,CpG:,1687,764,144526563,144528179,1616,0,144528079,*,241688,Dzank1
chr2,144555758,144556019,96.284690055098,71.7698344000385,1.34157603762071,0.4,both,both,False,CpG:,1687,261,144555034,144556935,1901,-210,144555809,*,27054,Sec23b
chr2,144556209,144556574,96.284690055098,71.7698344000385,1.34157603762071,0.4,both,both,False,CpG:,1687,365,144555034,144556935,1901,0,144556574,*,27054,Sec23b
chr2,144599905,144600258,18.7555629138446,14.6954547135528,1.27628326441286,1,both,exo_only,False,CpG:,1688,353,144599828,144601923,2095,8,144600266,*,66044,Dtd1
chr2,145167399,145168328,28.2657261208458,12.4977839273683,2.26165904972545,0.4,both,both,False,CpG:,1692,929,145167061,145170233,3172,0,145168328,*,94249,Slc24a3
chr2,145674929,145675375,14.8564684178466,5.55381668799495,2.67500158043748,0.1,both,exo_only,False,CpG:,1696,446,145672963,145677431,4468,0,145675375,*,408057,BC039771
chr2,145860522,145860749,42.5315033027408,69.8290370642411,0.609080478420643,0.1,both,both,False,CpG:,1697,227,145857779,145864497,6718,-1895,145858854,*,74030,Rin2
chr2,145903118,145903581,14.7818198416258,5.74034633399527,2.57507456546401,1,both,exo_only,False,CpG:,1698,463,145902041,145906797,4756,0,145903581,*,67877,Naa20
chr2,145934364,145935089,71.9412268089413,36.6216547567505,1.96444500628908,0.7,both,both,False,CpG:,1698,725,145934334,145935876,1542,0,145935089,*,66877,Crnkl1
chr2,146511726,146512360,32.4172209554106,37.6150849621256,0.861814375483965,1,both,both,False,CpG:,1702,634,146510419,146513946,3527,0,146512360,*,241694,Ralgapa2
chr2,146855767,146856152,16.7269166763105,11.6397560136624,1.4370504550677,0.4,both,both,False,CpG:,1705,385,146853970,146858707,4737,0,146856152,*,228730,Kiz
chr2,147012760,147013799,50.5181020116766,46.0247640005272,1.09762870291085,1,both,both,False,CpG:,1706,1039,147011873,147013878,2005,0,147013799,*,24128,Xrn2
chr2,147083838,147085557,14.9332602335438,8.68429931338701,1.71956996122,0.666666666666667,both,exo_only,False,CpG:,1707,1719,147083778,147084873,1095,0,147085557,*,228731,Nkx2-4
chr2,147183909,147184553,22.6078975117548,21.3447962670018,1.05917607406288,1,both,exo_only,False,CpG:,1707,644,147176628,147186650,10022,0,147184553,*,100313531,Nkx2-2os
chr2,147185733,147186032,24.2879345557976,15.0118065558773,1.61792216449049,0.4,both,exo_only,False,CpG:,1707,299,147182987,147188473,5486,69,147186101,*,18088,Nkx2-2
chr2,147188040,147188301,28.2529433601722,20.5650532596795,1.37383273475716,0.4,both,both,False,CpG:,1707,261,147185991,147190678,4687,616,147188917,*,78068,6430503K07Rik
chr2,147364897,147366395,15.8595392361022,2.56847319324114,6.17469525391041,0.8,both,exo_only,False,CpG:,1709,1498,147364546,147365971,1425,0,147366395,*,18503,Pax1
chr2,148048644,148049050,20.3950255353022,6.81956001580419,2.99066589164655,0.8,both,both,False,CpG:,1714,406,148047776,148049530,1754,-1675,148047375,*,15376,Foxa2
chr2,148395052,148395945,13.8312802251813,7.88864519749503,1.75331503431962,0.2,both,exo_only,False,CpG:,1717,893,148393974,148397989,4015,0,148395945,*,20608,Sstr4
chr2,148672581,148672875,50.2763393793952,19.957965912557,2.51911139640551,0.1,both,both,False,CpG:,1719,294,148671272,148674689,3417,0,148672875,*,56488,Nxt1
chr2,148680939,148681444,49.6902631247564,23.1115886197097,2.15001503974419,0.1,both,both,False,CpG:,1719,505,148679040,148681719,2679,0,148681444,*,74533,Gzf1
chr2,148732096,148732473,23.1815923128851,14.8481206685037,1.56124757000787,0.4,both,both,False,CpG:,1719,377,148731670,148735760,4090,0,148732473,*,17957,Napb
chr2,148875076,148875576,16.9879316478432,18.9903005042863,0.894558337505445,1,both,both,False,CpG:,1720,500,148872808,148876869,4061,0,148875576,*,13010,Cst3
chr2,150667985,150668235,27.8799034469272,48.9433787861545,0.56963585552075,0.1,both,both,False,CpG:,1734,250,150660392,150669731,9339,0,150668235,*,68738,Acss1
chr2,150688516,150688951,29.798015156925,17.9310943587073,1.66180683458704,0.4,both,both,False,CpG:,1734,435,150687894,150689286,1392,409,150689360,*,114889,Vsx1
chr2,150748996,150749469,22.1558045216088,27.3370022351354,0.810469426422063,0.4,both,both,False,CpG:,1735,473,150748415,150751559,3144,0,150749469,*,12497,Entpd6
chr2,150786624,150787229,65.6509849356676,19.8169848108282,3.3128644726919,0.1,both,both,False,CpG:,1735,605,150786414,150789562,3148,0,150787229,*,110078,Pygb
chr2,150904191,150904823,36.4632810182429,21.6001148119805,1.68810588904918,0.4,both,both,False,CpG:,1736,632,150904027,150905875,1848,0,150904823,*,76192,Abhd12
chr2,151008873,151009479,27.5443125766402,9.19518177248741,2.9955158318952,0.1,both,both,False,CpG:,1737,606,151006101,151010981,4880,0,151009479,*,78177,Ninl
chr2,151039005,151039502,26.4280937386825,18.3985622470425,1.43642168251113,0.4,both,both,False,CpG:,1737,497,151037761,151041050,3289,0,151039502,*,67311,Nanp
chr2,151494132,151494799,26.1259171870101,7.745412354089,3.37308279955134,0.4,both,exo_only,False,CpG:,1740,667,151494072,151495702,1630,0,151494799,*,386649,Nsfl1c
chr2,151542372,151543206,12.6438736621244,18.5317195906462,0.682282807069148,0.7,both,both,False,CpG:,1741,834,151541045,151544420,3375,0,151543206,*,14225,Fkbp1a
chr2,151632027,151632439,21.0273631014786,11.0219224431363,1.90777636206041,0.1,both,exo_only,False,CpG:,1741,412,151630419,151632861,2442,32,151632471,*,241727,Snph
chr2,151701994,151702987,10.5587719846341,22.2294804491247,0.474989598105962,0.7,both,endo_only,False,CpG:,1742,993,151701398,151703199,1801,0,151702987,*,108832,Tmem74b
chr2,151740827,151741394,16.5105248923995,11.5600302076747,1.42824236578881,0.7,both,both,False,CpG:,1742,567,151739618,151742114,2496,0,151741394,*,228769,Psmf1
chr2,151970018,151970419,10.7740953699123,7.56601522184008,1.42401185485482,0.7,both,endo_only,False,CpG:,1744,401,151969281,151970655,1374,-2401,151968018,*,100316704,Mir1953
chr2,151970535,151970877,16.2849073660579,4.87234422568265,3.34231462551813,0.8,both,exo_only,False,CpG:,1744,342,151969522,151971108,1586,2517,151973394,*,73847,Fam110a
chr2,151979936,151980339,31.2894408716323,21.7772332793999,1.43679596348129,0.1,both,both,False,CpG:,1744,403,151976023,151981568,5545,0,151980339,*,73847,Fam110a
chr2,152081643,152082368,17.2742203503392,6.12082691569641,2.82220369702674,0.8,both,exo_only,False,CpG:,1745,725,152080661,152082516,1855,114,152082482,*,545474,Scrt2
chr2,152105395,152106004,26.9215614790122,6.23497991507004,4.31782649595108,0.1,both,exo_only,False,CpG:,1745,609,152104404,152106547,2143,0,152106004,*,76650,Srxn1
chr2,152143213,152144174,21.0637241843493,22.7881901595646,0.924326330299137,1,both,both,False,CpG:,1745,961,152141921,152144206,2285,0,152144174,*,21407,Tcf15
chr2,152226505,152227469,71.4572023862975,56.550550912135,1.26359869592294,0.7,both,both,False,CpG:,1746,964,152225938,152227190,1252,0,152227469,*,12995,Csnk2a1
chr2,152293709,152294303,45.7163282945636,12.9267957287547,3.53655532692227,0.1,both,exo_only,False,CpG:,1746,594,152293170,152294749,1579,0,152294303,*,67231,Tbc1d20
chr2,152332162,152332478,22.2206487290614,24.7849240934009,0.896538905881813,0.8,both,both,False,CpG:,1747,316,152330908,152333599,2691,0,152332478,*,24105,Rbck1
chr2,152343877,152344209,19.3198580222602,12.7796737815882,1.51176456867737,0.4,both,both,False,CpG:,1747,332,152342180,152345322,3142,0,152344209,*,228775,Trib3
chr2,152396728,152399000,22.5785067706327,22.4369965474551,1.00630700383085,0.7,both,both,False,CpG:,1747,2272,152394893,152400372,5479,0,152399000,*,20667,Sox12
chr2,152413861,152415027,13.9387341236869,5.63657080859195,2.47291032030322,0.8,both,exo_only,False,CpG:,1747,1166,152413773,152416368,2595,0,152415027,*,67917,Zcchc3
chr2,152626972,152627572,24.7520076292917,0.74385465081335,33.2753281870688,0.2,both,exo_only,False,CpG:,1749,600,152624098,152627313,3215,19,152627591,*,19700,Rem1
chr2,152669387,152669832,20.8354403691435,6.32179776914225,3.29580937733326,0.7,both,both,False,CpG:,1749,445,152669122,152670863,1741,0,152669832,*,14950,H13
chr2,152686809,152687230,29.1047931035128,22.8885156844169,1.27158936406384,0.7,both,both,False,CpG:,1749,421,152685770,152688517,2747,0,152687230,*,66405,Mcts2
chr2,152735017,152735298,32.4365392018849,22.8589888698585,1.41898398859869,0.2,both,both,False,CpG:,1750,281,152733652,152738278,4626,-953,152734345,*,15901,Id1
chr2,152736313,152737020,32.4365392018849,22.8589888698585,1.41898398859869,0.2,both,both,False,CpG:,1750,707,152733652,152738278,4626,62,152737082,*,15901,Id1
chr2,152830857,152831819,38.6810421500978,45.0259636282627,0.859083049714406,1,both,both,False,CpG:,1751,962,152828629,152831873,3244,0,152831819,*,12048,Bcl2l1
chr2,152847975,152848240,42.2021477217248,39.1127844044456,1.07898602373418,1,both,both,False,CpG:,1751,265,152847218,152848442,1224,0,152848240,*,72119,Tpx2
chr2,152951258,152951798,25.6730176106738,8.12890325768258,3.15823879271911,0.1,both,exo_only,False,CpG:,1751,540,152950101,152953754,3653,0,152951798,*,252864,Dusp15
chr2,153015134,153015481,44.0456019748247,14.9401754805545,2.94813150167831,0.1,both,both,False,CpG:,1752,347,153014433,153015967,1534,0,153015481,*,68559,Pdrg1
chr2,153031905,153032546,64.6918029556045,33.7547048236515,1.91652699360226,0.8,both,both,False,CpG:,1752,641,153032154,153032709,555,53,153032599,*,228787,Xkr7
